MIN_LOC_X,MIN_LOC_Y,MIN_DIST_ORIGIN,MAX_LOC_X,MAX_LOC_Y,MAX_DIST_ORIGIN,MEAN_LOC_X,MEAN_LOC_Y,MEAN_DIST_ORIGIN,STD_LOC_X,STD_LOC_Y,STD_DIST_ORIGIN,MEDIAN_LOC_X,MEDIAN_LOC_Y,MEDIAN_DIST_ORIGIN,RANGE_LOC_X,RANGE_LOC_Y,RANGE_DIST_ORIGIN,TOTAL_DIST_TRAVELED_X,TOTAL_DIST_TRAVELED_Y,TOTAL_DIST_TRAVELED_EUCLIDEAN,TOTAL_DIRECTION_CHANGES,TIME_SPENT_WALKING_SEC,TIME_SPENT_STANDING_SEC,RATIO_OF_CAMERA_CAPTURES,UNIT_ID,UNIT_TYPE,WAREHOUSE
-7.6514,-7.669761,2.988849442,5.609196,14.64119,15.02873936,-2.875609786,2.754086,8.769299771,4.126835923,7.610628097,3.729066589,-4.3806645,1.88924,8.545457681,13.260596,22.310951,12.03988992,32.597009,35.773565,55.11042219,7,7.8,292.2,1,3,Person,Warehouse_009
-6.974619,-11.030531,2.989116348,1.81138,-1.137351,13.05059096,-4.068102917,-6.231110417,8.024857412,2.889224335,3.157304344,3.048614416,-5.3370125,-6.764125,8.127653937,8.785999,9.89318,10.06147461,22.461262,24.543143,37.70764914,1,6.9,293.1,0.818181818,15,Person,Warehouse_009
0.778471,2.872267,2.975892272,7.159983,14.708189,16.00203385,4.604232533,8.094898733,9.368434997,1.9471564,3.574092808,3.940092115,5.30816,7.285348,9.014036724,6.381512,11.835922,13.02614157,11.650692,15.245006,19.91042278,1,12,288,0.727272727,177,Person,Warehouse_009
1.821604,-8.155884,1.990411691,4.763025,4.487498,9.01777772,3.215859,-2.620438222,5.521798119,0.802799543,4.166679632,2.173452869,3.380544,-2.116772,5.659031635,2.941421,12.643382,7.027366029,6.498665,23.578801,25.15739205,3,3,297,0.818181818,148,Person,Warehouse_009
-8.485588,-2.733317,1.991143116,4.134977,17.4281,19.38411394,-0.857070368,9.448229895,10.94195247,4.29713691,6.36564581,5.409632713,1.218228,10.159099,10.96837852,12.620565,20.161417,17.39297083,26.942746,21.738097,37.71140911,1,11.53333333,288.4666667,0.909090909,500,Person,Warehouse_009
-8.890859,-8.066133,2.980672877,7.735766,0.070964,12.00457727,3.702736909,-4.958149273,7.810010567,4.878963505,2.731103384,2.925824728,5.869653,-5.282892,7.956412422,16.626625,8.137097,9.023904389,16.626625,16.898012,26.63487272,1,7.8,292.2,1,146,Person,Warehouse_009
-7.690247,-10.999467,6.992911036,-4.074043,0.498389,13.02410272,-6.69527225,-6.253951375,9.729431651,1.134338419,3.681474249,2.028968788,-6.9935205,-7.554418,9.516344187,3.616204,11.497856,6.031191687,8.604528,20.235264,22.35694777,1,0.8,299.2,0.636363636,7,Person,Warehouse_009
-8.166332,0.092558,1.977380777,-1.694559,15.986333,17.00340198,-4.034023471,8.695296176,9.766858516,1.998919496,4.56059818,4.613537752,-3.296276,8.872262,9.968105801,6.471773,15.893775,15.0260212,14.656404,22.895319,29.39464284,2,7.133333333,292.8666667,0.727272727,254,Person,Warehouse_009
0.985281,6.570242,6.993886703,4.325255,16.445974,17.0052313,2.16040575,11.84062642,12.07159428,0.969630024,3.0440352,3.057896514,2.209854,12.394032,12.45200061,3.339974,9.875732,10.0113446,7.683481,13.470256,16.01612224,3,8.633333333,291.3666667,0.727272727,248,Person,Warehouse_009
-7.470821,-11.023579,1.998135145,2.608352,-0.964083,11.03540426,-2.432654273,-4.803757545,6.210573592,3.353138394,2.618799022,2.919642861,-1.750168,-5.002709,6.015877764,10.079173,10.059496,9.037269119,18.060732,20.388637,29.5179018,1,3.833333333,296.1666667,0.909090909,169,Person,Warehouse_009
-6.030898,-1.251299,2.979993545,-1.65204,16.968,18.00790812,-3.359163294,9.556146,10.76987052,1.275968299,5.755804609,4.62289684,-3.770325,10.782005,10.98828693,4.378858,18.219299,15.02791457,10.495386,28.911267,33.47504608,1,9.733333333,290.2666667,0.636363636,452,Person,Warehouse_009
2.582571,-10.618202,5.989720262,8.101056,-5.27197,11.50058875,4.193149286,-7.700927,8.916377479,1.961005567,1.544132119,1.901283009,2.890394,-7.553092,8.957555283,5.518485,5.346232,5.51086849,9.462204,7.43292,13.47191185,1,2.966666667,297.0333333,0.727272727,160,Person,Warehouse_009
-7.848644,2.500007,3.982393957,-1.588476,16.403245,18.05084102,-5.8154845,9.557034063,11.34606836,1.891139512,4.421179264,4.421168113,-6.2779785,9.8087955,11.48402945,6.260168,13.903238,14.06844706,17.553011,27.421649,34.46594288,2,10.76666667,289.2333333,0.727272727,451,Person,Warehouse_009
-8.439291,-5.02915,4.999865284,-1.692376,15.140384,17.03247651,-5.704170786,5.363061214,10.88484335,2.325559573,8.066411188,3.64628468,-6.141609,10.3611755,10.5096958,6.746915,20.169534,12.03261123,13.579578,20.246036,28.15509298,1,9.5,290.5,0.636363636,4,Person,Warehouse_009
-6.599297,-0.012232,1.957678214,-1.95764,14.73737,15.17496815,-4.622226533,6.9568588,8.925656829,1.224549358,5.133655342,4.236679237,-4.595217,6.079646,8.972893423,4.641657,14.749602,13.21728994,9.619965,14.749602,18.38978655,1,8.266666667,291.7333333,0.727272727,247,Person,Warehouse_009
-1.364859,0.847708,1.981081855,5.561789,12.960851,13.03251698,2.846020385,6.266620923,7.394362779,1.622896872,3.995516216,3.36031442,2.804254,5.959078,7.004628372,6.926648,12.113143,11.05143512,8.265192,32.298959,33.70491181,1,7.066666667,292.9333333,0.909090909,165,Person,Warehouse_009
2.002776,-1.486203,2.989770906,6.739096,13.408939,15.00716695,4.932555714,7.277178643,9.11368477,1.374397598,4.139005712,3.639851896,5.355095,7.836883,9.488950932,4.73632,14.895142,12.01739605,9.457801,19.149846,22.83778965,1,5.5,294.5,0.818181818,173,Person,Warehouse_009
1.451315,-10.715267,1.997026541,7.721146,0.573832,12.03773959,5.108335083,-3.683024083,7.071226864,1.847079152,4.031606627,3.053368262,5.5975375,-1.959266,7.349385474,6.269831,11.289099,10.04071305,11.790824,13.933563,20.27623398,1,6.366666667,293.6333333,0.818181818,157,Person,Warehouse_009
-6.938128,-11.625536,1.989020561,-1.88819,11.263687,13.02066616,-4.032313846,-3.719806692,7.824301028,1.681414351,6.374397582,3.51239647,-3.357222,-4.123888,7.979335291,5.049938,22.889223,11.0316456,17.240412,41.393729,46.51309382,1,4.5,295.5,0.727272727,33,Person,Warehouse_009
1.754014,-2.422217,2.998162701,4.184874,16.917864,17.00854748,2.7900995,8.989018938,10.07242303,0.582766763,5.493315942,4.201136539,2.659733,10.105195,10.48632852,2.43086,19.340081,14.01038478,6.396385,34.555207,35.54234993,1,10.5,289.5,0.727272727,144,Person,Warehouse_009
1.668801,0.898988,1.99279493,6.746923,16.497867,17.82415736,4.175948706,8.861926471,9.968949406,1.62239395,4.963748625,4.885007539,3.769538,9.489332,9.983196793,5.078122,15.598879,15.83136243,7.847334,17.557131,20.14231711,1,10.43333333,289.5666667,0.818181818,391,Person,Warehouse_009
2.770496,-4.456235,2.948898544,7.85764,-1.010126,9.033301542,5.421944875,-2.970634875,6.207548972,1.661974644,1.211674166,1.979597827,5.467842,-2.9868525,6.498927894,5.087144,3.446109,6.084402998,8.613644,6.886123,11.61973909,1,5.933333333,294.0666667,0.818181818,168,Person,Warehouse_009
-5.737264,-0.159461,2.987797846,3.969063,11.959147,13.01496994,-3.399278167,5.9351165,7.754921184,3.12706132,3.678200725,3.154293966,-4.6775025,5.896682,7.528192466,9.706327,12.118608,10.02717209,12.988593,21.741507,25.79730324,2,7.033333333,292.9666667,1,49,Person,Warehouse_009
-9.209192,7.454795,8.984659885,5.014992,15.784634,17.00141592,-1.5355443,12.5588312,13.30758162,4.208935621,2.49750243,2.634969892,-1.8558415,13.0955575,13.48417946,14.224184,8.329839,8.016756039,16.468176,10.755174,20.73938887,1,3,297,0.909090909,350,Person,Warehouse_009
2.346742,5.486379,7.667658909,7.24362,16.839613,17.00234584,5.974056364,10.18081545,12.07061647,1.284300835,3.76183968,3.072366727,6.096277,9.569618,12.00198398,4.896878,11.353234,9.334686929,8.256221,11.353234,15.29264553,1,6.533333333,293.4666667,0.727272727,164,Person,Warehouse_009
-2.946605,4.035799,4.997014568,6.164274,16.857631,17.94931745,1.529945286,11.04075229,11.47896748,2.912898434,3.910033509,4.030581667,2.4037515,11.231897,11.48707709,9.110879,12.821832,12.95230288,11.756857,12.821832,19.89651816,1,7.733333333,292.2666667,0.909090909,334,Person,Warehouse_009
0.570811,0.973808,1.989479168,6.258186,16.762298,17.02904517,2.586517,9.425350353,9.89654978,1.677227993,4.731256382,4.773204648,2.037082,9.839795,9.996790483,5.687375,15.78849,15.039566,18.907963,21.426559,31.18946159,1,6.866666667,293.1333333,0.818181818,331,Person,Warehouse_009
-9.308463,-11.029961,1.939774965,6.002077,-0.580319,14.02174131,0.539168071,-6.072305857,7.919985746,5.190969158,3.44915692,3.644210568,2.419534,-7.3636555,7.513227537,15.31054,10.449642,12.08196634,25.347749,37.882315,47.97686858,1,7.266666667,292.7333333,0.909090909,36,Person,Warehouse_009
2.157017,2.315193,6.981678862,7.582646,16.805957,17.04460364,5.301941917,9.648450833,11.79037711,2.176099896,4.780597917,3.127255389,6.48397,8.8973395,11.51343202,5.425629,14.490764,10.06292478,8.411067,17.749011,20.75904455,1,7.2,292.8,0.727272727,159,Person,Warehouse_009
0.582038,0.448285,1.974704452,4.063852,15.960818,16.00503817,1.800776375,8.508191313,8.941693353,0.916116616,4.603096703,4.207850266,1.6682145,8.0353675,8.543661698,3.481814,15.512533,14.03033372,10.843136,24.097694,27.80445445,1,9.2,290.8,0.818181818,152,Person,Warehouse_009
-2.897347,1.752543,3.969786924,5.289358,17.386414,17.62617404,1.539320667,10.20605493,10.95720353,2.492452032,5.063651282,4.280845437,2.432981,10.724271,10.99678976,8.186705,15.633871,13.65638712,13.444547,15.633871,21.54208838,2,8.733333333,291.2666667,0.909090909,450,Person,Warehouse_009
-6.527583,-1.309783,3.993440487,4.444033,16.641512,17.0258333,-0.563057467,8.7419088,10.53005222,4.256420403,5.598158388,3.913118381,1.746268,10.026758,10.96746576,10.971616,17.951295,13.03239282,19.43926,24.566049,32.54795707,1,8.366666667,291.6333333,1,153,Person,Warehouse_009
-2.987171,-8.937066,1.997861219,7.351017,15.333829,17.00481587,2.047663529,3.159380529,9.191857263,3.930208103,8.753604313,4.664385867,0.998339,0.170547,9.031315979,10.338188,24.270895,15.00695465,13.392541,33.373446,38.55928569,5,11.3,288.7,0.909090909,17,Person,Warehouse_009
-4.685054,-1.160367,1.988527839,7.241386,14.781178,15.06184776,3.086152333,6.803302667,8.901340137,4.147673573,4.883758617,4.198773803,4.087005,7.061903,8.947490525,11.92644,15.941545,13.07331992,15.533774,32.828567,39.08145676,1,9.233333333,290.7666667,1,171,Person,Warehouse_009
-6.681583,-2.250812,2.979523913,6.506726,16.818335,18.03313271,-2.768765471,8.541241353,10.64410666,3.834309012,6.201954653,4.526370132,-4.069646,10.060622,10.99636189,13.188309,19.069147,15.0536088,25.151899,41.163292,53.15512045,4,5.466666667,294.5333333,1,50,Person,Warehouse_009
-9.752111,-9.941051,2.999875602,-2.94284,-0.582191,13.01754203,-5.770849833,-5.695931,8.27213465,2.198596021,2.820176026,3.178890274,-4.8545895,-6.1969245,8.478228524,6.809271,9.35886,10.01766643,12.27071,19.434987,24.33786611,2,6.966666667,293.0333333,0.636363636,38,Person,Warehouse_009
-6.741005,0.933893,1.984258476,0.211304,15.898143,17.0006162,-4.340198294,8.409868647,9.732696802,2.038935895,4.695730794,4.587479932,-5.012754,7.44406,9.949757469,6.952309,14.96425,15.01635773,15.155937,27.433863,35.49540918,1,10.73333333,289.2666667,0.727272727,250,Person,Warehouse_009
-6.787551,-10.472457,3.997685518,3.473517,-1.563109,11.03347978,-2.838216556,-5.671497222,7.447069833,3.134322719,3.187498603,2.178676459,-3.539674,-6.399456,7.013169211,10.261068,8.909348,7.035794258,21.352678,17.226811,28.99890365,1,2.466666667,297.5333333,0.727272727,26,Person,Warehouse_009
-9.589615,-7.265708,2.982930526,-1.800536,-2.378223,12.03126047,-5.685483636,-4.725290091,7.493283609,2.692384488,1.360272188,2.757365778,-6.323978,-4.71649,7.338032346,7.789079,4.887485,9.048329947,11.054716,8.431094,14.55503043,1,7.6,292.4,0.636363636,44,Person,Warehouse_009
-1.286073,3.095746,3.982816502,6.059406,16.002118,17.009211,1.838055533,10.41430867,10.8536561,2.220354821,4.256079892,4.132627966,1.712965,9.593367,10.96339582,7.345479,12.906372,13.0263945,14.937951,25.703922,31.48931055,1,10.4,289.6,0.909090909,453,Person,Warehouse_009
-6.040902,0.634644,3.958031892,-1.875259,12.75929,13.16275359,-3.503735,7.448402727,8.904894186,1.383353801,4.351258368,3.050383386,-3.195143,8.727876,8.991501174,4.165643,12.124646,9.204721698,8.423743,13.897672,16.59259895,1,6,294,0.727272727,251,Person,Warehouse_009
-5.023094,-0.415884,1.988066032,2.205635,16.283189,17.04035555,0.883432941,8.778950882,9.126540103,1.779746439,4.982855594,4.749004671,1.454557,8.821356,9.022055227,7.228729,16.699073,15.05228952,12.211771,30.413501,36.17587188,1,10.4,289.6,0.909090909,158,Person,Warehouse_009
-8.018918,-10.244768,2.982218071,2.688288,-1.333146,13.00993149,-4.7603235,-5.2372755,7.762313036,3.329971709,3.010823381,3.160696101,-5.8810935,-4.7230735,7.544900834,10.707206,8.911622,10.02771341,14.706766,16.955761,23.59502079,1,7.1,292.9,0.909090909,29,Person,Warehouse_009
0.486563,-11.046033,4.30533861,6.424426,0.795425,11.05674403,3.34736625,-5.200041875,7.568683506,2.311343856,4.327818488,2.243356766,3.9924435,-4.9993995,7.53297052,5.937863,11.841458,6.751405422,8.131067,11.841458,15.03721796,1,4,296,0.727272727,0,Person,Warehouse_009
1.148437,-11.276326,1.959260839,8.421852,2.903273,12.00252761,2.517381583,-5.452486167,7.351407158,1.950145084,4.989070265,3.273761781,1.861367,-7.370094,7.464202443,7.273415,14.179599,10.04326677,15.340141,25.530616,31.30214729,1,5.033333333,294.9666667,0.818181818,23,Person,Warehouse_009
-9.323668,-9.505581,3.992066001,-3.91744,-0.098038,13.00343161,-6.186179364,-5.969570091,8.759134415,1.822839028,2.783796719,2.873049389,-6.554959,-5.670512,8.97350292,5.406228,9.407543,9.011365614,13.630822,19.688039,26.59808297,1,3.933333333,296.0666667,0.545454545,13,Person,Warehouse_009
-6.412282,-1.621749,1.978569092,1.133431,17.230913,18.3853671,-3.477387167,9.066346722,10.44491311,1.882485212,6.1357776,5.136747198,-3.3496955,10.281764,10.48190589,7.545713,18.852662,16.406798,16.380399,21.325658,28.77073995,1,9.033333333,290.9666667,0.909090909,389,Person,Warehouse_009
3.467733,-3.114436,4.660996005,7.445725,15.598581,17.0178972,6.166741429,7.709652,10.56825017,1.148364038,5.343177875,3.955731537,6.474226,8.429249,10.54166685,3.977992,18.713017,12.3569012,6.02791,18.713017,20.5069959,3,8.4,291.6,0.818181818,149,Person,Warehouse_009
-1.543653,-10.37359,2.97399606,5.074902,14.923807,15.00342894,2.691498,-0.675156357,9.033877334,1.937847697,9.126678506,3.624992711,3.02133,-4.6604665,9.285392607,6.618555,25.297397,12.02943288,12.984263,35.132596,40.29065357,1,5.3,294.7,0.909090909,178,Person,Warehouse_009
1.99479,-10.866179,1.995261955,6.884826,11.435487,13.00692605,4.131529231,-0.589114154,7.223026552,1.491829938,6.684134583,3.48535341,3.829967,2.770998,7.007392734,4.890036,22.301666,11.01166409,13.711466,39.440413,46.04847558,1,6.266666667,293.7333333,0.818181818,53,Person,Warehouse_009
-7.242036,-11.077069,3.984908502,6.812158,-1.780183,13.00411297,-3.346680818,-6.640407,8.304126282,3.556806889,2.998652251,2.824810592,-4.436851,-7.854959,8.007648727,14.054194,9.296886,9.019204472,22.810659,13.175858,31.31217142,1,4.5,295.5,0.818181818,25,Person,Warehouse_009
-3.489588,-7.592453,2.974793759,-1.185999,11.90519,12.00497113,-2.464719545,0.502381273,7.55058246,0.798235271,7.593500843,2.759414522,-2.928353,-2.942217,7.975079432,2.303589,19.497643,9.030177375,5.998901,19.497643,21.45595197,2,5.733333333,294.2666667,0.636363636,8,Person,Warehouse_009
-1.811395,7.814952,7.995756192,1.443661,15.990795,16.03113094,-1.0968233,12.0210484,12.1230254,0.98523585,2.555033416,2.497952477,-1.5272395,12.3881375,12.48655343,3.255056,8.175843,8.035374749,6.543758,13.612106,15.76880186,1,7.066666667,292.9333333,0.727272727,249,Person,Warehouse_009
1.132331,-5.849725,5.958309833,6.799541,14.735381,16.02092052,3.925465333,9.284649917,11.30751626,1.755696035,5.790447391,3.219600551,3.1236485,11.0482505,11.48309169,5.66721,20.585106,10.06261068,13.629842,32.724339,36.42771809,1,6,294,0.818181818,393,Person,Warehouse_009
0.579962,-8.919168,1.999630649,3.18101,-1.114057,9.013269316,2.178806222,-5.049910778,5.666200104,0.81549685,2.481094261,2.227966706,2.388687,-5.271022,5.925041294,2.601048,7.805111,7.013638667,3.320111,13.036733,13.6600353,1,5.966666667,294.0333333,0.727272727,20,Person,Warehouse_009
-7.542341,-9.108016,2.986543152,-0.506978,-2.007423,11.01976539,-2.8412235,-6.5453815,7.307370661,2.022730523,2.307918654,2.633406778,-2.055502,-7.358655,7.476405373,7.035363,7.100593,8.033222235,11.02114,13.127367,17.81530604,1,7.933333333,292.0666667,0.636363636,40,Person,Warehouse_009
1.031644,-9.133069,1.952859756,8.408746,0.094778,12.01401349,4.76283975,-4.7256685,7.09846373,2.240526459,3.116220906,3.059279242,4.9661955,-4.5900935,7.494967868,7.377102,9.227847,10.06115373,26.696999,30.518651,41.50215308,1,4.633333333,295.3666667,0.818181818,163,Person,Warehouse_009
-6.418776,-11.45597,5.999729728,-1.554116,-5.794953,12.00223615,-2.517405375,-8.16974125,8.639429543,1.601713856,1.870561984,2.122910384,-1.7746935,-8.3086225,8.504459669,4.86466,5.661017,6.00250642,7.85888,7.450473,12.63508943,2,3.3,296.7,0.545454545,51,Person,Warehouse_009
-8.209048,-10.993388,3.99580765,-1.843458,15.906492,16.01295804,-4.288273143,-0.694444357,10.11412384,1.493433647,9.721145896,3.647884332,-4.4045075,-4.418329,10.49435203,6.36559,26.89988,12.01715039,14.862815,39.803464,43.69043625,4,8.466666667,291.5333333,0.636363636,28,Person,Warehouse_009
-6.96271,-2.175116,1.980918777,-1.950215,10.966791,12.00675595,-5.147431,4.1870025,7.243652711,1.548380521,3.995950401,3.14986239,-5.465404,3.760227,7.489214068,5.012495,13.141907,10.02583718,8.095351,21.20031,23.6994237,1,6,294,0.727272727,14,Person,Warehouse_009
-9.127178,1.383136,1.986495595,-0.188105,16.805986,18.00464761,-3.862321333,9.356967833,10.36167424,2.460178832,4.901584152,5.018374946,-3.9272845,10.30487,10.47946003,8.939073,15.42285,16.01815201,24.747827,27.754716,41.04559627,1,9.4,290.6,0.727272727,333,Person,Warehouse_009
-9.163298,0.815329,1.995174702,1.746938,14.320594,17.0013365,-5.842714882,7.272334529,9.64312838,2.576985474,4.447421092,4.522681755,-5.971372,8.007944,9.98921672,10.910236,13.505265,15.0061618,13.363824,18.605628,26.54809303,2,8.866666667,291.1333333,0.909090909,11,Person,Warehouse_009
-9.485144,-10.889708,2.974378402,-1.903291,16.181509,18.04309658,-6.509404294,0.299438706,10.67574175,2.417080394,9.292200575,4.547286554,-7.545431,-4.369364,10.99817235,7.581853,27.071217,15.06871817,15.258677,28.991833,36.28678543,1,7.433333333,292.5666667,0.727272727,21,Person,Warehouse_009
-6.767569,1.255515,3.992870894,3.790343,14.357111,15.01080556,-2.831715692,7.701472385,9.323784054,3.113947663,4.627626273,3.392629737,-2.774467,8.609374,9.025925962,10.557912,13.101596,11.01793467,14.642578,25.599225,30.45388043,1,6.966666667,293.0333333,1,48,Person,Warehouse_009
-9.680582,11.510313,11.99468086,3.374176,15.76026,18.49593099,-5.698954375,13.52156513,15.42093549,5.006120045,1.507492398,2.199846432,-7.975443,13.265383,15.47840407,13.054758,4.249947,6.501250124,13.054758,6.385359,16.42092277,1,4.666666667,295.3333333,1,501,Person,Warehouse_009
-6.407654,1.362146,3.991334005,1.821652,15.899391,16.05980764,-3.306517429,8.908332071,9.848855167,1.856832343,4.092264203,3.672321113,-3.470843,8.8029195,9.516688023,8.229306,14.537245,12.06847364,18.853351,23.001948,31.6348184,1,7.333333333,292.6666667,1,35,Person,Warehouse_009
2.880577,-0.494082,2.974968394,8.571134,14.863862,17.15805151,5.017052938,8.752288625,10.42280794,1.895417105,4.877092616,4.529579382,4.5344675,9.9941085,10.49038108,5.690557,15.357944,14.18308312,10.188565,15.357944,20.66087682,3,9.833333333,290.1666667,0.818181818,390,Person,Warehouse_009
-0.051524,-10.431245,4.988745723,7.792733,16.544127,17.01091446,5.002161643,0.126866071,10.70324728,2.322387652,9.918912113,3.775780149,5.7199005,-3.849101,10.51301375,7.844257,26.975372,12.02216874,15.258334,35.716314,41.61375623,1,6.5,293.5,0.818181818,147,Person,Warehouse_009
-8.611874,-9.740309,3.981875145,1.436159,14.935044,15.00393588,-5.330554615,-1.397780231,9.290069418,2.929723125,7.682248869,3.41517753,-5.563425,-4.267771,9.054090365,10.048033,24.675353,11.02206074,20.786634,44.606682,50.28902466,3,5.066666667,294.9333333,0.727272727,46,Person,Warehouse_009
-8.164935993,-8.508686162,0.993699649,5.266203768,12.59402116,15.00918214,-4.852668018,1.669928421,8.102903188,3.413923653,6.735480933,4.207325261,-6.302108297,0.331990836,8.494987586,13.43113976,21.10270732,14.0154825,26.16295175,40.90714064,48.81470806,16,0,300,0.825,8,NovaCarter,Warehouse_010
-8.693838759,1.802926929,5.996651593,-5.719203163,15.76267131,18.00123994,-7.10027138,9.395790576,11.9809992,0.807135494,4.152060201,3.611296707,-6.982186905,9.698052447,11.86514927,2.974635596,13.95974438,12.00458834,5.088827937,20.25586439,20.92119662,14,0,300,0.475,33,Transporter,Warehouse_010
-7.726209142,-10.98349663,0.96126509,5.010012345,16.24727516,17.00218144,-2.834596533,3.287776868,9.107831311,3.686455994,8.578009822,4.80250282,-3.247015718,4.24277385,9.483285485,12.73622149,27.23077179,16.04091635,38.76223309,44.38764888,66.52168199,4,6.333333333,293.6666667,0.875,2,Person,Warehouse_010
-8.933772443,-10.69758814,0.993210099,5.499188338,17.06778002,19.01675422,-2.188224819,1.24300211,9.843005006,4.809323555,9.827091765,5.399070306,-0.34060199,-3.401136587,9.519361804,14.43296078,27.76536816,18.02354412,33.25584604,40.5922271,55.49810289,8,13.53333333,286.4666667,0.9,40,Person,Warehouse_010
-9.351812067,-0.899619176,0.996930148,3.367911962,14.20879831,17.01018337,-4.162756445,6.931517311,8.603440104,3.579297127,4.631967008,5.061795938,-4.776888073,6.441710334,8.517985136,12.71972403,15.10841749,16.01325323,38.26984744,30.52409457,54.41648498,1,10.23333333,289.7666667,0.725,7,Person,Warehouse_010
-8.403811987,0.897654585,0.9827708,-0.068907595,16.0253204,17.10114358,-4.727999013,8.07752049,9.428026886,2.34324541,4.686209161,5.115073442,-4.804736213,8.176636469,9.485751834,8.334904391,15.12766582,16.11837278,11.10010181,15.12766582,20.51853844,3,13.73333333,286.2666667,0.625,41,Person,Warehouse_010
-7.850076221,-9.915491976,0.975911357,0.702662122,15.41246095,17.00102998,-4.917406807,4.586314599,8.733880017,2.388463176,7.032736439,4.909037515,-5.213529525,3.883721878,8.521926345,8.552738342,25.32795293,16.02511863,27.28459653,60.91887432,68.70037534,2,10.13333333,289.8666667,0.775,29,Person,Warehouse_010
-7.97542152,-0.683467602,0.98207839,0.890045156,16.33192593,18.02475027,-4.686017183,7.922740016,9.768103539,2.177600818,5.746456476,5.203501419,-5.116996346,8.992051174,9.970666318,8.865466676,17.01539354,17.04267188,26.98292938,32.95155477,46.40334181,11,9.033333333,290.9666667,0.6,13,Person,Warehouse_010
-8.920747757,0.752962918,0.95322863,0.447285301,16.84444864,19.03108858,-2.229681554,9.715649203,10.15198509,2.913216542,4.94503205,5.407651121,-0.547142546,10.43160617,10.47927994,9.368033058,16.09148572,18.07785995,21.27048125,34.15043815,44.02095943,1,14.73333333,285.2666667,0.7,16,Person,Warehouse_010
-8.470473895,-3.092301726,1.993848752,6.927176912,17.00079138,18.00826186,0.263069743,7.529955962,10.28086146,5.34822403,6.673951458,4.921225292,1.890707392,9.0067283,10.48605861,15.39765081,20.09309311,16.01441311,37.07054929,39.32229241,60.51613502,1,9.3,290.7,0.8,36,Person,Warehouse_010
-9.233739982,-1.077769265,1.991057305,6.636732949,15.5207322,18.05976418,0.261898476,8.785747416,10.15575658,4.58662255,5.303772599,4.825522453,1.371606531,10.47692113,10.49178885,15.87047293,16.59850147,16.06870687,25.4403969,40.32354799,50.07556501,5,12.5,287.5,0.825,20,Person,Warehouse_010
-8.097676777,-1.682025392,0.986219704,8.334391734,13.80753765,16.00688805,-0.776421977,5.46542719,8.491801844,5.558059188,5.558408958,4.488981953,-2.424206394,1.982982819,8.337693195,16.43206851,15.48956304,15.02066835,23.55611012,31.46276475,40.9487233,12,11,289,0.725,35,Person,Warehouse_010
-9.419652549,-10.40930692,1.998828239,7.855118002,16.15745858,18.01442075,-4.546070645,1.090608933,10.08460622,4.88924884,8.879427399,4.786009689,-6.10313281,-2.28067645,10.4649777,17.27477055,26.5667655,16.01559251,46.70424748,58.10603554,75.73238755,1,12.93333333,287.0666667,0.9,23,Person,Warehouse_010
-7.643293717,-8.300376209,0.972162593,-0.469401015,15.66753358,17.00517436,-3.677309818,2.686854733,8.996761191,2.241060879,8.833119367,4.779794507,-3.27985268,-1.292920496,9.018162616,7.173892702,23.96790979,16.03301177,11.32331846,23.96790979,27.86824698,1,13,287,0.725,1,Person,Warehouse_010
-7.72809244,-8.643805785,0.984170413,7.435099921,16.23774483,17.00978905,0.134533184,6.153845779,9.087560616,5.506292991,6.108776223,4.789631358,2.351511565,6.133656706,9.464706302,15.16319236,24.88155061,16.02561863,21.75465163,43.07709499,51.34603496,1,10.53333333,289.4666667,0.825,28,Person,Warehouse_010
0.568421542,-9.606618505,0.995132884,7.390724097,2.942755675,12.12064032,4.890178526,-3.501894584,6.915564052,2.518959025,4.306012931,3.638541942,5.710134646,-3.994757311,6.968767729,6.822302555,12.54937418,11.12550744,7.00134857,14.74283182,17.52498036,1,11.26666667,288.7333333,0.575,39,Person,Warehouse_010
-7.323323875,-4.718936969,0.985802585,8.070477297,17.23156671,19.02479548,0.940748067,5.652358728,9.810756787,5.540444673,7.876968264,5.415383049,0.225698198,5.931419897,9.503085414,15.39380117,21.95050368,18.0389929,44.43313875,56.50387573,81.3931967,5,10.56666667,289.4333333,0.85,19,Person,Warehouse_010
-7.824730816,-6.65275404,0.991122806,7.251110424,16.37929313,17.00289596,-0.718641785,4.765883839,8.87495166,4.574716472,7.591958489,4.799082445,-0.287081049,5.807562394,8.53152748,15.07584124,23.03204717,16.01177315,30.75964681,40.1949884,55.13158097,3,13.8,286.2,0.85,30,Person,Warehouse_010
-7.549194602,-9.881074832,0.988454866,5.702129662,15.34890683,17.00523553,-0.501350314,1.84958587,9.062150254,4.980580669,8.747830409,4.783353787,1.563518685,0.902094156,9.476344783,13.25132426,25.22998166,16.01678067,17.52308732,51.08660721,56.46000318,12,9.433333333,290.5666667,0.95,14,Person,Warehouse_010
-7.96855532,-8.747228429,0.944680833,8.122713063,16.07329993,18.00914874,-1.377036711,3.807078599,9.382807339,5.66043197,8.098068802,5.096293987,-3.951492758,2.483112892,9.033946881,16.09126838,24.82052836,17.0644679,43.44021895,37.43637683,61.71594227,8,11.86666667,288.1333333,0.875,12,Person,Warehouse_010
