Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,Camera_0040,Camera_0041,Camera_0042,Camera_0043,Camera_0044,Camera_0045,x_position,y_position,z_position,unit_distance_from_origin,unit_id
11232,0,19890,26730,0,3520,11704,0,70228,32,0,0,0,13728,6847,0,24426,0,0,0,0,0,0,0,0,4838,109174,0,12802,27600,0,0,0,0,0,0,0,0,0,113046,0,0,0,0,0,10944,4.960751,-0.569558,0.772576,4,36
4123,0,1155,2196,0,0,105,0,22540,1012,0,0,7872,23845,4216,0,0,0,0,17094,0,0,0,0,0,0,11638,0,8183,5550,0,0,0,0,0,0,11421,0,0,23120,0,0,0,0,0,0,2.052883,5.665176,0.788932,6,36
1615,0,7452,9747,0,0,132,0,18460,3417,0,0,1872,36079,3712,0,0,0,0,15624,0,0,0,0,0,0,1128,0,6930,0,0,0,0,0,0,0,0,0,0,11835,0,0,0,0,0,0,2.500725,6.554025,0.798586,7,36
3432,0,6903,5010,0,2961,72,0,15494,3294,0,0,2268,46827,1598,0,0,0,85490,24297,0,0,0,0,150516,0,10442,0,4500,0,0,0,0,0,0,0,4784,0,0,6210,0,0,0,0,0,0,2.921012,7.468627,0.798855,8,36
1760,0,6125,7335,0,30264,221,0,2064,1530,0,0,9600,60048,2166,0,0,0,83356,29197,29574,0,0,0,16958,0,13392,0,4554,0,0,0,0,0,0,0,2346,0,0,16728,0,0,0,0,0,0,3.532723,8.304112,0.792792,9,36
3390,0,4872,0,0,19872,266,0,10010,16974,0,0,2322,67470,1887,0,0,0,28798,32900,23925,0,0,0,0,0,4864,0,4680,0,0,0,0,0,0,0,2852,0,0,15936,0,0,0,0,0,0,4.130332,9.118526,0.787571,10,36
2398,0,2508,0,0,39675,2204,0,2001,0,0,0,6179,54144,2071,0,0,0,27676,39104,24816,0,0,0,51832,0,12870,0,15,0,0,0,0,0,0,0,781,0,0,0,0,0,0,0,0,0,4.411856,10.137469,0.79655,11,36
2184,0,3090,0,0,55726,78,0,612,27927,0,0,14325,21844,1392,0,0,0,43885,42471,31635,0,0,0,52440,0,13464,0,420,0,0,0,0,0,0,0,7290,0,0,0,0,0,0,0,0,0,4.606074,11.126952,0.792329,12,36
720,0,0,1834,15635,0,630,0,0,49742,0,0,22352,0,42,35722,0,0,14478,17954,74245,0,20075,0,0,0,3498,0,960,0,0,0,0,0,0,0,2024,0,0,6764,0,0,0,0,17286,0,1.713714,12.886654,0.794908,13,36
6192,0,4715,15470,0,0,5957,0,38016,8792,0,0,1050,7800,6162,0,0,0,0,8050,0,0,0,0,0,20678,55752,0,8771,77112,0,0,0,0,0,0,32065,0,0,34340,135102,0,0,0,0,0,3.226794,2.357637,0.795332,3,36
13157,0,0,750,0,0,19418,0,0,576,0,32780,368,6006,16817,0,0,39330,0,5733,0,0,0,0,0,8700,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,159829,0,0,0,18031,-1.772814,-2.373086,0.796955,2,36
11704,0,0,12474,0,0,19355,0,0,6560,0,24030,6536,9686,17854,0,0,63750,0,3990,0,0,0,0,0,11058,0,0,49580,0,0,60702,0,0,0,0,0,0,0,0,0,0,0,0,0,22720,-1.873634,-0.699357,0.790061,1,36
0,74984,0,0,30528,0,0,0,0,97513,0,0,44352,0,3570,13184,0,0,20086,53997,28608,0,2397,0,17400,0,8968,0,364,0,0,0,0,0,0,0,3364,0,0,13604,0,0,0,0,21660,0,-1.61471,13.921225,0.801117,14,36
0,0,0,448,24960,0,336,0,0,0,0,0,0,0,0,28971,0,0,52920,35420,47680,0,0,0,140896,0,12480,0,1457,0,0,0,0,0,0,0,8424,0,0,20832,0,0,0,0,0,0,1.151813,14.961211,0.795048,15,36
0,191915,0,650,42960,0,0,0,0,3077,0,0,0,0,3333,18249,0,0,3634,0,0,0,0,2730,0,0,1595,0,0,0,10761,0,0,0,3264,52650,0,0,1680,1562,0,0,71284,0,0,0,-2.497095,15.81907,0.792018,16,36
0,0,0,1581,88049,0,0,0,0,0,0,0,0,0,6,13260,0,0,7470,0,0,0,0,7788,0,0,20,0,0,0,15801,0,0,0,11960,66767,0,0,4371,962,0,0,131859,0,0,0,-5.311946,16.162692,0.787914,17,36
17748,0,0,13908,0,0,27810,0,0,10360,0,41358,8976,9828,20878,0,0,62658,0,6804,0,0,0,0,0,16055,0,0,36195,0,0,171720,0,0,0,0,0,0,39690,0,0,0,0,0,0,34034,-1.799051,-1.550671,0.947816,2,47
13359,0,0,9090,0,0,19344,0,0,16279,0,4708,4320,1170,5063,0,0,0,0,6405,0,0,0,83846,0,29484,0,0,23305,0,0,0,0,0,0,0,79200,0,119686,22703,0,0,0,0,0,90636,-2.123186,2.179823,0.940925,3,47
12095,0,0,8316,0,0,6720,0,0,18620,0,0,14080,1984,5375,0,0,0,0,4324,0,0,0,90060,0,45633,2000,0,15930,0,0,0,0,0,0,0,79381,0,64516,30520,0,0,0,0,0,221493,-2.147875,3.389322,0.937265,4,47
13130,0,0,6623,0,0,4898,0,0,20979,0,0,13688,0,11229,0,0,0,0,7950,0,0,0,91504,0,43036,30396,0,19388,0,0,0,0,0,0,0,52206,0,59020,13277,0,0,0,0,0,0,-2.315639,4.472771,0.938542,5,47
14134,29795,0,8304,0,0,1808,0,0,26404,0,0,19422,0,10304,20962,0,0,0,10868,0,0,0,100144,0,91817,20054,0,20898,0,0,0,0,0,0,0,66462,0,39479,20169,0,0,0,0,0,0,-2.368681,5.519454,0.9268,6,47
3038,26544,0,8183,0,0,0,0,0,31310,0,0,21303,0,2322,15180,0,0,0,9503,0,0,0,73476,0,39949,16434,0,13398,0,0,0,0,0,0,0,36848,0,26960,200,0,0,0,0,0,0,-2.433413,6.642803,0.939842,7,47
9231,26978,0,4740,0,0,0,0,0,34170,0,0,24464,0,2652,0,0,0,0,1656,0,0,0,57663,0,0,9180,0,9246,0,39600,0,0,0,100,0,43964,0,26869,4484,0,0,0,0,0,0,-2.650089,7.550199,0.933277,8,47
168,23912,0,1914,0,0,0,0,0,44312,0,0,24253,0,2150,16929,0,0,0,11222,0,0,49662,39400,0,0,330,0,360,0,77112,0,0,0,67693,0,46151,0,19188,3312,0,0,0,0,0,0,-2.730115,8.608977,0.933668,9,47
0,15916,0,1664,0,0,0,0,0,55380,0,0,20244,0,7904,21338,0,0,0,21567,0,0,61952,33166,0,0,0,0,0,0,78142,0,0,0,55704,0,48140,0,22780,4998,0,0,0,0,69438,0,-2.890586,9.598912,0.927604,10,47
0,11658,0,2052,0,0,0,0,0,70707,0,0,31588,0,5850,11139,0,0,0,19350,0,0,61835,1600,0,0,6156,0,6210,0,77715,0,0,0,42920,60016,14628,0,12264,8262,0,0,0,0,57810,0,-3.102775,10.635635,0.940887,11,47
0,46332,0,660,0,0,0,0,0,95370,0,0,26412,0,5265,11092,0,0,0,12744,0,0,54808,1744,0,0,6764,0,4572,0,56000,0,0,0,35524,63180,0,0,18800,6437,0,0,0,0,63666,0,-3.565433,11.466664,0.937881,12,47
0,73755,0,3924,0,0,0,0,0,144570,0,0,42750,0,6664,20748,0,0,18330,31428,0,0,78430,32596,0,0,4224,0,592,0,53730,0,0,0,28388,104152,0,0,12876,8721,0,0,0,0,77250,0,-3.196634,12.603037,0.929143,13,47
621,181656,0,2886,43008,0,0,0,0,124200,0,0,40500,0,646,21012,0,0,12500,0,0,0,33264,0,0,0,5236,0,0,0,0,0,0,0,20075,164084,18924,0,0,4687,0,0,0,0,38060,0,-0.693439,14.009525,0.926885,14,47
1725,308770,0,4488,23400,0,190,0,0,0,0,0,0,0,3024,32200,0,0,13511,0,76680,0,17940,0,0,0,6642,0,0,0,0,0,0,0,891,162285,8976,0,0,7476,0,0,0,0,27180,0,0.081588,15.018362,0.938954,15,47
0,260370,0,2883,42328,0,0,0,0,0,0,0,0,0,380,23166,0,0,11872,0,0,0,42875,0,0,0,300,0,1482,0,28737,0,0,0,15015,133287,0,0,0,6437,0,0,0,0,39648,0,-2.222135,15.867994,0.938462,16,47
0,0,0,810,66303,0,0,0,0,0,0,0,0,0,1416,22532,0,0,8756,0,0,0,37200,0,0,0,744,0,0,0,24930,0,0,0,13860,150804,0,0,10260,3312,0,0,0,0,33948,0,-3.748959,16.583871,0.944595,17,47
0,0,0,2438,61367,0,0,0,0,0,2528,1175,152361,0,4590,6665,0,0,0,0,0,0,0,10044,0,0,0,0,0,0,15708,8586,0,0,13824,40014,0,0,7567,1952,0,0,53325,0,0,0,-8.156318,16.074945,0.942437,18,47
0,0,0,169,0,0,0,0,0,0,4625,1350,0,0,2816,13056,0,0,352,0,0,0,0,6962,0,0,0,0,0,0,11680,5989,0,0,12095,50040,0,0,7440,3108,0,0,61200,0,0,0,-8.288905,17.101741,0.933225,19,47
108324,6192,0,0,0,0,0,0,0,0,57717,28812,0,4096,161394,0,0,24236,0,1247,0,0,0,0,0,14910,0,0,0,0,0,0,0,189489,0,0,0,0,0,0,0,0,0,6890,0,0,-6.805096,-6.704496,0.948889,9,19
96222,1794,0,0,0,0,0,0,0,0,90486,43290,0,5474,147804,0,0,31302,0,2800,0,0,0,0,0,19885,0,0,0,0,0,0,0,106536,0,0,0,0,0,0,0,0,0,35258,0,0,-6.344836,-6.380451,0.917026,8,19
65830,7392,0,9200,0,0,0,0,0,0,64235,37064,0,5152,83475,0,0,30783,0,1260,0,0,0,0,0,14365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14508,0,0,-5.770428,-5.482976,0.942344,7,19
49610,7110,0,15275,0,0,6076,0,0,0,48222,7956,0,5900,63756,0,0,39627,0,1476,0,0,0,0,0,16798,0,0,2064,0,0,0,0,0,0,0,0,0,0,0,0,46254,0,0,0,43722,-5.170696,-4.631203,0.938538,6,19
37232,9540,0,23504,0,0,4158,0,0,0,59888,29694,0,4070,43792,0,0,50880,0,3300,0,0,0,0,0,15906,0,0,128700,0,0,107670,0,0,0,0,0,0,0,0,0,0,0,0,0,43092,-4.852266,-3.518341,0.922032,5,19
30294,8100,0,17017,0,0,16695,0,0,10260,46494,29784,9350,6480,33120,0,0,71394,0,4032,0,0,0,0,0,23023,0,0,80712,0,0,101844,0,0,0,0,0,0,0,0,0,0,0,0,0,64148,-4.417919,-2.233788,0.938517,4,19
21093,375,0,8385,0,0,10368,0,0,12276,0,24252,11001,6262,25116,0,0,74095,0,6278,0,0,0,0,0,17550,0,0,34190,0,0,126166,0,0,0,0,0,0,92208,0,0,0,0,0,0,48951,-3.804134,-1.216483,0.939086,3,19
20748,0,0,11500,0,0,38936,0,0,12350,0,27145,6477,14898,13650,0,0,106398,0,9765,0,0,0,0,0,12240,0,0,64288,0,0,157550,0,0,0,0,0,0,110880,0,0,0,0,0,0,44770,-2.661035,-1.382087,0.929994,2,19
0,0,149072,0,0,0,0,66584,0,5400,0,0,1520,7074,0,0,67648,0,0,0,0,29380,0,0,0,6106,0,0,0,17015,0,0,0,0,0,0,0,66234,0,0,0,11800,0,240591,0,2465,2.706018,-9.650296,0.930957,10,19
0,0,96,0,0,0,0,49491,0,2619,0,0,2938,3712,0,0,51584,0,0,0,0,14691,0,0,0,4624,0,0,0,10773,0,0,0,0,0,0,0,26640,0,0,0,4096,0,239072,0,3822,3.695839,-10.360944,0.942776,11,19
0,0,0,0,0,0,0,80520,0,253,0,0,946,3968,0,0,30393,0,0,0,0,18480,0,0,0,1650,0,0,0,9504,0,0,0,0,0,0,0,25787,0,0,0,0,0,0,0,2688,4.691495,-11.070708,0.941054,12,19
4284,0,5720,0,0,25048,4699,0,6954,0,0,0,12656,12556,3480,0,0,0,41195,103152,33532,0,1911,0,46652,0,13392,0,153,0,0,0,0,0,0,0,7392,0,0,0,0,0,0,0,7670,0,5.562472,11.751692,0.939789,13,19
3016,0,1300,0,12508,36352,2829,0,9408,0,0,0,0,0,3480,0,0,0,37842,144739,14514,0,3068,0,36765,0,5280,0,136,0,0,0,0,0,0,0,2769,0,0,0,0,0,0,0,14950,0,5.7509,12.845155,0.934862,14,19
80,0,0,0,13330,115514,2940,0,4779,0,0,0,0,0,2160,70400,0,0,35595,214328,38194,0,14141,0,37440,0,13561,0,63,0,0,0,0,0,0,0,3290,0,0,0,0,0,0,0,8614,0,5.952391,13.770189,0.915045,15,19
432,0,1316,0,7500,51110,880,0,8178,0,0,0,0,0,2247,70908,0,0,19328,275940,5992,0,13300,0,21980,0,6204,0,0,0,0,0,0,0,0,0,1196,0,0,0,0,0,0,0,7104,0,6.65302,14.596715,0.935338,16,19
0,0,0,2156,77571,0,0,0,0,222912,0,0,0,0,5002,21420,0,0,0,0,0,0,0,7290,0,0,0,0,0,0,18088,8480,0,0,14807,30987,0,0,8000,0,0,0,64368,0,0,0,-4.301911,16.451491,0.928713,17,19
0,0,0,2354,29677,0,0,0,0,0,7168,5082,213500,0,3640,7540,0,0,0,0,0,0,0,7585,0,0,0,0,0,0,12000,6762,0,0,10035,31164,0,0,5796,0,0,0,51094,0,0,0,-8.244751,16.003151,0.936134,18,19
357,0,4935,0,0,67876,5358,0,5412,31360,0,0,10710,67680,3564,0,0,0,44660,45114,36375,0,7595,0,111882,0,14625,0,598,0,0,0,0,0,0,0,9660,0,0,25344,0,0,0,0,0,0,3.599047,10.669377,0.947816,11,43
2730,0,0,9454,0,8949,637,0,0,49270,0,0,20867,0,0,27234,0,0,31341,25756,74632,0,31064,0,0,0,9800,0,5772,0,0,0,0,0,0,0,1610,0,0,14820,0,0,0,0,27058,0,2.03585,11.832285,0.941183,12,43
23,0,0,5513,28644,0,0,0,0,77080,0,0,36138,0,270,49700,0,0,25075,67536,60788,0,47740,0,0,0,9016,0,4522,0,0,0,0,0,0,0,13568,0,0,13396,0,0,0,0,34238,0,0.906048,12.980656,0.929547,13,43
3604,5056,0,2877,32640,0,160,0,0,50592,0,0,14100,0,2184,30014,0,0,16512,12985,140208,0,24825,0,0,0,5040,0,4970,0,0,0,0,0,0,0,7956,0,0,6882,0,0,0,0,24960,0,0.390871,14.031038,0.937317,14,43
0,55880,0,4968,0,0,0,0,0,68585,0,0,36918,0,3432,20910,0,0,0,17319,0,0,70119,29993,0,0,9018,0,0,0,84780,0,0,0,41360,64,36663,0,22,9858,0,0,0,0,99182,0,-2.489599,10.709047,0.925911,10,43
0,44196,0,2520,0,0,0,0,0,41406,0,0,26312,0,6273,20485,0,0,0,18865,0,0,63296,44460,0,0,6308,0,185,0,76380,0,0,0,53013,0,33150,0,648,9240,0,0,0,0,89486,0,-2.419763,9.680345,0.935529,9,43
7990,34410,0,2590,0,0,0,0,0,27968,0,0,22715,0,2541,5730,0,0,0,2860,0,0,68472,46683,0,0,3,0,12896,0,77440,0,0,0,1200,0,12420,0,0,9396,0,0,0,0,0,0,-2.221393,8.706769,0.940416,8,43
10248,36330,0,4187,0,0,54,0,0,21024,0,0,25110,0,8476,12798,0,0,0,4704,0,0,0,68400,0,0,1350,0,19080,0,35260,0,0,0,0,0,53284,0,0,5184,0,0,0,0,0,0,-2.071848,7.698571,0.925539,7,43
1792,24794,0,8788,0,0,3762,0,0,18228,0,0,21335,0,8996,18407,0,0,0,15620,0,0,0,43618,0,323,22176,0,12485,0,0,0,0,0,0,0,40392,0,0,3330,0,0,0,0,0,0,-1.904749,6.733474,0.930493,6,43
3520,6000,0,6336,0,0,14626,0,0,17263,0,0,15372,0,9646,11074,0,0,0,11514,0,0,0,81719,0,47538,17420,0,14042,0,0,0,0,0,0,0,38400,0,0,14224,0,0,0,0,0,0,-1.896546,5.658399,0.946089,5,43
11940,72,0,10248,0,0,15840,0,0,15163,0,0,9000,0,10530,0,0,0,0,4972,0,0,0,92185,0,64370,34800,0,17802,0,0,0,0,0,0,0,72611,0,34350,26631,0,0,0,0,0,0,-2.099955,4.527027,0.932802,4,43
0,143880,0,16,74052,0,0,0,0,179336,0,0,68761,0,4953,18907,0,0,4681,0,0,0,59400,392,0,0,2613,0,5194,0,53040,0,0,0,28820,136030,0,0,0,9108,0,0,0,0,57456,0,-3.088589,14.741429,0.925249,15,43
0,228888,0,1940,31648,0,0,0,0,0,0,0,0,0,4235,15862,0,0,18748,0,0,0,36200,0,0,0,8400,0,348,0,50856,0,0,0,12408,158711,0,0,0,11502,0,0,0,0,34398,0,-2.184237,15.855531,0.943784,16,43
0,383966,0,1073,9483,0,0,0,0,0,0,0,0,0,700,35040,0,0,8652,0,26596,0,25920,0,0,0,8906,0,1860,0,0,0,0,0,15762,0,988,0,0,10048,0,0,0,0,23520,0,-0.207175,17.014494,0.941682,17,43
14070,0,0,10374,0,0,19422,0,0,18468,0,0,14960,1798,12122,0,0,0,2450,18023,0,0,82841,22464,0,0,8823,0,7874,0,64800,0,0,0,36064,94927,0,0,21526,9075,0,0,0,0,85050,0,-2.278622,3.273905,0.938301,3,43
16492,0,0,11716,0,0,14022,0,0,15318,0,2080,12648,22989,8619,0,0,0,0,13662,0,0,65598,21018,0,0,1320,0,7579,0,76958,0,0,0,48216,62968,20100,0,23842,8050,0,0,0,0,67336,0,-2.046298,2.170877,0.920999,2,43
14924,0,75456,38862,0,0,28440,26700,0,3810,0,0,4585,6820,42864,0,75848,2304,0,7144,0,39600,0,0,0,5440,0,0,0,0,0,0,0,0,0,0,0,164864,0,0,0,43983,0,0,0,4784,0.425107,-5.867095,0.947816,5,29
19652,0,11745,30943,0,0,27360,0,0,5508,0,80033,3053,4445,29079,0,0,42126,0,4585,0,0,0,0,0,10176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181724,0,0,0,19684,-0.869699,-4.915012,0.938965,4,29
19527,0,0,19530,0,0,31230,0,0,8036,0,57084,5136,7138,30876,0,0,59160,0,4983,0,0,0,0,0,12871,0,0,10244,0,0,47430,0,0,0,0,0,0,0,0,0,232260,0,0,0,25972,-1.544456,-3.631237,0.939918,3,29
19610,0,0,12168,0,0,27492,0,0,9735,0,42120,6760,7686,22869,0,0,86020,0,4710,0,0,0,0,0,14616,0,0,57086,0,0,183064,0,0,0,0,0,0,0,0,0,0,0,0,0,32618,-1.807015,-2.356721,0.942218,2,29
16055,0,0,15080,0,0,22752,0,0,12352,0,28392,10488,10854,19080,0,0,1430,0,928,0,0,0,0,0,16848,0,0,36855,0,0,119567,0,0,0,0,0,0,144008,0,0,0,0,0,0,49504,-1.93604,-0.483535,0.937607,1,29
4114,29973,0,8944,0,0,1872,0,0,27166,0,0,18750,0,8648,16926,0,0,0,9225,0,0,0,99354,0,88920,24661,0,19276,0,0,0,0,0,0,0,79101,0,51987,19680,0,0,0,0,0,0,-2.47342,5.493085,0.923052,6,29
10360,30600,0,9234,0,0,0,0,0,19760,0,0,20748,0,5915,11407,0,0,0,8000,0,0,0,79518,0,102883,18720,0,14805,0,0,0,0,0,0,0,44912,0,45560,4067,0,0,0,0,0,0,-2.719889,6.496581,0.925975,7,29
1632,30174,0,5687,0,0,0,0,0,36740,0,0,24273,0,2501,1020,0,0,0,0,0,0,0,54500,0,0,9200,0,16502,0,57597,0,0,0,19061,0,46371,0,36176,1872,0,0,0,0,0,0,-2.846428,7.499163,0.92707,8,29
88407,0,0,0,0,0,174276,17484,0,5092,0,139380,1476,5280,0,0,33852,18772,0,5412,0,26265,0,0,0,3053,0,0,0,0,0,0,0,26486,0,0,0,0,0,0,0,32718,0,89198,0,4615,-2.176855,-8.742022,0.925639,9,29
4160,0,7084,0,0,20976,1240,0,16520,1352,0,0,6708,60632,6394,0,0,0,200028,0,15314,0,0,0,0,0,31815,0,3540,0,0,0,0,0,0,0,11200,0,0,0,45310,0,0,0,0,0,6.977982,7.190039,0.937951,10,29
1785,0,5453,0,0,22420,3515,0,13359,20292,0,0,2505,85491,4810,0,0,0,163834,0,17963,0,0,0,43690,0,25110,0,2706,0,0,0,0,0,0,0,4700,0,0,0,34338,0,0,0,0,0,7.050237,8.504607,0.931761,11,29
2622,0,6072,0,0,24252,2912,0,11178,25920,0,0,14118,73383,3500,0,0,0,109112,0,31242,0,0,0,72852,0,21402,0,672,0,0,0,0,0,0,0,9540,0,0,0,27058,0,0,0,0,0,7.28031,9.54319,0.917577,12,29
261252,2926,0,0,0,0,0,11310,0,0,0,0,0,4305,0,0,0,11799,0,2756,0,0,0,0,0,8736,0,56496,0,0,0,0,0,62510,0,0,0,0,0,0,0,36624,0,11475,0,0,-7.220734,-10.852419,0.933776,13,29
0,133770,0,930,43904,0,0,0,0,138170,0,0,105754,0,3770,27336,0,0,10746,0,0,0,33532,0,0,0,4433,0,1980,0,25276,0,0,0,13824,0,0,0,0,5967,0,0,0,0,29757,0,-2.40964,13.791808,0.920566,14,29
0,177072,0,0,53436,0,0,0,0,231378,0,0,0,0,3875,28980,0,0,12000,0,0,0,32536,0,0,0,4402,0,2079,0,25009,0,0,0,13608,0,0,0,0,6160,0,0,0,0,28449,0,-2.446352,14.828939,0.942454,15,29
0,199870,0,2464,39867,0,0,0,0,0,0,0,0,0,4148,21356,0,0,3250,0,0,0,32107,0,0,0,4433,0,2772,0,24338,0,0,0,14040,0,0,0,0,6160,0,0,0,0,28122,0,-2.362087,15.841739,0.936361,16,29
0,18384,0,1995,49750,0,0,0,0,0,0,0,0,0,3286,23288,0,0,9800,0,0,0,32204,0,0,0,3718,0,2925,0,24055,0,0,0,14040,0,0,0,0,5202,0,0,0,0,28122,0,-2.468324,16.820048,0.935192,17,29
2178,0,3450,0,8096,23817,1675,0,4500,0,0,0,0,0,448,0,0,0,33488,258817,22946,0,9154,0,13884,0,12444,0,0,0,0,0,0,0,0,0,4260,0,0,0,13041,0,0,0,5192,0,8.259543,15.163168,0.902471,17,15
300,0,4674,0,13575,96276,484,0,8470,0,0,0,0,0,380,0,0,0,34160,324720,44274,0,15624,0,24300,0,12696,0,0,0,0,0,0,0,0,0,6116,0,0,0,13986,0,0,0,12090,0,8.23315,14.861682,0.872085,16,15
2244,0,4800,0,3825,52910,1452,0,7544,0,0,0,0,0,1770,0,0,0,42926,226976,20075,0,3905,0,24402,0,13790,0,560,0,0,0,0,0,0,0,5772,0,0,0,16898,0,0,0,13593,0,8.047332,13.786727,0.898965,15,15
3675,0,5412,0,14328,51745,357,0,9971,0,0,0,0,0,2862,0,0,0,50735,232101,17728,0,2915,0,32017,0,16068,0,1248,0,0,0,0,0,0,0,3624,0,0,0,23250,0,0,0,8288,0,7.66183,12.860205,0.893755,14,15
840,0,1218,0,0,47034,1950,0,8145,0,0,0,3510,0,969,0,0,0,59305,166060,11220,0,10692,0,36000,0,17160,0,1596,0,0,0,0,0,0,0,560,0,0,0,21840,0,0,0,527,0,7.408744,11.845874,0.888134,13,15
390,0,6432,0,0,22278,2800,0,11844,0,0,0,1876,65824,2990,0,0,0,78147,84612,18720,0,0,0,44045,0,20271,0,2409,0,0,0,0,0,0,0,48,0,0,0,27063,0,0,0,0,0,7.292097,10.742997,0.897832,12,15
441,0,1023,0,0,20825,1633,0,9552,6681,0,0,9540,88550,4440,0,0,0,113120,24408,23594,0,0,0,67944,0,24158,0,1155,0,0,0,0,0,0,0,11696,0,0,0,32760,0,0,0,0,0,7.113487,9.647641,0.890855,11,15
2034,0,40,0,0,28518,2485,0,14003,15904,0,0,5046,89745,4125,0,0,0,157300,4914,19760,0,0,0,53244,0,28600,0,2508,0,0,0,0,0,0,0,0,0,0,0,37180,0,0,0,0,0,6.873764,8.561657,0.893777,10,15
3712,0,6776,0,0,24115,1224,0,14238,8869,0,0,10824,62352,4752,0,0,0,169764,0,21330,0,0,0,0,0,32528,0,2520,0,0,0,0,0,0,0,5184,0,0,0,38862,0,0,0,0,0,6.719629,7.400278,0.895187,9,15
240,0,9016,0,0,22386,9,0,17010,6576,0,0,12879,43125,3354,0,0,0,176294,0,15075,0,0,0,0,0,39675,0,2800,0,0,0,0,0,0,0,12120,0,0,0,55770,0,0,0,0,0,6.587165,6.112381,0.882807,8,15
6,0,7098,0,0,16146,3220,0,16060,0,0,0,1196,34008,572,0,0,0,89394,0,9216,0,0,0,0,0,52110,0,7680,104520,0,0,0,0,0,0,11770,0,0,0,68870,0,0,0,0,0,6.415629,4.764473,0.895732,7,15
3146,0,10602,0,0,8058,286,0,23010,774,0,0,1494,22704,7200,0,2380,0,0,0,5712,0,0,0,0,0,81496,0,4104,70880,0,0,0,0,0,0,15040,0,0,12630,93536,0,0,0,0,0,6.291689,3.038544,0.896896,6,15
5624,0,14256,0,0,7486,8964,0,39446,0,0,0,4170,15879,10416,0,19872,0,0,0,0,0,0,0,0,0,88622,0,12462,33768,0,0,0,0,0,0,12650,0,0,101516,77147,0,0,0,0,0,5.765863,1.658513,0.881979,5,15
5148,0,15225,15624,0,0,8772,0,43772,3564,0,0,2484,26404,5610,0,0,0,0,13630,0,0,0,0,0,0,31062,0,10282,105840,0,0,0,0,0,0,23688,0,0,36414,152117,0,0,0,0,0,2.518951,4.26139,0.897068,4,15
6762,0,17253,11328,0,0,11340,0,51430,5184,0,0,3450,22596,9342,0,0,0,0,2990,0,0,0,0,0,25484,47988,0,9048,118098,0,0,0,0,0,0,39000,0,0,46343,268037,0,0,0,0,0,2.283971,3.226317,0.888677,3,15
8892,0,21312,13514,0,0,11904,0,65360,5740,0,0,8586,20532,10545,0,0,0,0,2604,0,0,0,0,0,19760,49335,0,11440,122664,0,0,0,0,0,0,31114,0,0,55890,354011,0,0,0,0,0,2.045801,2.109034,0.890007,2,15
10136,0,8370,16450,0,0,13184,0,65048,46,0,0,10540,15840,12400,0,0,0,0,8,0,0,0,0,0,28320,133867,0,23661,83732,0,0,0,0,0,0,5828,0,0,102544,0,0,0,0,0,69200,1.714606,1.008737,0.872705,1,15
2378,0,820,0,8601,0,648,0,6000,0,0,0,0,0,216,0,0,0,0,2890,0,0,41328,5371,0,0,5704,0,10808,0,70395,0,0,0,0,0,6292,0,0,9381,0,0,0,0,0,0,7.58361,16.352429,0.893479,18,15
2926,0,3021,0,0,13124,7695,0,9102,0,0,0,5244,16724,8771,0,15984,0,0,0,0,0,0,0,0,4752,140656,0,9894,37985,0,0,0,0,0,0,0,0,0,166110,0,0,0,0,0,0,6.052309,0.810554,0.895923,6,33
4200,0,1105,4960,0,13912,9352,0,37800,0,0,0,5360,15387,11151,0,16482,0,0,0,0,0,0,0,0,2184,112132,0,9282,44800,0,0,0,0,0,0,0,0,0,123424,0,0,0,0,0,0,5.94276,0.74322,0.869281,5,33
6560,0,2400,41340,0,1920,9666,0,58362,6216,0,0,2553,17544,5525,0,15232,0,0,0,0,0,0,0,0,4056,125580,0,16614,55278,0,0,0,0,0,0,0,0,0,109848,0,0,0,0,0,33667,4.984968,-0.178252,0.870506,4,33
9646,0,10126,32100,0,0,13650,0,42705,7056,0,0,6028,10584,15910,0,27976,0,0,7449,0,80830,0,0,0,10260,615,0,15840,36512,0,0,0,0,0,0,0,0,0,123195,0,0,0,0,0,20817,3.771285,-1.328726,0.892255,3,33
37145,0,0,29000,0,0,74724,22854,0,2964,0,74727,5520,5896,71298,0,0,28943,0,3071,0,0,0,0,0,12036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95830,0,17578,0,21242,-2.650576,-6.49126,0.886327,7,33
54264,0,0,0,0,0,99474,30193,0,6672,104328,61560,60,2210,103872,0,0,23644,0,4148,0,0,0,0,0,7912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68036,0,47244,0,18000,-3.311418,-7.349275,0.883089,8,33
