Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,Camera_0040,Camera_0041,Camera_0042,Camera_0043,x_position,y_position,z_position,unit_distance_from_origin,unit_id
0,19968,4674,3663,11880,13560,1386,5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5358,0,0,62560,4800,12928,0,0,0,9462,69920,19955,902,10498,0,0,8450,833,0,0,0,0,-0.3475566209178922,9.051291381372039,0.7905908192840947,9,15
0,20240,4920,3115,13696,14495,1376,5715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5005,0,0,87980,14365,12462,0,0,0,9735,68850,18600,450,9968,0,0,8851,624,0,0,0,0,-0.3402490687133177,8.967376490768377,0.7864339662879498,8,15
18088,22442,2244,5289,13056,18020,5590,6298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11529,0,0,122791,18848,16200,0,0,0,10679,45902,36025,0,9308,0,0,10740,0,0,0,0,0,-0.3126200390439574,7.990892545288288,0.7935173980239201,7,15
22936,15984,0,5940,405,12688,6248,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13896,0,0,74120,20559,19440,0,0,0,11904,36120,12672,0,12420,0,0,7866,0,0,0,0,0,-0.26416438087754845,6.97715552077807,0.7912732651326636,6,15
15695,9504,5577,6578,12144,13398,5760,5808,0,0,0,0,0,0,0,0,43200,0,0,0,0,0,13376,0,192,120643,26100,22780,0,0,0,13312,26956,20582,0,17220,0,0,11457,0,0,0,0,0,0.14692376968484536,5.9816390687257535,0.7918900824298569,5,15
16810,12730,6216,6705,9504,15352,6670,8512,0,0,0,0,0,0,0,0,58410,0,0,0,0,18285,17252,0,43840,48348,23856,27900,0,0,0,12265,5002,19513,0,12012,0,0,15476,0,0,0,0,0,0.44972051613980013,4.9313870541786935,0.7839855467490949,4,15
11100,8850,6996,8262,8134,14700,5439,8856,0,0,0,0,0,0,0,0,55930,0,0,0,0,36594,22000,0,24360,0,48236,37060,0,0,0,20700,18954,16472,0,21408,0,0,17404,0,0,103320,0,0,0.6172740970471002,3.922523608207752,0.8004176902490299,3,15
11392,10332,6888,9744,1595,5100,5698,10200,0,0,0,0,0,0,0,0,61440,0,0,0,0,38354,28455,0,24653,0,68684,49664,0,0,5610,19980,16259,19624,0,7440,0,0,26028,0,0,164348,0,0,0.7003517598166876,2.912298622212156,0.7874945665685666,2,15
8200,4070,8234,7946,1806,0,3696,5187,0,0,0,0,0,0,0,0,54750,385,0,0,0,22078,7471,0,16185,0,93247,61090,0,0,16536,0,14283,12180,0,0,0,0,19906,0,0,138024,0,0,0.7494452828523528,1.8425955104203462,0.799605253937808,1,15
7400,4205,10335,13333,3854,0,7524,11970,0,0,0,0,0,0,0,0,35424,19516,0,0,0,14457,0,0,14982,0,0,56889,0,0,17252,0,6206,10047,0,0,0,0,0,0,0,93094,0,0,0.7823810761192471,0.5817133604528819,0.7956739906952863,0,15
2226,2610,56257,0,0,0,79544,0,0,15984,0,11781,10759,10726,0,0,0,5838,0,0,0,4602,0,0,0,0,0,0,0,0,0,0,4180,3298,0,0,21488,44577,0,0,0,11592,0,0,-5.477636649136411,-8.376140895800635,0.7985874693381236,10,15
3848,2520,120399,0,0,588,125768,0,0,12610,0,408,7605,8904,0,0,0,5371,0,0,0,4332,0,0,0,0,0,0,0,0,0,0,3190,2349,0,0,19809,44268,0,0,0,592,0,0,-6.2722254636625046,-9.056500555700138,0.7961634480289819,11,15
3399,1691,187256,0,0,12,151256,0,0,11470,0,17390,12545,8195,0,0,0,3840,0,0,0,3648,0,0,0,0,0,0,0,0,9301,0,4360,4797,0,0,51675,0,0,0,0,13760,0,0,-7.088125966605975,-9.711105665656442,0.7954523550462107,12,15
1188,4,142719,0,0,244,172788,0,0,9504,0,16650,9828,6864,0,0,0,1102,0,0,0,2945,0,0,0,0,0,0,0,0,53636,0,1734,112,0,0,30636,0,0,0,0,7080,0,0,-7.981438026235312,-10.31318737936488,0.7946967017917118,13,15
0,97219,1334,3024,10368,70680,1891,0,0,0,0,0,0,0,0,0,0,0,19836,0,44838,0,4620,12702,0,0,8965,6601,18834,0,3570,0,0,0,7030,2520,0,0,3306,0,0,0,86350,0,4.440827827404595,13.304964527154327,0.7954659074253856,14,15
0,136080,840,3456,10962,148188,3135,0,0,0,0,0,0,0,0,0,0,0,22264,0,54813,0,7366,20467,0,0,1596,10362,12139,0,4635,0,0,0,2322,7000,0,0,3920,0,0,0,109824,0,6.234880469031522,13.66440968081525,0.7925019489191802,15,15
0,0,2700,1296,71370,1628,0,0,0,0,15594,0,0,0,30734,5076,0,0,0,10545,0,0,0,0,0,12090,8427,6072,0,12773,0,1012,0,0,0,4636,0,0,2128,1102,0,0,0,8382,-7.943163344575242,13.900069455132336,0.7950262467279785,16,15
0,0,3120,2340,24336,14062,0,2175,0,0,11664,0,0,0,40600,12670,0,0,0,9625,0,0,0,0,0,0,8109,4635,0,25823,0,4914,0,0,0,4588,0,0,5628,3000,0,0,0,6726,-8.559364382386978,14.712630457777923,0.7843533356572228,17,15
16275,3088,3198,2412,10864,0,7700,450,0,0,0,0,0,0,0,0,992,43428,0,0,0,0,15768,0,42402,62868,13056,23478,0,0,0,11872,27156,13310,0,18095,0,0,9912,0,0,0,0,0,-0.5883616119136139,5.585002972057574,0.8021100665076932,5,2
18834,15352,4260,5680,12810,15656,4495,4672,0,0,0,0,0,0,0,0,23400,0,0,0,0,0,13376,0,2060,99003,32100,22161,0,0,0,15111,33136,21238,0,14388,0,0,10452,0,0,0,0,0,0.18953937153609246,6.030484680636242,0.7898453016966549,6,2
0,15987,5940,4416,6808,17550,6439,5402,0,0,0,0,0,0,0,0,14152,0,0,0,282,0,11252,0,0,103415,24661,16185,0,0,0,12709,36059,23616,1170,9630,0,0,3108,0,0,0,0,0,0.9179375913561216,6.955037295225793,0.7953089908073565,7,2
0,19764,4953,5120,12328,21250,4608,8294,0,0,0,0,0,0,0,0,5490,0,45568,0,36504,0,11160,0,0,74958,18954,16724,0,0,0,11346,45960,32398,28670,10602,0,0,2590,0,0,0,0,0,1.502337129305296,7.872062971044379,0.7983559222061274,8,2
0,24985,3000,5842,13505,26166,4875,7050,0,0,0,0,0,0,0,0,0,0,52397,0,46512,0,10988,55774,0,72675,16946,14835,0,0,0,10675,64500,49140,33579,13536,0,0,4512,0,0,0,0,0,2.0307554152305585,8.798042963607358,0.7938076823167819,9,2
0,30694,4329,3813,9114,30694,4956,5600,0,0,0,0,0,0,0,0,0,0,54051,0,31806,0,7406,27630,0,0,14630,11000,17080,0,0,6380,64512,59265,19018,8448,0,0,5123,0,0,0,0,0,2.6322147307593013,9.704486660440224,0.8009628124145536,10,2
0,39120,3850,5117,10248,36252,3441,0,0,0,0,0,0,0,0,0,0,0,50922,0,45339,0,8816,31696,0,0,9750,13300,29150,0,0,4539,131120,101400,21804,10521,0,0,3128,0,0,0,0,85116,3.0175543772035525,10.578523074311974,0.7829201232493403,11,2
0,0,5406,3488,17538,37401,5616,5203,0,0,12834,0,0,0,0,41180,0,0,43623,0,56610,0,6909,20825,0,0,1625,9912,58032,0,0,1375,90404,0,15403,7399,0,0,969,0,0,0,0,36504,0.6207031685694488,11.993121135973638,0.7867952051254861,12,2
0,0,1995,2835,12788,16835,0,3277,0,0,15504,0,0,0,0,58800,0,0,0,0,0,0,3168,16725,0,0,5214,6552,40515,39960,0,2542,0,0,11484,5577,0,0,3058,1475,0,0,0,26976,-0.7660363647764825,12.98907330338568,0.7992556489321032,13,2
0,0,3876,3007,30048,17812,0,3744,0,0,20025,0,0,0,0,45510,0,0,0,19740,0,0,5418,0,0,0,2250,7252,5950,81726,0,2178,0,0,420,2340,0,0,7072,5290,0,0,0,20825,-1.9847480232977261,13.88997956379589,0.7891658109382433,14,2
0,0,2090,2688,38200,16756,0,3838,0,0,16324,0,0,0,4576,34132,0,0,0,14271,0,0,4625,0,0,0,3939,5880,0,54858,0,5117,0,0,9020,5070,0,0,1744,4840,0,0,0,16280,-2.9809234801261937,14.72375240006076,0.7914144414876887,15,2
0,0,784,1558,64532,17009,0,2040,0,0,7332,0,0,0,20300,25662,0,0,0,10304,0,0,4284,0,0,0,4930,4914,0,45472,0,2900,0,0,850,5246,0,0,3144,3074,0,0,0,12935,-3.644236314809177,15.597485729467508,0.7959578304163415,16,2
0,0,2496,517,157626,6390,0,0,0,0,1953,0,0,0,46440,10176,0,0,0,5848,0,0,0,0,0,0,5850,1659,0,12648,0,1710,0,0,0,0,0,0,7446,2652,0,0,0,6360,-7.945641631843131,15.031269283557364,0.7970664185415899,17,2
5934,10032,1113,10248,3562,0,3712,15096,0,0,0,0,0,0,0,0,26058,0,0,0,11400,36740,25207,0,11180,0,0,69305,0,0,8442,0,10152,16310,0,77822,0,0,0,0,0,0,0,0,4.242598828385958,2.5630947020903108,0.794286447698596,4,2
5355,8424,0,11623,4752,0,5800,14416,0,0,0,0,0,0,0,0,23489,0,0,0,5350,26784,32656,0,9588,0,0,64476,0,0,13386,0,11946,24192,0,71435,0,0,0,0,0,0,0,0,3.766981196337241,1.3307175178165664,0.7926503247856544,3,2
7395,12000,459,9696,5280,0,11248,11394,0,0,0,0,0,0,0,0,28100,0,0,0,15300,34776,46443,0,12352,0,0,36564,0,0,0,28854,31372,27608,0,19125,0,0,20160,0,0,0,0,0,2.9014703137385176,0.7406416622157685,0.780956475869516,2,2
3838,126,23430,11200,0,5328,21216,2380,0,0,0,0,62800,0,0,0,0,26640,0,0,0,20600,0,0,21930,0,80958,0,0,0,8960,63510,8964,10584,0,0,0,0,0,0,0,46222,0,0,-1.954003991578638,-0.31134499004859606,0.7854714063114443,1,2
6864,7102,17596,19380,0,0,11115,13286,0,0,0,0,54872,0,0,0,0,15616,0,0,0,11859,0,0,12064,0,75440,0,0,0,44988,0,11304,9130,0,0,0,0,0,0,0,52050,0,0,-0.7889699183860186,-0.5726260322652821,0.7864355532560694,0,2
9752,5720,27057,0,0,4795,0,6591,0,0,0,3256,55320,0,0,0,0,17112,0,0,0,0,0,0,0,0,0,0,0,0,0,41624,1190,5202,0,0,0,0,214760,24057,0,0,0,0,-7.966568605204301,-1.090176493100539,0.947816408125975,8,37
9129,4060,25840,0,0,4422,0,7592,0,0,0,4736,55062,0,0,0,0,12584,0,0,0,0,0,0,0,0,0,0,0,0,0,49494,0,3900,0,0,0,0,158340,27455,0,0,0,0,-7.92802674012195,-1.0209054317161161,0.9237468730992469,7,37
11280,7548,18972,0,0,6248,0,4758,0,0,0,15808,90831,0,0,0,0,23584,0,0,0,0,0,0,0,0,0,0,0,0,0,39984,15123,7360,0,0,0,0,148060,24447,0,0,0,0,-6.942268782153278,-0.21476683421659715,0.9308130951917271,6,37
10530,7693,3220,0,0,6885,0,1250,0,0,0,16720,62307,0,0,0,0,25317,0,0,0,0,0,0,55151,0,0,0,0,0,0,35739,15232,4214,0,0,0,0,83582,20720,0,0,0,0,-5.9455152913753935,0.5338877042219536,0.9433389906529541,5,37
9696,9018,8236,0,0,8085,1976,7740,0,0,0,0,57624,0,0,0,0,27950,0,0,0,0,0,0,51291,3,0,0,0,0,0,32110,16252,7708,0,0,0,0,43600,21497,0,0,0,0,-4.737665050241574,1.4279294050619598,0.9453720811157069,4,37
0,29391,7332,8176,12540,32966,6815,12300,0,0,0,0,0,0,0,0,0,0,74736,0,62726,0,15600,62240,0,174336,24832,23424,0,0,0,16038,100600,57190,42768,18190,0,0,12276,0,0,0,0,0,2.043988510369914,8.785247594699563,0.9135940462305712,9,37
0,39330,5054,7344,12411,13230,5588,0,0,0,0,0,0,0,0,0,0,0,77592,0,44821,0,15169,41685,0,0,17143,24892,33333,0,9796,0,98394,115432,41148,17160,0,0,6327,0,0,0,0,0,4.420086925055017,9.002408829154035,0.9329570398979286,10,37
0,49125,2646,3016,3567,0,4960,0,0,0,0,0,0,0,0,0,0,0,73780,0,41184,0,12864,62370,0,0,2940,21168,27795,0,8400,0,0,138897,6105,20056,0,0,8200,0,0,0,0,0,5.917800583848567,9.29509240417351,0.9325314809044585,11,37
25228,14070,10285,15520,13468,0,7224,21306,0,0,0,0,0,0,0,0,119448,0,0,0,13454,53317,45300,0,49572,0,82348,75420,0,0,16863,0,27819,28106,0,46690,0,0,14045,0,0,0,0,0,1.7298996156312612,3.5971790982056504,0.9199142308428918,3,37
11144,7936,13068,12480,13179,7840,6250,9306,0,0,0,0,0,0,0,0,92130,0,0,0,0,44157,37030,0,35280,0,96990,56500,0,0,4512,29120,20175,22244,0,90,0,0,27063,0,0,204798,0,0,0.6241191363315579,2.909674586382767,0.932460777793608,2,37
4992,756,265872,0,0,3712,254180,0,0,12600,0,24700,23220,13359,0,0,0,6437,0,0,0,6210,0,0,0,0,0,0,0,0,0,0,6664,4920,0,0,0,75485,0,152625,0,9246,0,0,-8.091484027260286,-8.861653377273377,0.9343178200037983,12,37
6880,6150,20794,13550,0,0,16969,18095,0,144,0,0,53144,0,0,0,0,18648,0,0,0,15209,0,0,19019,0,0,0,0,0,43989,0,11712,11859,0,0,0,0,0,0,0,70240,0,0,-0.6776242390976437,-1.8694014367217768,0.936401262447589,1,37
8568,7110,22525,26563,3773,0,14755,19422,0,0,0,0,46800,0,0,0,0,30090,0,0,0,18848,0,0,23296,0,0,0,0,0,32635,0,8232,13888,0,0,0,0,0,0,0,83782,0,0,0.024603703659304976,-0.9711368756060335,0.9289385190468238,0,37
0,93090,4392,5633,21266,80600,3760,0,0,0,0,0,0,0,0,0,0,0,31977,0,91908,0,8856,26312,0,0,5922,14007,42185,0,0,9185,0,0,14558,8784,0,0,7644,0,0,0,85320,186300,4.393435997898806,12.24727066544196,0.9330219260518788,13,37
0,120761,3360,3799,11984,119168,4046,0,0,0,0,0,0,0,0,0,0,0,29256,0,50958,0,6678,17073,0,0,9154,11682,20093,0,2698,5915,0,0,1155,6549,0,0,5285,0,0,0,176253,80199,5.3062835102481785,12.991543593645062,0.9395454885961954,14,37
75591,0,5400,5265,5580,10560,0,3808,0,0,28060,0,0,0,186750,16281,0,0,0,16401,0,0,0,0,0,30475,15170,12213,0,19880,0,7579,0,0,16212,9600,0,0,2373,0,0,0,103305,48552,-7.7297706868133105,12.89616325657887,0.935673490363115,15,37
18745,0,4699,1000,187915,11110,0,3132,0,0,19152,0,0,0,108653,6783,0,0,0,11990,0,0,0,0,0,0,9776,7052,0,10857,0,6795,0,0,9744,5809,0,0,1750,0,0,0,74365,70794,-7.586750810132514,14.096204007818784,0.9380579624403254,16,37
0,0,2046,2996,219076,15525,0,2675,0,0,12430,0,0,0,16836,20619,0,0,0,5670,0,0,0,0,0,0,6536,5520,0,31825,0,12582,36927,10556,0,0,0,0,12800,11400,0,0,0,0,-6.845677171718762,15.58540682646209,0.9435814737134933,17,37
0,294025,2652,7137,4488,339873,4860,0,0,0,0,0,0,0,0,0,0,0,26760,0,0,0,9514,23408,0,0,13202,13944,19422,0,6784,2190,0,0,16575,10098,0,0,1962,0,0,0,107415,125860,7.86346448123723,16.198404572401266,0.9211715491718685,18,37
26789,0,6888,6355,26048,9020,0,6600,0,0,82170,0,0,0,0,0,0,80730,0,79632,0,0,0,0,60248,29792,30738,21252,0,0,0,13986,20515,15872,0,0,0,0,17990,11280,0,0,0,0,-3.5312584575462678,6.804926630605932,0.948887948251496,7,31
25200,18870,703,8533,15960,10530,0,7344,0,0,73944,0,0,0,0,0,0,79296,0,78715,0,0,0,0,90630,43700,39627,29997,0,0,0,14976,47916,18960,0,0,0,0,19800,8820,0,0,0,0,-3.615644977385756,5.943429609169961,0.9307094809101955,6,31
19500,13398,10123,9295,0,8789,0,6594,0,0,0,0,0,0,0,0,0,68880,0,83309,0,0,0,0,81396,22908,51584,27384,0,0,0,20303,31926,13157,0,0,0,0,23634,14144,0,0,0,0,-3.8186391922959437,4.62118618437772,0.9418531379910178,5,31
14400,10856,11856,10488,0,8142,5550,7138,0,0,0,0,0,0,0,0,0,44511,0,20850,0,0,0,0,60032,35700,85490,0,0,0,0,23987,24843,9353,0,0,0,0,27520,16472,0,0,0,0,-3.890405089829308,3.1041114407199935,0.9399920885029474,4,31
11032,7920,15535,5082,0,2898,7700,10080,0,0,0,0,84710,0,0,0,0,29192,0,0,0,26487,0,0,45279,0,163150,0,0,0,0,39269,15444,15708,0,0,0,0,67860,24475,0,0,0,0,-3.8048102802528825,1.1960157522269617,0.9216453617199818,3,31
11124,10296,6732,12648,8280,0,7686,11592,0,0,0,0,0,0,0,0,78892,0,0,0,0,33504,37878,0,26820,0,63189,60192,0,0,18018,0,18744,16260,0,33670,0,0,19872,0,0,215493,0,0,1.178853765391949,2.752910096334233,0.94126167442721,2,31
24570,0,2698,7050,19912,14600,0,4922,0,0,72861,0,0,0,0,0,0,61936,0,71725,0,0,0,0,4553,55500,28336,22008,0,0,0,8120,49288,21608,0,16264,0,0,9990,9100,0,0,0,0,-3.6067964456189916,7.154385524740659,0.9331919520284373,8,31
35700,0,5032,6674,37260,10706,0,5640,0,0,69231,0,0,0,0,0,0,60000,0,53820,0,0,0,0,0,36200,17765,20496,0,0,0,14250,0,32657,0,6552,0,0,21087,13026,0,0,0,0,-4.183484247615251,8.016913029459797,0.9386901805605703,9,31
38885,0,6854,4000,43920,20592,0,3293,0,0,84240,0,0,0,0,51867,0,0,0,35530,0,0,0,0,0,47056,21440,16401,0,255,0,10488,0,25220,0,7326,0,0,17160,7680,0,0,0,0,-4.64479834770875,8.858614032627788,0.9222070681237255,10,31
30492,0,5476,3537,50125,13736,0,3348,0,0,42945,0,0,0,0,37440,0,0,0,25024,0,0,0,0,0,34662,17856,14058,0,45012,0,5709,0,0,0,3611,0,0,14688,6342,0,0,0,13821,-5.149855336016355,9.737251269960293,0.9397199515829016,11,31
69408,0,5945,4773,59496,8772,0,4216,0,0,41360,0,0,0,690,23166,0,0,0,27360,0,0,0,0,0,24332,17775,7866,0,27470,0,8957,0,0,0,1184,0,0,14271,7488,0,0,0,19608,-5.682433086685596,10.615500792815276,0.9426816016946304,12,31
80920,0,5180,4182,91155,9600,0,2478,0,0,30780,0,0,0,178782,17577,0,0,0,21175,0,0,0,0,0,23840,14784,11194,0,21804,0,4836,0,0,0,0,0,0,14938,6486,0,0,0,16717,-6.329661504148625,11.419682732073312,0.9420263604606589,13,31
74464,0,1410,3480,99306,11542,0,2508,0,0,27434,0,0,0,162214,20559,0,0,0,18389,0,0,0,0,0,28413,12567,8648,0,28244,0,6045,0,0,0,0,0,0,3920,4932,0,0,0,15478,-6.900856879778864,12.188612535391059,0.935270828542798,14,31
59885,0,350,2842,12246,14476,0,1170,0,0,22253,0,0,0,166581,17812,0,0,0,15080,0,0,0,0,0,24910,11741,9234,0,25676,0,822,0,0,0,0,0,0,12784,4386,0,0,0,16482,-7.619500284802172,12.945170487803438,0.9286876050496176,15,31
30030,0,1176,3193,27354,9165,0,2700,0,0,22714,0,0,0,101898,6110,0,0,0,11200,0,0,0,0,0,19866,9650,8568,0,19670,0,3500,0,0,0,0,0,0,10738,3690,0,0,0,3690,-8.146055156768274,13.837874347442774,0.933861916225851,16,31
0,0,4960,1648,20041,15936,0,1248,0,0,17780,0,0,0,87528,14170,0,0,0,3612,0,0,0,0,0,0,8673,5688,0,32760,0,5712,0,0,0,0,0,0,10440,4598,0,0,0,9800,-8.596500097919638,14.679550183102577,0.9333079886837368,17,31
0,0,0,3090,0,14364,0,77,0,0,10720,0,0,0,73556,14766,0,0,0,10123,0,0,0,0,0,0,3500,4851,0,23320,0,4620,0,0,0,0,0,0,4508,3510,0,0,0,5950,-9.11822147277218,15.531200777072806,0.9379079836412529,18,31
6435,6996,23406,10241,0,6747,3712,9774,0,0,0,0,75460,0,0,0,0,28025,0,0,0,16320,0,0,25840,0,198100,0,0,0,0,71455,12586,9486,0,0,0,0,67267,0,0,76284,0,0,-1.9585524303109878,-0.4044216119066846,0.9225387940873588,1,31
0,0,3103,1711,0,26220,0,12,0,0,13293,0,0,0,0,0,0,0,18525,0,0,0,4921,11542,0,0,4410,6579,50264,14491,0,5494,0,0,9050,3382,0,0,4050,5250,0,0,24428,26292,0.8422844249574939,17.092990159296953,0.947816408125975,17,12
0,0,2625,4095,4312,43554,0,6307,0,0,13325,0,0,0,3060,14058,0,0,35321,0,0,0,9750,19695,0,0,11470,11760,67416,162938,0,8710,0,0,18231,7344,0,0,6298,7744,0,0,153,42632,0.3046700988364819,16.994589483297858,0.9102473159637618,16,12
17402,0,5043,1575,196011,13872,0,126,0,0,23276,0,0,0,113828,14145,0,0,0,14697,0,0,0,0,0,0,9434,8164,0,29302,0,7038,0,0,0,328,0,0,10502,5978,0,0,0,10956,-7.392241714466479,14.16614166655279,0.9149897636919491,15,12
77589,0,4884,1089,95494,8730,0,476,0,0,24820,0,0,0,157828,12740,0,0,0,15691,0,0,0,0,0,23316,7980,8823,0,15312,0,5412,0,0,0,0,0,0,10864,5280,0,0,0,11330,-7.432427103507784,12.967812215605576,0.9380504569718369,14,12
72316,0,5712,3276,6,14516,0,2599,0,0,33063,0,0,0,206976,26643,0,0,0,19734,0,0,0,0,0,25555,13668,10679,0,31857,0,7248,0,0,0,0,0,0,14070,5712,0,0,0,20678,-7.318511635090914,11.917982327803024,0.9213686192101136,13,12
65238,0,4862,3600,0,7998,0,595,0,0,35182,0,0,0,222757,18360,0,0,0,22160,0,0,0,0,0,25840,14427,9071,0,25168,0,7095,0,0,0,0,0,0,12900,5616,0,0,0,15232,-7.0132794046659654,10.889542595323007,0.9311597871797517,12,12
62400,0,6468,4030,23036,17280,0,3348,0,0,39500,0,0,0,19110,32775,0,0,0,25956,0,0,0,0,0,23700,17812,13041,0,48050,0,7700,0,0,0,0,0,0,11232,4530,0,0,0,0,-6.192970659979402,10.270126733213203,0.930831446865227,11,12
67392,0,3395,1222,57424,13041,0,3096,0,0,65835,0,0,0,0,36188,0,0,0,44415,0,0,0,0,0,27621,25338,4840,0,50370,0,13706,0,0,0,0,0,0,20448,11396,0,0,0,0,-4.854336571384685,9.857054476943134,0.9273497059726878,10,12
41403,0,6794,6768,31668,12775,0,5494,0,0,71487,0,0,0,0,25398,0,0,0,27028,0,0,0,0,0,39060,23489,18642,0,150,0,9250,0,4899,0,0,0,0,12992,7314,0,0,0,0,-5.125716050642289,8.555620317603672,0.9345144807876977,9,12
28620,0,7750,9000,0,8771,0,7314,0,0,76109,0,0,0,0,0,0,48204,0,57277,0,0,0,0,51072,35568,35208,28994,0,0,0,7728,0,5208,0,0,0,0,13050,5588,0,0,0,0,-5.577125721850834,7.057171223107844,0.9277670594630081,8,12
20400,0,9828,9177,0,3627,0,6048,0,0,55414,0,0,0,0,0,0,73872,0,68182,0,0,0,0,81952,34515,47724,0,0,0,0,9100,0,4104,0,0,0,0,13275,7314,0,0,0,0,-5.891179116963418,5.411590631974182,0.9387445430735397,7,12
15801,6812,14235,0,0,6678,0,5698,0,0,0,6231,0,0,0,0,0,38390,0,50018,0,0,0,0,102400,18265,0,0,0,0,0,5253,0,5642,0,0,0,0,13500,7155,0,0,0,0,-6.355320194408954,2.9189893665534363,0.9421132420893628,6,12
17152,10080,7320,8313,23318,9750,4312,3827,0,0,0,0,0,0,0,0,0,62370,0,66220,0,0,0,0,88605,47200,42900,32640,0,0,0,9476,0,17136,0,0,0,0,19092,7052,0,0,0,0,-3.119288473718017,5.1241507268660715,0.9394552145083338,5,12
18544,18245,12596,8760,3648,17424,17978,2905,0,0,0,0,0,0,0,0,0,80028,0,7965,0,0,0,0,47300,70905,58022,43318,0,0,0,11592,0,14640,0,0,0,0,18389,9100,0,0,0,0,-2.326152769941587,4.382156960183691,0.9333055082377205,4,12
14365,12805,13790,10716,15691,16564,15756,6784,0,0,0,0,0,0,0,0,0,67346,0,0,0,0,0,0,48800,32670,66930,47640,0,0,0,11799,0,13920,0,0,0,0,18130,9100,0,0,0,0,-1.6731649276008949,3.613796631125273,0.9425708411461641,3,12
13356,8977,10455,12544,13356,12180,11016,10472,0,0,0,0,0,0,0,0,0,47460,0,0,0,27666,0,0,40626,0,75576,60771,0,0,0,12006,0,12087,0,0,0,0,18130,8925,0,0,0,0,-1.1274964066656306,2.768677215692663,0.9428735734894629,2,12
11600,15006,21168,14697,13199,16684,19998,11514,0,0,0,0,0,0,0,0,0,47069,0,0,0,48348,0,0,28600,0,158079,83317,0,0,0,12006,0,13680,0,0,0,0,18389,9100,0,0,0,0,-0.5263057072518317,1.9080511433375966,0.9329078280517181,1,12
11220,8142,14690,16798,10416,0,11571,14190,0,0,0,0,0,0,0,0,522,44268,0,0,0,23328,0,0,23944,0,148072,88000,0,0,0,12006,0,14640,0,0,0,0,18389,9100,0,0,0,0,0.2752009482619968,0.9381119311552579,0.9397958047541844,0,12
6300,4515,49416,0,0,6020,51660,12096,0,16730,0,10034,33320,0,0,0,0,11480,0,0,0,3440,0,0,7524,0,0,0,0,0,0,109311,8517,4588,0,0,20868,197513,0,68440,0,31926,0,0,-5.476763860527203,-4.591832399539399,0.9478159787353206,7,40
6278,2772,46176,0,0,5754,30375,13020,0,19572,0,14240,33229,0,0,0,0,10547,0,0,0,5504,0,0,16592,0,0,0,0,0,0,127449,5705,4410,0,0,18009,83333,0,73600,0,20876,0,0,-5.358024643686086,-4.489115491202728,0.922977192985968,6,40
5320,3280,44196,0,0,7250,41515,11180,0,41202,0,21252,28801,0,0,0,0,7936,0,0,0,10614,0,0,20824,0,0,0,0,0,0,85400,9234,7285,0,0,327168,0,0,58080,0,38076,0,0,-4.5359270763041755,-3.842190594959293,0.9408546903937918,5,40
8316,5940,34047,0,0,6854,25029,19565,0,66272,0,39468,58432,0,0,0,0,13420,0,0,0,11904,0,0,36448,0,0,0,0,0,0,95275,12250,7335,0,0,314940,0,0,56840,0,50336,0,0,-3.8311344666840554,-3.1890669818642987,0.9311355495963198,4,40
5920,6006,29202,0,0,8211,26299,16058,0,43862,0,38227,50518,0,0,0,0,15680,0,0,0,13248,0,0,27472,0,0,0,0,0,0,95842,4896,8575,0,0,284592,0,0,468,0,45981,0,0,-3.0449970277893357,-2.5555233077401134,0.9425475504665428,3,40
6031,5880,18048,0,0,1898,23306,10512,0,0,0,1826,35100,0,0,0,0,19968,0,0,0,10437,0,0,11340,0,121272,0,0,0,0,102102,7640,9955,0,0,0,0,0,0,0,36456,0,0,-2.2472367230878856,-1.9640021350967967,0.940080201099363,2,40
9943,7599,23074,1200,0,4,18500,20710,0,0,0,0,60435,0,0,0,0,28455,0,0,0,16488,0,0,20867,0,186960,0,0,0,0,91224,14820,10368,0,0,0,0,0,0,0,49284,0,0,-1.5549077185476214,-1.245465754250386,0.9313545507921503,1,40
11154,5760,19125,22568,3857,0,15075,18144,0,0,0,0,76109,0,0,0,0,34047,0,0,0,17466,0,0,26300,0,134622,0,0,0,9088,50760,10759,11385,0,0,0,0,0,0,0,68448,0,0,-0.6331442418219551,-0.7648588531047329,0.9341216166474737,0,40
31314,0,9828,5203,23821,3922,0,6512,0,0,78542,0,0,0,0,0,0,56066,0,97218,0,0,0,0,0,55968,29502,19758,0,0,0,13115,54889,27930,0,0,0,0,23463,7360,0,0,0,0,-3.014012535368395,7.456812206186825,0.9303838372972347,8,40
