Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,x_position,y_position,z_position,unit_distance_from_origin,unit_id
12480,0,0,22572,1608,1668,16350,0,0,0,7788,0,0,0,14060,0,0,0,12805,26481,0,0,0,0,0,0,98175,0,0,81120,0,0,89670,23616,0,24592,0,0,76560,0,0.9173163016612152,0.3682035110834893,0.779379742303823,0,14
0,0,0,0,0,3090,0,11718,0,0,146324,85003,109431,0,101638,12870,0,0,0,5520,0,0,0,0,0,152256,0,0,0,0,0,15696,0,0,0,6486,0,25380,0,63832,-5.210997511713509,-9.744992896709809,0.7968075176624932,11,14
43200,44968,0,2996,41170,25984,0,0,0,0,0,0,0,0,0,0,69375,11781,0,0,23214,25110,0,0,104976,0,0,0,0,4484,0,0,3672,3710,0,0,0,0,0,0,-4.965794781417725,10.930203443798232,0.7856413866657801,12,14
131456,21637,0,3888,58233,14718,0,0,0,0,0,0,0,0,0,0,39220,10560,0,0,11934,22784,0,0,122980,0,0,0,0,5980,0,0,4838,3744,0,0,0,0,0,0,-6.010629562027565,11.571979752880345,0.7968048847777698,13,14
155825,22761,0,3366,80370,14606,0,0,0,0,0,5875,0,0,0,0,46228,8424,0,0,15696,17706,0,0,100284,0,0,0,0,2730,0,0,2088,903,0,0,0,0,0,0,-6.878062870575283,12.195759260513016,0.7967040203389744,14,14
170850,6954,0,1920,117527,20160,0,0,0,0,0,5192,920,2205,0,0,33363,8305,0,0,14527,8610,0,0,78824,0,0,0,0,7280,0,0,4446,2356,0,0,0,0,0,0,-7.549194602471102,12.967856393332667,0.773924615131834,15,14
0,44897,0,2200,135999,6,0,0,101595,0,0,3393,0,2030,0,0,29639,1078,0,0,11440,6705,0,0,18952,0,0,0,0,7992,0,0,5376,4059,0,0,0,0,0,0,-7.397691994659563,14.248041320666715,0.7939763048119434,16,14
0,9456,0,1274,161460,0,0,0,106352,0,0,1395,0,874,0,0,22088,1372,0,0,8372,10207,0,0,23482,0,0,0,0,7497,0,0,5120,1568,0,0,0,0,0,0,-7.320457271665738,15.348906828356483,0.7882760425505255,17,14
33936,10387,0,5670,0,8140,0,0,0,0,0,15549,18640,0,0,0,0,0,3405,0,106704,55754,0,0,0,0,0,0,0,16226,0,0,16445,13923,0,67206,0,0,0,0,-6.037204400666967,3.868620037167763,0.947816408125975,7,12
38259,19600,0,6493,0,15045,0,0,0,0,0,15675,18630,0,0,0,0,0,19800,0,183920,52632,0,0,0,0,0,0,0,23055,0,0,22680,17301,0,71876,0,0,0,0,-5.941695334671238,3.6903025012925923,0.9139925753464873,6,12
24820,11077,0,3026,0,8850,0,0,0,0,0,18018,12954,0,0,0,0,0,27249,0,115850,0,0,0,0,0,0,0,0,27324,0,0,26885,10800,0,10804,0,0,0,0,-5.439244305396045,2.483112892250464,0.9382995039171185,5,12
13300,12663,0,4730,0,7912,0,0,0,0,22260,20320,0,0,0,0,0,0,25730,3404,83025,0,0,0,0,0,0,0,0,34840,0,0,35631,0,0,29790,0,0,0,0,-4.79551590581783,1.2423422609367236,0.937034444991987,4,12
16284,19594,0,4620,2706,14193,0,0,0,0,34191,24225,0,0,0,0,0,0,45602,58464,0,0,0,0,0,0,0,0,0,42957,0,0,25312,0,0,19824,0,0,0,0,-3.9514927582403914,0.47219657835391615,0.9321699952029121,3,12
15180,0,0,13167,8932,7350,0,0,0,0,13050,18972,0,0,0,0,0,0,19565,13277,0,0,0,0,0,0,0,0,0,56832,0,0,58240,0,0,17679,0,0,0,0,-2.976806067508811,-0.24421877719200324,0.9422749822933554,2,12
7680,0,0,16422,2068,10620,35096,0,0,0,18796,0,0,0,27063,0,0,0,26190,22116,0,0,0,0,0,0,0,0,0,87000,0,0,83360,0,0,19096,0,0,0,0,-1.6343136617438958,-1.1484255471859335,0.9357242636610863,1,12
781,0,60200,114257,2040,0,30674,110815,0,7644,19019,0,0,0,11128,43610,0,0,0,5508,0,0,0,57475,0,0,0,14948,0,0,82773,0,0,0,0,7473,0,0,42952,0,4.510221450068464,-6.622680358037023,0.9393453428072576,8,12
1584,0,75168,179784,4060,0,43470,142922,0,4932,28768,0,0,0,16560,0,0,0,0,8127,0,0,0,44296,0,0,0,8510,0,0,70070,0,0,0,0,6364,0,0,31086,0,5.244853108071425,-7.355522559231673,0.9393635551305124,9,12
2940,0,48792,228310,3842,0,28392,115995,0,4020,0,0,0,0,9696,0,0,0,0,9486,0,0,0,38010,0,0,0,7238,0,0,46816,0,0,0,0,6525,0,0,26460,0,5.998616883205727,-8.02157249247307,0.9429239294840954,10,12
2880,0,55728,334518,3597,0,6072,142103,0,4998,0,0,0,0,10945,0,0,0,0,8592,0,0,0,36630,0,0,0,9576,0,0,45513,0,0,0,0,5699,0,0,23290,0,6.671595423981728,-8.747228428557321,0.9379622564932788,11,12
9916,0,0,23023,7755,505,21248,0,0,0,12749,0,0,0,16279,0,0,0,16543,30616,0,0,0,0,0,0,0,0,0,0,0,70070,0,0,0,18507,0,0,0,0,0.9024618128644359,0.2792571445933927,0.936398214910696,0,12
102371,31622,0,4978,37572,8568,0,0,0,0,0,78,0,0,0,0,77000,16425,0,0,24166,29393,0,0,0,0,0,0,53108,0,0,0,20384,20501,32500,0,0,0,0,0,-5.769441294513444,10.588935420704148,0.9349875867610581,12,12
170834,53784,0,4625,30552,23940,0,0,0,0,0,5890,0,0,0,0,85278,7011,0,0,29052,27027,0,0,154623,0,0,0,31941,0,0,0,15708,18060,27482,0,0,0,0,0,-6.298983636060006,11.390067579195264,0.9241435070839652,13,12
139779,40920,0,4114,76300,24347,0,0,0,0,0,7056,0,848,0,0,52644,10123,0,0,17990,20982,0,0,124852,0,0,0,39480,0,0,0,264,37808,24012,0,0,0,0,0,-6.905767029777324,12.21692100882114,0.944703535278023,14,12
209352,13689,0,3861,134379,7616,0,0,0,0,0,7100,0,16709,0,0,53300,10431,0,0,18000,17963,0,0,91740,0,0,0,23904,0,0,0,0,22480,23630,0,0,0,0,0,-7.498178585625547,13.068430149061697,0.937771716847908,15,12
0,48440,0,1998,215537,63,0,0,223872,0,0,5092,3240,12864,0,0,39,8160,0,0,13340,14100,0,0,69020,0,0,0,28135,0,0,0,0,22199,22000,0,0,0,0,0,-7.968555319898531,13.875444178827744,0.9186292823863524,16,12
0,0,2133,0,0,0,2106,0,15990,0,3045,0,0,0,0,0,14600,0,2048,0,6992,0,19241,0,0,0,0,0,0,14532,0,0,8493,9333,0,0,0,0,0,0,7.603039048149863,15.22521186315623,0.931675068240734,17,12
0,0,1368,0,0,0,2884,0,12864,0,2871,0,0,0,0,0,11718,0,3210,0,6480,0,17892,0,0,0,0,0,0,13013,0,0,6762,8493,0,0,0,0,0,0,8.122713062924353,16.073299933301126,0.9338276603421275,18,12
816,0,13002,105,7920,0,1716,0,0,18602,5586,0,0,0,8639,0,0,153955,5846,0,0,0,0,0,0,0,39449,113796,52323,0,0,0,0,46585,17110,0,0,0,0,0,4.647422320003604,6.156282183105825,0.9488883976622604,7,17
10638,0,14527,10764,8379,0,9126,0,0,19110,6364,0,0,0,9338,0,0,100794,7584,0,0,0,0,0,0,0,47450,110400,80388,0,0,0,0,51816,26404,0,0,0,0,0,4.533787335212779,5.29323410815104,0.9296314878592646,6,17
11904,0,13200,22088,8639,0,8190,0,0,15594,6123,0,0,0,8400,0,0,0,3968,0,0,0,0,0,0,0,53280,78468,174150,0,0,0,0,56322,36722,0,0,0,0,0,4.402464350820422,4.046127703757037,0.9336567427207783,5,17
7056,0,22080,25160,1830,0,14256,0,0,11269,9072,0,0,0,8772,0,0,0,10614,29376,0,0,0,0,0,0,30537,22770,0,0,0,0,0,100859,32012,0,0,0,0,0,4.739211619757224,1.5178995839834322,0.9365505676507553,4,17
8300,0,20713,25585,2212,0,13298,0,0,12675,9333,0,0,0,10659,0,0,0,11400,33276,0,0,0,0,0,0,48112,15604,0,0,0,0,71036,134208,0,19106,0,0,46215,0,3.948462758550207,0.46614702975618627,0.9373587684896734,3,17
8350,0,26622,26488,5100,0,16698,0,0,11700,11400,0,0,0,13464,0,0,0,15028,25758,0,0,0,0,0,0,64533,28188,0,0,0,0,112660,0,0,17100,0,0,144759,0,2.953568243282497,-0.5143414200592673,0.9431551460423009,2,17
7708,0,10830,0,7084,0,7987,0,0,8436,6006,0,0,0,7344,0,0,235296,1813,0,0,0,0,0,0,0,25272,81842,55552,0,0,0,0,81738,16640,0,0,0,0,0,6.211046067525103,5.1254864710943195,0.9430094276145269,8,17
10846,0,11102,0,6031,0,7693,0,0,11856,5658,0,0,0,5875,0,0,184788,3180,0,0,0,0,0,0,0,29488,105265,56033,0,0,0,0,43898,16616,0,0,0,0,0,6.697520076778986,6.048067819482199,0.9429187684619365,9,17
12006,0,1311,18348,9516,0,17374,0,0,390,11760,0,0,0,12803,16068,0,0,9512,36890,0,0,0,0,0,0,104904,0,0,93572,0,0,95700,0,0,19926,0,0,211464,0,1.9230174346955415,-0.5244946983192555,0.9385017953658235,1,17
2343,0,203112,0,3132,0,40330,52302,0,0,0,0,0,0,21505,32780,0,0,0,6396,0,0,0,0,0,0,0,17072,0,0,15504,19120,0,0,0,1798,0,141966,0,0,3.038659285166446,-9.542989410716004,0.936963655055024,10,17
2850,0,173052,0,1824,0,0,75222,0,6,0,0,0,0,22022,34314,0,0,0,7872,0,0,0,0,0,0,0,6401,0,0,120152,0,0,0,0,5499,0,24720,0,0,4.113717367118099,-10.203433840270932,0.9311709658704785,11,17
101505,80150,0,5754,35696,47415,0,0,0,0,0,0,0,25330,0,0,36120,17020,7728,0,16920,31126,0,0,139251,0,0,0,0,20240,0,0,10556,10659,0,0,0,0,0,0,-2.8840945081028724,11.67294573458624,0.9329444545490638,12,17
0,97788,0,6251,43197,42978,0,0,0,0,1015,0,0,38475,0,0,32242,14136,2150,0,13237,0,0,0,0,0,0,0,0,6993,0,0,3200,8721,0,0,0,0,0,0,-2.202661525120048,12.814393222114138,0.9293234909117021,13,17
0,181600,0,5244,30358,75460,0,0,52110,128370,4422,0,0,21371,0,0,19728,1406,3700,0,9550,0,0,0,0,0,0,0,0,7740,0,0,4992,6579,0,0,0,0,0,0,-0.47889218707955716,14.024602669950498,0.9441838677390082,14,17
0,0,0,8294,28512,151076,0,0,28551,197537,4340,0,0,26964,0,0,13862,19656,4788,0,7700,0,0,0,0,0,0,0,0,6762,0,0,5145,4970,0,0,0,0,0,0,1.3450184817589856,14.982330706704502,0.946208652472611,15,17
0,0,0,0,0,266900,4290,0,8056,163116,3944,0,0,22044,0,0,15042,12032,2730,0,8150,0,17787,0,0,0,0,0,0,9120,0,0,7784,1550,0,0,0,0,0,0,2.786635719057746,15.78410209456803,0.9417521858008916,16,17
3840,0,115,0,1064,0,0,42336,0,2242,0,0,0,0,15067,30797,0,0,0,7614,0,0,0,0,0,0,0,8415,0,0,81150,0,0,0,0,5130,0,0,0,0,4.219504579459617,-10.63626122509075,0.947816408125975,11,26
2784,0,144117,0,980,0,0,35244,0,1378,0,0,0,0,9590,20650,0,0,0,5920,0,0,0,0,0,0,0,6560,0,0,102960,0,0,0,0,1612,0,0,0,0,4.040377990796685,-10.22185542530027,0.9229951241037062,10,26
4340,0,101170,0,1375,0,35776,50752,0,0,0,0,0,0,5980,38437,0,0,0,9576,0,0,0,0,0,0,0,10675,0,0,112499,0,0,0,0,5538,0,48185,0,0,3.5842037237703863,-9.328769097080421,0.9393994050242789,9,26
2337,0,158710,101150,1440,0,83032,88332,0,0,28300,0,0,0,20532,38940,0,0,0,8427,0,0,0,0,0,0,0,11092,0,0,180340,0,0,0,0,6854,0,145699,28336,0,3.3401760932189504,-8.356171164010522,0.9188963516715489,8,26
0,0,67456,82880,1638,0,33033,55100,0,0,19944,0,0,0,13688,47601,0,0,0,11136,0,0,0,0,0,0,0,12338,0,0,116640,0,0,0,0,6908,0,0,50700,0,3.224561179548573,-7.271342087327412,0.9427230830900015,7,26
0,0,77688,93436,3712,0,40020,95744,0,0,27234,0,0,0,20271,65700,0,0,0,12852,0,0,0,0,0,0,0,14076,0,0,188832,0,0,0,0,6642,0,0,72800,0,2.974187672710052,-6.28746354440956,0.9337989066097236,6,26
0,0,68045,45262,459,0,38599,130900,0,0,25647,0,0,0,20203,71050,0,0,25392,9702,0,0,0,0,0,0,0,15614,0,0,213486,0,0,0,0,8050,0,0,62712,0,2.820168491873499,-5.275153457528678,0.9369381666821539,5,26
0,0,49731,41529,5226,0,24462,0,0,0,10880,0,0,0,12096,84175,0,0,19224,17556,0,0,0,0,0,0,0,14160,0,0,0,0,0,0,0,4512,0,0,74168,0,2.6568378095876284,-4.230279089655756,0.9250505439016479,4,26
6510,0,39889,27600,1988,0,21600,0,0,6512,14824,0,0,0,16112,71600,0,0,11568,20358,0,0,0,0,0,0,0,11340,0,22176,0,0,190635,0,0,11623,0,0,94133,0,2.7718697368585623,-2.866394012246232,0.9368702994767659,3,26
7776,0,39672,26643,1830,0,16506,0,0,4788,10272,0,0,0,11236,60840,0,0,10902,23738,0,0,0,0,0,0,37674,16107,0,173600,0,0,152520,0,0,11872,0,0,128640,0,2.4384692956528085,-1.7154683723318342,0.9342339237641681,2,26
3959,0,0,20093,33,0,14674,0,0,0,9360,0,0,0,10486,11189,0,0,10992,30080,0,0,0,0,0,0,82315,0,0,168696,0,0,120696,0,0,15980,0,0,145386,0,1.9324798884976744,-0.4613422288745497,0.9448815416300249,1,26
3441,0,50304,208894,3224,0,0,0,0,3885,0,0,0,0,14742,0,0,0,0,9350,0,0,0,24820,0,0,0,7200,0,0,30510,0,0,0,0,5371,0,0,17352,0,7.539182698923305,-9.353323980358283,0.937995684521411,12,26
3210,0,0,0,3366,0,0,0,0,4563,0,0,0,0,10560,0,0,0,0,8580,0,0,0,23306,0,0,0,5031,0,0,29610,0,0,0,0,4953,0,0,17941,0,7.933118169487926,-10.311059345222446,0.9433661335220904,13,26
2322,0,0,0,2871,0,0,0,0,4600,0,0,0,0,16065,0,0,0,0,8320,0,0,0,20240,0,0,0,4860,0,0,36960,0,0,0,0,4148,0,0,14388,0,8.428997025812663,-11.219458790891082,0.9332318891912337,14,26
0,0,0,15488,8533,13320,20510,0,0,0,9870,0,0,0,15813,0,0,0,14986,22848,0,0,0,0,0,0,0,0,0,124388,0,0,125251,0,0,14952,0,0,199810,0,-0.3885279728120512,-0.8713810655610228,0.9259139953182967,0,26
0,115920,0,5875,84846,52632,0,0,35183,0,0,0,0,21870,0,0,20002,15276,0,0,10584,0,0,0,65205,0,0,0,0,4704,0,0,828,4440,0,0,0,0,0,0,-3.3256191720870536,14.642551102491026,0.9383287656075044,15,26
0,205146,0,703,43461,0,0,0,37026,0,0,0,0,6681,0,0,20320,14210,4356,0,5618,0,0,0,0,0,0,0,0,7904,0,0,3852,7590,0,0,0,0,0,0,-1.8547446883563186,15.925883828206388,0.9326968646993625,16,26
0,73299,0,4750,0,0,0,0,11094,0,5250,0,0,22632,0,0,16030,14819,4320,0,8736,0,0,0,0,0,0,0,0,6426,0,0,5004,2048,0,0,0,0,0,0,-0.8552773328255086,17.01348593638773,0.9351248396368614,17,26
14872,13384,0,7824,16730,12744,0,0,0,0,12920,0,0,0,0,0,0,0,10486,0,31376,83956,0,0,0,0,0,0,0,22842,0,0,14079,12420,84376,56286,0,0,0,0,-2.9530150123441046,5.419105293326286,0.9024707504386029,6,31
12852,25123,0,8000,19106,16302,0,0,0,0,14168,0,0,0,0,0,0,0,9682,0,31414,122000,0,0,0,0,0,0,0,25760,0,0,20090,16117,104118,56265,0,0,0,0,-2.9228644770920624,5.234117179257022,0.8703606571092468,5,31
18944,19750,0,8892,11016,10404,0,0,0,0,11505,0,0,0,0,0,0,0,14016,54162,40296,160987,0,0,0,0,0,0,0,29472,0,0,22680,15990,107632,53460,0,0,0,0,-2.5967756122557386,4.243152450856925,0.89427066895189,4,31
12449,2562,0,10858,7956,14600,0,0,0,0,14527,0,0,0,0,0,0,0,17840,88088,83277,0,0,0,0,0,0,0,0,39294,0,0,26864,21402,0,46208,0,0,0,0,-2.209052822623546,3.2835571632677523,0.888304653853524,3,31
118,0,0,10368,128,12480,0,0,0,0,12978,0,0,0,0,0,0,0,14679,48980,0,0,0,0,0,0,15652,0,0,41148,0,0,31872,24236,0,30282,0,0,0,0,-1.9525226369632982,2.2298288435954907,0.8929701368297316,2,31
0,0,0,11774,3000,13394,2329,0,0,0,14283,0,0,0,0,0,0,0,16077,39200,0,0,0,0,0,0,3636,0,0,53603,0,0,36284,7839,0,25298,0,0,0,0,-1.691220044230863,1.0639111060104733,0.8824427731966864,1,31
4284,0,122976,53190,924,0,59079,32712,0,0,32421,0,0,0,24030,33600,0,0,0,8517,0,0,0,0,0,0,0,0,0,0,123798,1178,0,0,0,8050,0,59590,0,0,0.5283688702846483,-7.012685138400936,0.8951695077112163,7,31
31694,28152,0,6191,24564,13200,0,0,0,0,6960,0,0,0,0,0,58560,1643,1425,0,24332,51282,0,0,0,0,0,0,0,23736,0,0,12936,4312,78445,0,0,0,0,0,-3.0281928268836182,7.40930362257081,0.8991003951439325,8,31
40548,40348,0,6486,26956,26160,0,0,0,0,5217,0,0,0,0,0,64170,27720,11160,0,34749,46208,0,0,0,0,0,0,0,10720,0,0,6050,9617,0,0,0,0,0,0,-3.5031748772986617,8.290448733452592,0.8904158815259962,9,31
15197,24297,0,5754,33180,15252,0,0,0,0,0,0,0,0,0,0,69762,15552,9588,0,24904,43890,0,0,0,0,0,0,0,13938,0,0,10024,8600,0,0,0,0,0,0,-4.096194640903853,9.175531774137077,0.891896613819199,10,31
78540,47187,0,5544,42000,16524,0,0,0,0,0,0,0,0,0,0,78186,20839,0,0,27132,43911,0,0,0,0,0,0,0,11092,0,0,8517,5868,0,0,0,0,0,0,-4.527528328659642,10.030585164312676,0.8840764250053326,11,31
107508,33784,0,2755,52632,14674,0,0,0,0,0,0,0,0,0,0,43228,14212,0,0,13568,32655,0,0,93208,0,0,0,0,9912,0,0,7379,7392,0,0,0,0,0,0,-5.265493782301121,10.82469214337091,0.9008063243245488,12,31
154287,34344,0,4440,74880,17928,0,0,0,0,0,0,0,0,0,0,62475,12805,0,0,17570,26598,0,0,153426,0,0,0,0,9018,0,0,6750,6762,0,0,0,0,0,0,-6.095453372042982,11.499110002811733,0.8865299631720518,13,31
208266,22896,0,2700,112504,23465,0,0,0,0,0,5290,0,225,0,0,67301,11403,0,0,22936,20999,0,0,135378,0,0,0,0,7546,0,0,5922,5226,0,0,0,0,0,0,-6.911366181680933,12.198535581009232,0.8976165282379043,14,31
224747,5029,0,2916,161602,15600,0,0,0,0,0,5704,5143,13056,0,0,42120,9116,0,0,16576,17064,0,0,82400,0,0,0,0,2115,0,0,1596,5187,0,0,0,0,0,0,-7.561251810077213,13.024961906952713,0.8867404598158828,15,31
0,4040,0,3180,167210,0,0,0,225984,0,0,16,2688,6966,0,0,23600,1107,0,0,11388,17472,0,0,46782,0,0,0,0,3472,0,0,2349,5120,0,0,0,0,0,0,-7.552513409599911,14.11947670855966,0.8868197250276353,16,31
0,0,0,2704,161851,0,0,0,187332,0,0,2288,0,11163,0,0,26136,7020,0,0,11286,4700,0,0,17885,0,0,0,0,5980,0,0,4060,1218,0,0,0,0,0,0,-7.296015435904707,15.361347334409217,0.8902557124386021,17,31
12408,0,0,17402,10187,11741,12291,0,0,0,10296,0,0,0,14256,0,0,0,11826,31486,0,0,0,0,0,0,24300,0,0,38880,0,0,28952,25854,0,38420,0,0,0,0,0.351906065660277,0.9213692240605373,0.8911885912108627,0,31
9384,0,11628,20445,7128,0,8789,0,0,10080,7245,0,0,0,10500,0,0,0,7875,90344,0,0,0,0,0,0,39574,82950,54824,0,0,0,60236,44388,29392,0,0,0,0,0,3.2541937661974236,3.25728734132914,0.895922857919695,4,3
11993,0,1615,15246,2067,0,10752,0,0,8322,7987,0,0,0,11725,0,0,0,9912,65240,0,0,0,0,0,0,64526,66284,0,0,0,0,55620,61408,48865,0,0,0,0,0,2.823394777628053,2.826997881783342,0.878500662801116,3,3
10980,0,0,10164,770,0,14630,0,0,19008,10150,0,0,0,13608,0,0,0,11842,49644,0,0,0,0,0,0,63574,0,0,594,0,0,61061,58653,1400,26361,0,0,0,0,2.194347820161596,2.0301614653001963,0.8886721838028819,2,3
12744,0,0,23128,9954,0,16058,0,0,549,11408,0,0,0,15247,0,0,0,14616,48870,0,0,0,0,0,0,92575,0,0,172244,0,0,83620,66240,0,10790,0,0,0,0,1.6027077967570946,1.1051360739247658,0.8788221669058913,1,3
1725,0,0,14701,6864,308,19926,0,0,0,12935,0,0,0,16748,0,0,0,15336,30210,0,0,0,0,0,0,99500,0,0,100810,0,0,58032,14331,0,14632,0,0,126684,0,0.9613697988596304,0.25847872966673346,0.8884554624480927,0,3
1035,0,0,23496,80,6716,63510,0,0,0,32865,64960,0,0,35934,48811,0,0,47244,13020,0,0,0,0,0,0,0,0,0,0,0,46256,0,0,0,3198,0,0,0,0,-2.2127817275857424,-4.5449263903730746,0.8927676621062801,5,3
27,0,0,37440,0,7452,71010,5117,0,0,40002,95030,0,0,42126,40014,0,0,56030,13800,0,0,0,0,0,0,0,0,0,0,0,63468,0,0,0,8234,0,0,0,0,-2.9513151012883725,-5.231522292482836,0.8746563477724294,6,3
11620,0,0,27144,0,6468,0,20826,0,0,51350,63504,36270,0,54252,30600,0,0,75240,12160,0,0,0,0,0,0,0,0,0,0,0,36504,0,0,0,7912,0,0,0,0,-3.6407767996937306,-6.000765214744289,0.8877917297680824,7,3
2600,0,0,0,0,5888,0,4680,0,0,70668,75276,184671,0,71967,28840,0,0,127065,9520,0,0,0,0,0,0,0,0,0,0,0,36656,0,0,0,10150,0,49875,0,0,-4.203676573156061,-6.8631009191039585,0.8872058036574799,8,3
0,0,0,0,0,3150,0,16046,0,0,92901,79993,144768,0,82984,21576,0,0,36675,9633,0,0,0,0,0,0,0,0,0,0,0,23085,0,0,0,8064,0,29610,0,141812,-4.753704425749154,-7.68357494619365,0.888739216175793,9,3
0,312,0,0,0,4248,0,4107,0,0,127559,76752,145238,0,114260,18880,0,0,0,9570,0,0,0,0,0,185220,0,0,0,0,0,25116,0,0,0,8250,0,23100,0,97650,-5.414552438631117,-8.488861729452182,0.880606693759205,10,3
0,3625,0,0,0,4329,0,3003,0,0,185072,104705,225387,0,145318,16416,0,0,0,7854,0,0,0,0,0,216080,0,0,0,0,0,19019,0,0,0,6162,0,22327,0,114912,-5.970589314203027,-9.272898538243432,0.8852279264276603,11,3
0,0,360,0,14874,0,220,0,0,39556,2184,0,0,156842,0,0,0,58896,3388,0,14322,0,55476,0,0,0,0,0,0,0,0,0,8883,10746,0,0,0,0,0,0,4.922246032231762,10.94780222657027,0.8787958710611292,12,3
0,0,9100,0,6075,0,6324,0,0,34574,3924,0,0,206778,0,0,0,68354,3686,0,11440,0,38525,0,0,0,0,0,35984,0,0,0,10812,12768,38812,0,0,0,0,0,6.990783927089898,10.967202841487564,0.8759088104791317,13,3
0,171444,0,1824,31457,33368,0,0,59512,0,3103,0,0,22707,0,0,35772,13440,9438,0,17391,0,0,0,0,0,0,0,44844,0,0,0,13629,14688,0,0,325,0,0,0,-1.894746789037029,13.87797367477912,0.8781253058791663,14,3
0,110424,0,4107,46835,52500,0,0,50887,0,0,0,0,14707,0,0,32844,11594,0,0,15309,0,0,0,138996,0,0,0,0,0,0,0,11523,11814,0,0,0,0,0,0,-3.8264441815012447,14.517527852133497,0.8736828919618347,15,3
0,81774,0,3531,136413,0,0,0,84363,0,0,0,0,5472,0,0,31800,8517,0,0,15471,22750,0,0,84502,0,0,0,0,0,0,0,7155,9072,0,0,0,0,0,0,-5.374197865944122,15.087244699961294,0.8831820516211337,16,3
0,0,0,2987,174876,0,0,0,152280,0,0,0,0,8190,0,0,25863,5883,0,0,10368,13244,0,0,52402,0,0,0,0,105768,0,0,30217,0,0,9353,0,0,159478,0,-6.824011201217701,15.577559034388145,0.8794122112399236,17,3
0,0,4352,0,0,0,4788,0,11799,44000,2369,0,0,98975,0,0,12537,0,3815,0,6795,0,22199,0,0,0,0,0,4508,0,0,0,0,0,13650,0,92742,0,0,0,6.8584988203202215,14.360065886080804,0.8835581947877613,15,0
0,0,0,0,17457,172144,5875,0,18318,112690,4144,0,0,38448,0,0,15111,3906,4440,0,7084,0,46827,0,0,0,0,0,25056,0,0,0,12180,15444,0,0,59184,0,0,0,3.2887227253262274,14.622886980584884,0.8918573428462793,14,0
0,90344,0,4290,139893,0,0,0,79460,0,0,0,0,13940,0,0,29321,9288,0,0,13950,19500,0,0,86064,0,0,0,0,8736,0,0,6120,6394,0,0,0,0,0,0,-5.040415257040678,15.185657577828522,0.8685024093316542,16,0
199584,38437,0,1701,4910,26793,0,0,0,0,0,6943,6486,0,0,0,8784,8142,0,0,26643,22990,0,0,96835,0,0,0,0,8640,0,0,6615,5538,0,0,0,0,0,0,-7.764849734701102,11.645646169990854,0.8782786367112294,13,0
93330,19710,0,4095,4676,11880,0,0,0,0,0,4902,3675,0,0,0,43329,11033,0,0,27636,21845,0,0,0,0,0,0,0,9322,0,0,7830,6815,0,0,0,0,0,0,-7.49948261501018,10.603830166921213,0.8742484571747582,12,0
98766,16896,0,4477,0,10557,0,0,0,0,0,6466,10270,0,0,0,44460,9971,0,0,31855,18881,0,0,0,0,0,0,0,10266,0,0,8528,6665,0,46720,0,0,0,0,-7.420009859793673,9.410782497728523,0.8823980160137808,11,0
89739,14042,0,814,0,11895,0,0,0,0,0,9322,9600,0,0,0,31916,0,0,0,40014,22638,0,0,0,0,0,0,0,10904,0,0,9504,3476,0,222500,0,0,0,0,-7.280671108499163,8.18219322879807,0.8862561768062278,10,0
69309,14384,0,1395,0,14516,0,0,0,0,0,9130,10620,0,0,0,16289,0,0,0,54831,31040,0,0,0,0,0,0,0,14070,0,0,11904,7254,0,164385,0,0,0,0,-6.8167743898699165,7.258329704486066,0.879833864748889,9,0
53376,20610,0,1364,1308,14288,0,0,0,0,0,10384,1225,0,0,0,0,0,0,0,40793,40950,0,0,0,0,0,0,0,14008,0,0,11840,10488,0,151984,0,0,0,0,-6.150535947109585,6.549488565599216,0.8776424192540162,8,0
41293,14030,0,5334,10416,8170,0,0,0,0,0,13464,0,0,0,0,0,0,0,0,55296,43890,0,0,0,0,0,0,0,16240,0,0,13248,10696,0,113685,0,0,0,0,-5.629894528576784,5.628939975535189,0.8956036206843692,7,0
32655,20586,0,7600,13568,6734,0,0,0,0,0,15276,0,0,0,0,0,0,25652,0,94770,77400,0,0,0,0,0,0,0,21082,0,0,18644,13824,0,74358,0,0,0,0,-5.198453596078984,4.651141893120911,0.8832681345397759,6,0
27075,14484,0,8960,10516,9078,0,0,0,0,6981,17548,0,0,0,0,0,0,26460,0,97544,27812,0,0,0,0,0,0,0,26400,0,0,23552,16200,0,55074,0,0,0,0,-4.806179164851727,3.5227869353890355,0.8843903225421172,5,0
19000,18748,0,11288,17640,10860,0,0,0,0,11704,15876,0,0,0,0,0,0,19680,0,113680,0,0,0,0,0,0,0,0,33240,0,0,27864,18960,0,57799,0,0,0,0,-3.9897401975518534,3.009141579113873,0.8761580318538336,4,0
