Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,x_position,y_position,z_position,unit_distance_from_origin,unit_id
3686,12480,0,27027,17204,625,3204,6630,0,8507,0,3.911699,0.749914,0.937229,3,173
7239,0,0,42401,24016,5586,0,0,0,7896,0,2.594211,-1.486203,0.929637,2,173
7172,3969,0,16191,20461,0,0,32956,0,7380,0,7.721146,0.573832,0.947816,7,157
5544,12950,0,17615,18285,0,0,24485,0,10304,0,6.948307,0.334019,0.940688,6,157
5880,5520,0,23406,19584,3630,0,15960,0,6480,0,5.983565,0.050372,0.931885,5,157
9612,14399,0,34615,30849,754,0,21660,0,8639,0,4.990543,-0.233899,0.934103,4,157
0,14504,0,29856,25116,0,0,23715,0,11730,0,3.963413,-0.424706,0.935675,3,157
15745,0,0,49769,43641,4964,5184,31460,0,8721,7788,1.451315,-2.620382,0.928333,2,157
10224,0,0,50432,32200,6840,6148,12851,0,9918,10065,1.517538,-1.29815,0.941646,1,157
0,2379,0,35300,28944,3128,0,66015,0,4092,0,6.221751,-5.122633,0.938872,8,157
0,7038,0,0,0,1300,0,112240,0,4191,0,5.821912,-6.872815,0.943107,9,157
0,5032,0,0,0,528,0,199948,0,3993,0,5.593972,-8.346184,0.940094,10,157
0,5320,0,0,0,900,0,225295,0,3815,0,5.601103,-9.520476,0.939511,11,157
0,5080,0,0,0,1820,0,0,0,2006,0,5.485456,-10.715267,0.933647,12,157
0,0,0,0,0,4095,2210,0,0,0,980,-1.969982,-11.625536,0.903908,11,33
0,0,0,0,0,5203,2576,0,0,0,5085,-2.436611,-10.725966,0.887527,10,33
0,0,0,0,0,3504,3306,0,0,0,1023,-3.357222,-9.399839,0.88908,9,33
61232,0,19240,0,0,4847,3648,0,0,0,1140,-3.338133,-8.329197,0.877506,8,33
48258,0,53592,0,0,4921,1425,0,0,0,3936,-3.017962,-7.386589,0.888541,7,33
0,0,0,0,0,0,5586,0,5842,0,0,-6.938128,-9.797613,0.879697,12,33
40716,0,40582,0,0,0,6392,0,1824,0,3816,-5.646059,-4.123888,0.898713,6,33
11520,0,17920,0,0,3180,7216,2628,10452,0,1044,-5.960714,-0.68463,0.897869,5,33
19224,0,27776,0,0,22261,10374,0,16724,0,2673,-4.909462,0.9305,0.878227,4,33
16800,0,33210,0,0,14652,17313,0,0,0,0,-3.574757,1.79309,0.882704,3,33
6762,0,6672,0,0,29205,23408,0,35760,0,15840,-6.532006,11.263687,0.881917,13,33
19836,0,37407,0,0,7896,9690,0,0,0,9636,-2.850854,-0.896759,0.873683,2,33
6328,0,26048,0,11696,7920,11040,0,0,0,8200,-1.88819,0.625253,0.893358,1,33
0,48440,0,9344,6165,14193,0,5934,0,28644,33579,2.527607,10.88062,0.889643,11,144
0,52773,0,8694,5891,18675,0,6298,0,30492,53820,2.603029,10.682605,0.87037,10,144
828,48000,0,10207,5945,6840,0,3102,0,33681,26664,2.961675,9.527785,0.893845,9,144
2088,34668,0,7830,4368,11390,0,0,0,24831,27048,3.461109,8.292014,0.89361,8,144
0,25300,0,10640,7956,4173,0,0,0,19440,35547,4.184874,6.814138,0.891671,7,144
0,35340,0,10744,6432,0,0,5304,0,16280,53802,3.295331,11.53998,0.872061,12,144
0,50880,0,3328,0,0,0,3696,0,10472,36406,2.940699,12.712472,0.89159,13,144
0,36100,0,6532,0,0,0,0,0,0,39576,2.583348,13.765918,0.889873,14,144
0,6864,0,3634,3230,0,0,0,0,0,37800,2.343149,14.818151,0.895501,15,144
2060,0,0,3288,1102,0,0,0,0,0,0,1.852542,15.90617,0.889463,16,144
0,0,0,1368,1472,0,0,0,0,0,0,1.754014,16.917864,0.887443,17,144
1972,34200,0,15600,10492,0,0,10752,0,23220,23564,2.65638,6.465254,0.889041,6,144
2079,30912,0,14322,10248,0,0,10710,0,20706,20124,2.467724,5.455431,0.868864,5,144
4704,20825,0,21120,13000,5544,0,9650,0,15123,18512,3.173002,3.845417,0.891879,4,144
13266,2740,0,55870,34668,3990,0,0,0,8109,0,3.174023,-2.422217,0.886461,3,144
13132,0,0,38272,24928,3738,0,0,0,7776,0,2.663086,-1.377299,0.893358,2,144
1728,0,0,4797,3774,0,0,0,0,0,0,6.746923,16.497867,0.902471,17,391
0,0,0,2945,3164,0,0,0,0,0,0,6.685559,15.619941,0.895847,16,391
820,45600,0,3182,3364,0,0,6192,0,5632,0,6.561725,14.575664,0.880671,15,391
2275,46090,0,3476,4551,0,0,4932,0,16074,0,6.248675,13.605243,0.895693,14,391
1863,24624,0,5282,5166,0,0,5106,0,20800,13431,5.732733,12.72036,0.884158,13,391
0,47160,0,4998,0,0,0,4921,0,20856,45066,4.921161,12.007458,0.891014,12,391
1830,53515,0,5760,1508,20559,0,7140,0,27248,36567,4.18949,11.236362,0.88609,11,391
2701,46827,0,7802,4797,0,0,0,0,25956,51744,3.72359,10.335576,0.895312,10,391
4758,34310,0,11764,4797,4512,0,5328,0,30492,41293,3.101096,9.489332,0.894507,9,391
3683,43439,0,11224,7097,3876,0,7344,0,28400,32918,2.482394,8.624121,0.889027,8,391
7524,37072,0,14976,7191,0,0,4655,0,25740,38205,2.661346,7.543417,0.878938,7,391
4140,29300,0,16320,8874,3652,0,4788,0,20412,18837,3.004034,6.272657,0.891755,6,391
4028,22533,0,11232,10304,7896,0,5146,0,15841,17325,3.41238,4.878951,0.895813,5,391
0,11826,0,18316,10738,6720,0,12772,0,13200,22368,3.769538,3.284408,0.884711,4,391
3854,16380,0,29808,16320,0,3895,17625,0,10309,0,3.867,0.898988,0.890682,3,391
10395,3213,0,32596,17248,0,5795,7854,0,12998,11868,2.214683,1.973215,0.886233,2,391
10192,0,0,38025,18711,9106,0,11799,0,11895,10585,1.668801,1.08919,0.891216,1,391
0,7056,0,44149,46637,1260,0,59024,0,5453,0,6.296996,-4.45014,0.892385,7,168
8400,3009,0,57442,37557,2072,0,46053,0,5978,0,5.717532,-4.035282,0.881519,6,168
16065,8262,0,47539,40252,1628,0,37932,0,3854,0,5.218152,-2.961035,0.882285,5,168
12096,2886,0,37932,27808,2808,0,21528,0,5700,0,4.439883,-2.204257,0.894792,4,168
14025,12172,0,41890,30888,3204,0,27552,0,8424,0,3.633651,-1.635334,0.89554,3,168
6435,0,0,39558,22923,3690,880,20202,0,6864,3510,2.770496,-1.010126,0.89128,2,168
10856,7104,0,26030,44020,580,0,54905,0,5576,0,7.441209,-3.01267,0.890011,8,168
0,6300,0,46620,39325,0,0,49416,0,5248,0,7.85764,-4.456235,0.887693,9,168
12998,0,16416,0,0,13640,14768,6031,0,0,5831,-3.71,3.219975,0.89192,4,49
13124,0,14885,0,0,13640,12606,5508,0,0,6440,-3.729447,3.331866,0.885276,5,49
9752,0,8151,0,0,18954,11550,0,17228,0,4389,-4.118842,4.429322,0.894613,6,49
9735,0,9537,0,0,20825,22876,0,21271,0,0,-4.47162,5.389534,0.895815,7,49
4320,0,9790,0,0,27538,21976,5480,31350,0,0,-4.883385,6.40383,0.892735,8,49
6084,0,9116,0,0,31605,33170,0,39324,0,5190,-5.405943,7.218691,0.893259,9,49
8965,0,7632,0,0,33864,39905,4440,45250,0,6832,-5.737264,8.214227,0.889295,10,49
7950,0,6960,0,0,42462,41538,4485,48657,0,9106,-5.424893,9.597559,0.892228,11,49
7526,0,4170,0,0,30747,28836,0,35420,0,22440,-5.04269,10.892442,0.872298,12,49
5560,0,5343,0,0,26741,3652,340,29388,0,14430,-5.135002,11.959147,0.889278,13,49
7920,18382,0,28365,30444,0,7921,0,0,12719,0,3.969063,-0.159461,0.885081,3,49
9666,15958,0,32970,19812,0,0,16170,0,9169,6975,2.898685,0.724266,0.889103,2,49
0,0,1292,0,0,0,0,0,12636,0,0,-9.209192,13.359299,0.90211,16,350
4032,0,0,0,0,0,0,0,0,0,0,-6.316128,15.784634,0.89706,17,350
0,0,2190,0,0,0,0,0,0,0,0,-4.380634,15.368697,0.892991,15,350
4080,0,2592,0,0,14790,0,0,0,0,0,-3.231154,14.607746,0.894255,14,350
4446,0,6165,0,0,27360,0,0,0,0,46148,-1.666166,13.874845,0.883646,13,350
3876,0,5538,0,0,13148,0,0,0,0,10792,-2.045517,12.831816,0.897344,12,350
0,45924,0,6156,4958,16800,0,3886,0,16432,25323,2.470914,11.724096,0.897007,11,350
0,31141,0,9576,5838,21165,0,0,0,23871,38170,2.279173,10.736432,0.888601,10,350
0,49440,0,12012,6615,16936,0,990,0,30240,27104,1.728269,9.845952,0.887785,9,350
2600,29295,0,10382,7680,12160,0,7480,0,24130,41730,5.014992,7.454795,0.887078,8,350
4522,13440,0,9540,9256,0,0,0,0,11448,0,5.356551,5.486379,0.886128,7,164
5109,15209,0,9065,10032,0,0,8648,0,12852,0,5.683701,5.640021,0.865776,8,164
4760,13786,0,8235,8400,0,0,10472,0,11110,0,6.511179,6.219372,0.879619,9,164
4484,18403,0,8791,9628,6069,0,7242,0,16498,0,7.004851,7.16825,0.885042,10,164
1488,22616,0,7406,7296,6732,0,11180,0,19992,0,7.03135,8.463809,0.880011,11,164
2704,10560,0,7852,6721,12922,0,9405,0,17990,0,7.24362,9.569618,0.89217,12,164
3069,35802,0,7191,5371,684,0,7884,0,31080,31328,6.096277,11.518076,0.889368,13,164
0,33580,0,5480,4750,0,0,6713,0,29187,6461,5.882474,12.706415,0.860555,14,164
1204,48708,0,2340,4758,0,0,0,0,15004,0,5.939264,13.810494,0.888471,15,164
722,36177,0,4128,840,0,0,0,0,5561,0,6.618611,14.566923,0.892282,16,164
0,0,0,4716,2725,0,0,2546,0,0,0,2.346742,16.839613,0.888041,17,164
528,0,0,2091,2800,0,0,2847,0,0,0,6.164274,16.857631,0.895923,17,334
0,0,0,2640,2376,0,0,5106,0,0,0,5.422397,16.078743,0.874245,16,334
0,23560,0,2268,3534,0,0,0,0,0,0,5.019582,15.188856,0.87498,15,334
3193,20460,0,2074,4370,0,0,0,0,0,32264,2.807167,14.728618,0.876592,14,334
2592,23838,0,6762,3416,0,0,0,0,0,36625,2.526292,13.756378,0.862042,13,334
1701,42344,0,4930,3968,0,0,0,0,1350,50142,2.202589,12.800155,0.884162,12,334
0,46816,0,9016,5494,21812,0,2993,0,21080,62868,2.371051,11.744192,0.88667,11,334
0,34500,0,11022,6528,17301,0,6210,0,31185,31506,2.436452,10.719602,0.889714,10,334
3375,33929,0,11814,6480,0,0,5694,0,34804,27144,2.534858,9.646,0.885325,9,334
6958,0,7348,0,2508,23572,49764,1734,0,0,0,-2.273385,8.694043,0.847875,8,334
5184,0,9516,0,3496,17120,39240,2415,0,0,0,-1.888586,7.719948,0.891562,7,334
8003,0,12730,0,4697,19926,34410,4433,0,0,9706,-1.674187,6.775077,0.886458,6,334
5530,0,12896,0,3068,13797,25850,0,0,0,3330,-1.282665,5.82549,0.888171,5,334
9845,0,8976,0,6095,13115,16284,0,0,0,10680,-2.946605,4.035799,0.887971,4,334
0,0,0,2418,1674,0,0,1218,0,0,0,4.775459,15.822577,0.903054,16,331
612,21080,0,3990,1430,0,0,0,0,0,2464,4.047057,15.449593,0.892553,15,331
0,0,0,5291,3016,0,0,0,0,0,47094,2.037082,14.844447,0.888561,14,331
0,0,0,0,2541,0,0,3658,0,0,47402,0.570811,13.986722,0.894404,13,331
0,0,0,2812,3108,0,0,2736,0,0,0,3.00229,16.762298,0.898145,17,331
3267,36515,0,6762,4921,4165,0,8288,0,33814,33485,6.258186,11.344089,0.887718,12,331
2842,32538,0,7020,5680,0,0,7285,0,23840,42930,5.997133,10.358146,0.88367,11,331
2180,60480,0,0,4875,0,0,0,0,24192,25718,1.613425,10.871465,0.888338,10,331
0,51084,0,7380,4588,21780,0,4935,0,27242,28888,1.764725,9.839795,0.875431,9,331
2898,35964,0,6372,7399,7248,0,5472,0,26500,23577,2.871186,8.483152,0.884713,8,331
3483,0,0,14381,8058,0,0,9300,0,35100,24864,2.363173,7.635148,0.877577,7,331
4900,21714,0,12240,5500,8471,0,0,0,20202,19200,2.086959,6.649075,0.894802,6,331
6132,18518,0,10080,5720,12096,0,7740,0,18080,16898,2.013024,5.617219,0.885763,5,331
6579,0,0,13552,9435,10168,0,10030,0,21390,17475,1.199612,4.851339,0.873495,4,331
7250,0,0,1921,10010,4284,17542,10675,0,17400,16188,0.746312,3.893335,0.878155,3,331
8586,0,0,13824,7785,6920,0,8550,0,14280,10251,0.889499,2.848748,0.892266,2,331
9075,0,0,27285,17160,4553,0,6784,0,8880,12224,1.734856,0.973808,0.885884,1,331
4550,0,0,0,0,4250,2664,42402,0,6392,4170,0.848731,-6.776082,0.893555,6,36
2816,0,0,0,0,4960,5500,55341,0,8100,3978,0.93603,-6.951867,0.878513,7,36
0,0,0,0,0,0,2610,38311,0,3230,0,1.931916,-7.775444,0.896539,8,36
0,0,0,0,0,2268,0,48246,0,2800,0,3.139639,-8.496028,0.895491,9,36
0,0,0,0,0,2006,0,0,0,4602,0,4.002345,-9.180743,0.883051,10,36
19497,5712,0,62755,33670,2726,0,23290,0,5499,0,5.023512,-3.225177,0.883226,5,36
10450,7290,0,34947,27927,3115,0,14679,0,4608,0,4.472385,-2.16675,0.888894,4,36
11470,0,0,48081,31290,3230,0,16043,0,8721,0,3.684779,-1.543657,0.886328,3,36
7182,6825,0,35152,25187,2370,4180,18176,0,8964,0,2.907152,-0.580319,0.898375,2,36
0,4633,0,0,0,2184,0,176902,0,3774,0,6.002077,-9.235727,0.893843,11,36
2132,0,0,25571,26384,5365,4512,0,0,8632,9434,1.648751,-1.021933,0.883454,1,36
0,0,0,0,0,0,4464,0,4446,0,0,-9.083181,-7.882405,0.877501,12,36
0,0,0,0,0,0,3570,0,4572,0,240,-9.308463,-9.146189,0.892621,13,36
0,0,0,0,0,0,2544,0,2520,0,1694,-8.65732,-11.029961,0.89947,14,36
3480,6987,0,9114,9078,4368,0,12958,0,10600,0,7.582646,5.57344,0.903054,9,159
3828,9338,0,10528,9805,3760,0,14271,0,10797,0,7.469865,4.98445,0.892134,8,159
3105,14700,0,7502,11424,0,0,16500,0,13468,0,7.069126,3.692903,0.885319,7,159
5850,9911,0,16146,13725,7420,0,20412,0,11764,0,6.586632,2.315193,0.88816,6,159
0,29464,0,5676,6042,7788,0,8500,0,23422,0,6.381308,7.702366,0.87191,10,159
3080,17094,0,6804,6992,0,0,5520,0,13696,0,7.081146,8.432152,0.894574,11,159
3060,23672,0,7450,6160,10106,0,5796,0,20382,0,7.531416,9.362527,0.874731,12,159
0,47880,0,5632,4318,0,0,4123,0,15232,31314,3.625194,12.508765,0.894073,13,159
0,39498,0,8265,0,0,0,0,0,0,31900,2.731139,13.7554,0.885385,14,159
0,7326,0,5040,3052,0,0,1620,0,0,30686,2.565575,14.779968,0.8934,15,159
0,0,0,4140,0,0,0,0,0,0,0,2.157017,15.868289,0.882748,16,159
0,0,0,5720,3774,0,0,0,0,0,0,2.842239,16.805957,0.894145,17,159
2736,26350,0,7410,7335,3150,0,7920,0,20025,27360,3.271672,7.375657,0.89274,8,152
4375,41514,0,13090,6762,13826,0,4953,0,29516,33744,2.393935,8.695078,0.882727,9,152
0,55328,0,9052,5676,15665,0,0,0,29539,27606,1.795101,9.858521,0.889515,10,152
3565,57782,0,505,5382,16165,0,1323,0,20224,27778,1.207229,10.946918,0.898745,11,152
0,39140,0,0,5628,25899,0,2015,0,0,23256,0.582038,11.993176,0.891099,12,152
0,16046,0,0,3354,47187,0,4305,0,0,38190,0.733147,12.995012,0.883156,13,152
0,0,0,0,1802,0,0,0,0,0,17760,0.956184,13.984914,0.89114,14,152
2208,0,0,0,1512,0,0,0,0,0,10400,1.017084,15.027588,0.896638,15,152
2268,0,0,0,2875,0,0,0,0,0,0,1.188922,15.960818,0.877188,16,152
1824,18699,0,11780,5445,3162,0,0,0,14868,26772,4.063852,6.846371,0.888355,7,152
1566,35960,0,14700,8450,9165,0,0,0,23622,18078,2.084504,6.668934,0.894487,6,152
5655,8320,0,17325,9027,0,0,2400,0,20382,19200,1.541328,5.781976,0.878841,5,152
7599,0,0,19422,10856,6972,15136,0,0,20570,17176,1.419175,4.767249,0.878438,4,152
7584,4356,0,24794,12444,0,15470,0,0,15841,16280,1.950436,3.444125,0.891728,3,152
9240,11895,0,22971,13746,0,7097,11342,0,11968,14070,2.684667,1.336439,0.874261,2,152
8745,0,0,28728,12096,4862,0,0,0,11220,10505,1.923148,0.448285,0.882178,1,152
3850,0,3230,0,0,0,0,0,0,0,0,-2.897347,17.386414,0.892204,17,450
550,0,3800,0,550,0,0,0,0,0,0,-2.38744,16.774856,0.894513,16,450
1863,0,4410,0,0,0,0,0,0,0,0,-1.903728,15.883619,0.870963,15,450
3105,0,3990,0,0,0,0,0,0,0,0,-1.389441,14.898538,0.890839,14,450
2160,0,0,0,3321,0,0,3068,0,0,47092,0.139447,13.998341,0.894772,13,450
0,41724,0,6885,5031,0,0,0,0,12960,43230,3.193118,12.572259,0.895296,12,450
0,0,0,7550,4896,30492,0,0,0,0,46680,2.888227,11.643949,0.886456,11,450
0,42522,0,8200,4563,13804,0,0,0,23000,35378,2.432981,10.724271,0.888047,10,450
0,48616,0,10860,3649,19422,0,4932,0,26462,25758,1.851393,9.809548,0.883656,9,450
5080,29412,0,10556,5633,2772,0,6992,0,21534,32849,2.844384,8.504313,0.886241,8,450
5360,29484,0,12544,7905,0,0,6678,0,25668,15834,2.591721,7.56109,0.89317,7,450
5076,29500,0,13632,5652,10846,0,7802,0,21824,19656,2.42087,6.552676,0.88598,6,450
4708,6336,0,13514,10710,1620,0,8154,0,7462,0,5.289358,2.782537,0.897327,5,450
4400,0,0,17476,8112,8990,0,15912,0,0,0,4.454273,2.24587,0.889927,4,450
4512,9660,0,20982,10396,0,990,9061,0,5772,3740,3.561994,1.752543,0.895315,3,450
3480,35532,0,11375,7497,10304,0,0,0,31004,59202,4.444033,10.026758,0.950439,10,153
3612,33731,0,11008,6992,9240,0,0,0,28224,65667,4.400473,10.08221,0.94054,11,153
0,62060,0,8415,5499,27192,0,2584,0,30228,51090,3.433651,11.508955,0.95563,12,153
0,58830,0,8748,4590,2376,0,4522,0,3840,58599,2.526604,12.780342,0.954919,13,153
0,25800,0,3770,6528,0,0,5474,0,0,62656,1.746268,13.902038,0.945129,14,153
0,30523,0,9088,3366,0,0,2387,0,0,44070,3.431691,14.613634,0.947548,15,153
0,0,0,0,0,0,0,5002,0,0,0,2.426217,15.851915,0.936818,16,153
1008,0,0,8896,0,0,0,0,0,0,0,3.597093,16.641512,0.944472,17,153
4320,0,10207,0,0,22638,44488,0,0,0,16960,-1.838485,9.817185,0.938285,9,153
13192,0,11904,0,0,34402,25420,0,24354,0,6318,-6.527583,6.159786,0.948192,8,153
13530,0,12992,0,0,31746,22680,5504,23166,0,0,-6.215033,4.979871,0.956883,7,153
18312,0,14973,0,0,28119,23130,7379,27615,0,4278,-5.790351,3.907943,0.948127,6,153
19236,0,17760,0,0,22610,18249,7224,25511,0,3160,-5.342034,2.652207,0.954729,5,153
23822,0,27168,0,0,11424,10773,12663,5307,0,0,-4.965869,-0.485941,0.947573,4,153
14877,0,31752,0,0,12155,10440,11222,0,0,4324,-3.772537,-1.309783,0.949968,3,153
21389,0,51684,0,0,6900,8007,11591,0,0,6622,-1.505204,-3.636689,0.963471,3,17
21312,0,82236,0,0,5206,7728,24479,0,0,7546,-1.507038,-3.728324,0.941627,4,17
31948,0,79712,0,0,6956,4930,34798,0,0,7105,-1.820921,-4.692356,0.935389,5,17
31248,0,95590,0,0,7644,6248,14523,0,0,5358,-1.98562,-5.697318,0.955543,6,17
76048,0,79515,0,0,6164,4692,0,0,0,5633,-1.780415,-6.774365,0.927408,7,17
44895,0,20824,0,0,5586,5371,0,0,0,5719,-1.825275,-7.826619,0.951598,8,17
0,0,0,0,0,5289,4182,0,0,0,0,-1.301353,-8.937066,0.953216,9,17
24514,0,28616,0,0,12285,11956,13455,0,0,0,-2.987171,0.170547,0.946189,2,17
15640,0,0,59657,39897,0,4968,29982,0,11036,9112,0.998339,-1.73054,0.933409,1,17
2808,32384,0,9805,3304,6318,0,0,0,24092,41736,3.704633,9.330356,0.954981,10,17
3069,43092,0,7560,4650,9971,0,10106,0,36036,54769,4.974843,9.847164,0.950107,11,17
0,49248,0,8640,8410,10309,0,10956,0,44252,41172,6.205772,10.27246,0.948998,12,17
3939,31899,0,8374,7446,0,0,9558,0,31114,41200,6.48898,11.2679,0.948156,13,17
2945,28300,0,6191,4773,0,0,8470,0,28356,9494,6.431914,12.477948,0.958069,14,17
2220,55215,0,3680,5332,0,0,8526,0,27876,0,6.446039,13.553275,0.939944,15,17
2262,32574,0,4454,4158,0,0,3818,0,1600,0,6.92174,14.479267,0.949933,16,17
1566,0,0,4716,4284,0,0,0,0,0,0,7.351017,15.333829,0.947821,17,17
1900,27761,0,5110,4216,0,0,0,0,25721,0,7.241386,12.861049,0.962043,14,171
3234,31518,0,6016,6116,0,0,7155,0,39840,0,7.146462,11.964608,0.945348,13,171
2368,39729,0,5880,6468,14976,0,9628,0,44496,0,6.958286,10.968507,0.946965,12,171
2604,19093,0,5928,7296,8405,0,10540,0,19908,2831,6.631214,9.936753,0.947035,11,171
4332,28500,0,5610,8000,0,0,10203,0,23644,0,6.509197,8.844439,0.953666,10,171
0,23229,0,12194,9690,0,0,11151,0,16798,0,6.469652,7.618236,0.93611,9,171
3160,18358,0,11151,8624,9086,0,10584,0,15498,6486,5.49428,7.061903,0.950154,8,171
4420,18392,0,12360,8188,4687,0,10248,0,18318,45968,4.087005,6.85146,0.949268,7,171
4292,32596,0,18816,10602,0,0,11880,0,26182,29694,3.277713,6.178324,0.939257,6,171
5809,22050,0,17040,10441,0,0,1920,0,13293,24924,2.617575,5.388887,0.958981,5,171
1372,30267,0,3551,4305,0,0,1612,0,0,39690,2.894138,14.781178,0.947876,15,171
9944,0,11470,0,0,16926,13568,8944,11844,0,7685,-4.685054,1.731542,0.948563,4,171
14500,0,20010,0,0,12537,9408,0,0,0,0,-3.969583,0.160819,0.951513,3,171
20832,0,37950,0,0,10148,0,0,0,0,9394,-2.74914,-1.160367,0.937435,2,171
14940,0,49518,0,6804,9744,11470,12882,0,0,8016,-1.630846,-1.137798,0.941776,1,171
8960,0,6854,0,0,36126,40096,0,45184,0,12921,-6.681583,11.120429,0.962738,12,50
5846,0,6424,0,0,28773,19367,0,29088,0,17630,-6.558046,11.235157,0.941646,13,50
6604,0,0,0,0,37164,0,1404,0,0,31900,-3.310906,13.631914,0.944335,14,50
8643,0,6468,0,0,20328,0,0,0,0,0,-4.069646,14.446056,0.936841,15,50
4445,0,4992,0,0,0,0,2525,0,0,0,-4.17016,15.481881,0.950084,16,50
5796,0,0,0,0,47684,12987,0,0,0,16697,-2.55337,11.707911,0.946998,11,50
4805,0,6804,0,0,32938,30144,0,35518,0,11324,-4.438903,10.060622,0.955777,10,50
7752,0,3572,0,3040,25991,23816,0,0,0,18426,-2.757567,9.574486,0.949598,9,50
8476,0,3550,0,0,25481,42262,0,38564,0,6798,-3.463815,8.303511,0.958633,8,50
10382,0,13370,0,0,29000,34335,0,54210,0,0,-4.348272,6.705685,0.95346,7,50
15257,0,12626,0,0,25192,21331,2196,28987,0,5376,-5.548462,4.223048,0.957149,6,50
38500,0,19635,0,0,11342,15040,8022,19344,0,6713,-5.994575,-0.198217,0.938893,5,50
20572,0,20079,0,0,12338,9333,15225,0,0,0,-4.859453,-1.046951,0.956395,4,50
0,0,45714,0,0,10710,0,11076,0,0,0,-3.291094,-2.250812,0.950692,3,50
9246,4959,0,34216,21945,3115,3021,20748,0,8925,0,2.896798,-0.697226,0.952351,2,50
168,0,0,2640,4485,0,0,1295,0,0,0,5.573315,16.085274,0.939232,17,50
1380,0,0,5248,3510,0,0,0,0,0,0,6.506726,16.818335,0.957571,18,50
0,0,0,0,0,0,6149,0,5264,0,870,-9.752111,-5.92312,0.954081,11,38
26884,0,0,0,0,0,3888,0,6068,0,1530,-8.511087,-6.962535,0.952853,10,38
43230,0,0,0,0,0,0,0,0,0,0,-5.562299,-8.290719,0.950441,9,38
68056,0,56918,0,0,0,3978,0,0,0,2982,-5.01908,-7.428028,0.947667,8,38
61438,0,57218,0,0,5580,2880,0,0,0,2560,-4.690099,-6.470729,0.943468,7,38
45080,0,78948,0,0,9420,6912,0,0,0,2242,-4.258597,-5.52866,0.950994,6,38
39905,0,68250,0,0,8798,7400,13944,0,0,4182,-4.229507,-4.178405,0.948849,5,38
26158,0,0,0,0,12692,8313,0,0,0,4465,-3.8722,-3.16011,0.934215,4,38
24479,0,31396,0,0,10659,8037,8404,0,0,3999,-3.817613,-1.109771,0.946711,3,38
19250,0,55112,0,0,13320,10065,0,0,0,3825,-2.94284,-0.582191,0.93761,2,38
0,0,0,0,0,0,5207,0,3168,0,1215,-8.190486,-8.775853,0.948763,12,38
0,0,0,0,0,0,3780,0,3075,0,400,-8.404279,-9.941051,0.942292,13,38
4477,0,1664,0,0,12420,0,0,5394,0,11872,-5.262603,12.566002,0.799632,13,250
4960,0,3379,0,0,12012,3672,0,27115,0,11834,-5.757327,11.648719,0.79343,12,250
6298,0,2236,0,0,20340,29565,2040,30107,0,8460,-6.15945,10.29524,0.795995,11,250
7350,0,4030,0,0,24139,33812,3852,21896,0,5120,-6.741005,8.673309,0.788482,10,250
8778,0,6864,0,0,34944,23616,0,16579,0,0,-6.601791,7.44406,0.785339,9,250
7285,0,7238,0,0,25004,20910,0,21590,0,6048,-6.062019,6.613503,0.792611,8,250
10428,0,6960,0,0,22860,15680,2728,20097,0,0,-5.5479,5.75586,0.792456,7,250
7708,0,0,0,0,17094,13039,351,13312,0,0,-4.937898,4.882124,0.7929,6,250
10790,0,8850,0,0,16112,16555,3200,23594,0,0,-4.308603,4.137926,0.78185,5,250
6716,0,8750,0,0,11904,9636,0,0,0,0,-2.041109,4.556678,0.770692,4,250
3605,0,6930,0,0,10089,6380,0,0,0,1782,-1.688018,3.62356,0.789821,3,250
3619,0,13440,0,8875,8160,11408,0,0,0,4256,-1.93375,2.265839,0.792318,2,250
6512,0,17280,0,10920,9120,5529,6929,0,0,5662,-1.75075,0.933893,0.788267,1,250
1936,0,0,0,3240,0,0,0,0,0,27864,0.211304,14.039933,0.790999,14,250
3286,0,4181,0,0,0,0,0,0,0,0,-4.16724,14.425383,0.786391,15,250
4387,0,0,0,0,0,0,0,0,0,0,-5.012754,15.207595,0.793833,16,250
0,0,925,0,0,0,0,0,0,0,0,-6.022458,15.898143,0.785616,17,250
24087,0,14592,0,0,0,6956,7755,9020,0,552,-6.787551,-1.563109,0.791793,6,26
0,0,26789,0,0,8568,0,0,0,0,0,-5.41679,-2.516106,0.789601,5,26
27940,0,26956,0,0,5032,5764,10812,0,0,0,-3.695978,-3.364974,0.789265,4,26
21315,0,26574,0,0,5246,3584,0,0,0,3920,-2.86906,-6.399456,0.793799,7,26
0,0,19344,0,0,0,0,0,0,0,3597,-3.539674,-7.187213,0.784874,8,26
28302,0,21375,0,0,0,0,0,0,0,0,-4.994547,-7.511549,0.787949,9,26
0,0,0,0,0,936,1118,0,0,3502,0,1.653253,-9.873617,0.794853,10,26
0,0,0,0,0,1575,0,0,0,2408,0,3.473517,-10.472457,0.78645,11,26
12366,0,31779,0,0,5246,6048,0,0,0,5166,-3.367119,-2.154994,0.781683,3,26
32100,0,28072,0,0,0,5320,0,4611,0,0,-6.323978,-3.722099,0.799632,7,44
40480,0,0,0,0,0,5842,0,7446,0,0,-6.850618,-4.158985,0.782005,8,44
51491,0,30876,0,0,0,4572,0,7840,0,0,-7.705372,-4.71649,0.787645,9,44
37440,0,14620,0,0,0,3927,0,5658,0,0,-8.371141,-5.551,0.79111,10,44
