Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,Camera_0040,Camera_0041,Camera_0042,Camera_0043,Camera_0044,Camera_0045,Camera_0046,Camera_0047,Camera_0048,Camera_0049,Camera_0050,x_position,y_position,z_position,unit_distance_from_origin,unit_id
1254,336,870,0,2408,0,0,800,0,0,0,0,0,0,616,0,0,98280,700,0,0,0,0,0,0,0,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.393702,15.93726,0.941932,18,30
0,182,496,8,2241,0,0,572,0,0,0,0,0,0,551,0,0,103246,400,0,0,0,0,0,0,0,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.291524,17.105743,0.937145,19,30
0,143,525,78,2320,0,0,1209,0,0,0,238,0,0,135,0,0,73944,90,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.346798,18.635273,0.9435,20,30
0,0,0,460,1872,0,0,2002,0,0,0,224,0,0,216,0,0,0,342,0,0,0,0,0,0,0,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.160013,19.752384,0.939906,21,30
0,56,1003,240,1900,0,0,1440,0,0,0,240,0,0,288,0,0,0,468,0,0,0,0,0,0,0,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.364958,20.746982,0.935595,22,30
0,14,198,1512,1752,0,0,0,0,0,0,264,0,0,2,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.705532,21.712231,0.939304,23,30
28,60,0,484,1825,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.06384,22.619329,0.951702,24,30
20,0,8946,1222,1633,0,0,0,0,0,0,224,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.276364,23.613167,0.93831,25,30
42,0,6840,8478,1428,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.609487,24.556163,0.943717,26,30
60,0,7956,9900,1742,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16068,0,0,0,0,0,0,0,0,0,25075,0,0,0,0,0,0,0,0,-9.241869,25.388924,0.933692,27,30
0,720,5838,12489,75,0,0,1900,0,0,0,0,0,0,0,0,0,0,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,18468,0,0,0,0,0,0,0,0,0,41160,0,0,0,0,0,0,0,0,-11.100662,25.760282,0.944454,28,30
182,522,4235,16036,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,27993,0,0,0,0,0,0,0,0,0,41225,0,0,0,0,0,0,0,646,-14.443814,25.156525,0.941771,29,30
12,1428,8330,20610,915,0,0,0,0,0,0,0,0,0,0,0,0,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,42757,0,0,9394,0,0,0,0,0,0,107350,0,0,0,25480,0,0,0,612,-14.939401,26.022477,0.928732,30,30
18,1694,4920,18557,528,0,0,0,0,0,0,0,0,0,0,0,0,0,1407,0,0,0,0,2898,0,0,0,0,0,0,0,0,29892,0,0,64160,0,0,0,0,0,0,63756,0,0,0,3876,0,0,0,165,-15.545687,26.904564,0.948433,31,30
2232,8236,0,0,11403,5200,0,0,0,5590,0,5986,75485,5280,0,0,34643,6273,17933,0,21648,0,8096,0,6120,1504,0,5520,0,0,0,0,0,0,0,0,0,0,0,38822,0,0,0,0,0,62721,0,0,0,0,0,-18.894011,-2.168973,0.95465,19,6
3036,9900,0,0,13724,4750,0,0,0,5456,0,0,77854,3772,0,0,40836,5376,21712,0,25700,0,8965,0,5547,814,0,6450,0,0,0,0,0,0,0,0,0,0,0,32996,0,0,0,0,0,111512,0,0,0,0,0,-19.782635,-3.206402,0.943814,20,6
2325,11640,0,0,0,4114,0,0,0,4200,0,0,14287,2870,0,0,27880,4784,20224,0,17340,0,7854,0,4464,2156,0,5412,0,0,0,0,0,0,0,0,0,0,0,25186,0,0,0,0,0,97412,0,0,0,0,0,-20.597604,-4.135222,0.945028,21,6
3348,13794,0,0,0,5336,0,0,0,2542,4152,0,70942,3034,0,0,36499,3948,20850,0,10584,0,6480,0,4403,1896,0,4408,0,0,0,0,0,0,0,0,0,0,0,20470,0,0,0,0,0,66518,0,0,0,0,0,-21.417255,-5.096836,0.947794,22,6
3478,17600,0,0,0,4995,0,0,0,3390,16686,0,67795,3496,0,0,35970,2288,27930,0,284,0,8062,0,4756,2380,0,4520,0,0,0,0,0,0,0,0,0,0,0,18966,0,0,0,0,0,54432,0,0,0,0,0,-22.222765,-5.944218,0.943886,23,6
2256,18560,1,0,0,2573,0,0,0,3885,14560,0,64610,4902,0,0,52,0,26746,0,0,0,5940,0,3774,2781,0,3996,0,0,0,0,0,0,0,0,0,0,0,15323,0,0,0,0,0,40698,0,0,0,0,0,-23.053376,-6.832375,0.949843,24,6
3760,23622,1,0,0,3922,0,0,0,4346,21630,0,9120,4212,0,0,0,0,53878,0,0,0,5208,0,0,4343,0,3774,0,0,0,0,0,0,0,0,0,0,0,12328,0,0,0,0,0,31501,0,0,0,0,0,-23.798455,-7.769292,0.93964,25,6
2400,21812,0,0,0,2678,0,0,0,2940,16416,0,0,1748,0,0,0,0,40737,0,0,0,5246,0,99,2600,0,3600,0,0,0,0,0,0,0,0,0,0,0,11616,0,0,0,0,0,26500,0,0,0,0,0,-24.560166,-8.699874,0.949306,26,6
3640,25665,0,0,0,3774,0,0,0,546,17440,0,0,2016,0,0,0,0,69216,3451,0,0,4600,0,0,3234,0,3360,0,0,0,0,0,0,0,0,0,0,0,9660,0,0,0,0,0,21600,0,0,0,0,0,-25.298339,-9.47024,0.945949,27,6
4048,9633,1,0,14448,9072,0,0,0,6063,0,8340,56723,4160,0,0,63336,5858,17120,0,34846,0,8892,0,6120,874,0,6028,0,0,0,0,0,0,0,0,0,0,0,44688,0,0,0,0,0,0,0,0,0,0,0,-18.93142,-1.497516,0.931919,18,6
2937,9821,1,0,9840,7714,0,0,0,1090,0,8618,0,5724,0,0,45440,7998,16320,0,26190,0,0,0,7975,0,203700,6615,0,0,0,0,0,0,0,0,0,0,0,64239,0,0,0,0,0,0,0,0,0,0,0,-17.967023,-0.424965,0.936903,17,6
2790,7644,5,0,10496,6950,0,0,0,0,0,5760,0,6394,2948,0,35316,105,15038,0,21505,0,0,0,7293,0,128453,5624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.984329,-0.707827,0.945483,16,6
3040,7155,110,0,9063,8990,0,0,0,0,0,6380,0,5106,6952,0,30672,60,18260,0,17706,0,6120,0,4896,0,0,6840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32670,0,-15.921123,-1.547013,0.938981,15,6
3552,9381,0,0,12354,8550,0,0,0,20,0,10017,0,7480,10140,0,23940,0,22374,0,16340,0,13237,0,6885,0,0,7750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60876,0,-14.868275,-1.802102,0.93848,14,6
3131,8109,0,0,8460,10269,0,0,0,1729,0,10148,0,4690,7852,0,20570,0,0,0,12537,0,22368,0,3648,0,0,7567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58216,0,-13.801353,-2.106916,0.94762,13,6
3182,9164,0,0,9464,11900,0,0,0,2337,0,12530,0,5226,8085,0,20328,0,0,0,11904,0,17253,0,930,0,0,9840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70920,0,-12.769243,-2.352971,0.941372,12,6
3888,7536,70,0,11346,13176,0,0,0,4988,0,14208,0,4585,6624,0,10549,5547,0,0,11036,0,24816,0,5715,0,0,7310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82604,0,-11.654336,-2.790343,0.946227,11,6
4407,12480,384,0,19190,13790,0,0,0,5350,0,15732,0,8190,10147,0,13580,7688,0,0,8632,0,32092,0,1860,0,0,13667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50424,0,-10.47642,-3.302391,0.925562,10,6
4060,5372,352,11,9702,13167,0,0,0,2752,0,18426,0,756,2780,0,11960,4032,0,0,6300,0,10260,0,1680,0,0,8234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.266666,-3.655369,0.94287,9,6
4320,7473,288,0,10918,9675,0,0,0,2072,0,23275,0,0,4760,0,10773,1656,0,0,5488,0,38860,0,468,0,0,9250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9071,0,0,0,0,0,0,-7.977606,-4.132372,0.950885,8,6
5280,10519,70,720,21944,5824,0,0,0,210,0,29648,4524,0,6630,0,9263,5900,0,0,6394,0,53818,0,2862,0,0,13561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16560,0,0,0,346950,0,0,-6.357971,-4.851783,0.937239,7,6
4884,0,3120,416,22795,0,0,0,0,2257,0,54197,9576,0,4588,0,6987,60,0,39711,5124,6650,73359,0,897,0,0,17472,0,9516,0,2400,0,0,0,0,85956,0,0,0,0,0,0,0,10944,0,0,0,0,0,0,-3.452822,-6.077803,0.947792,6,6
0,0,256,0,0,4920,0,0,32712,1617,173650,0,7120,1794,187198,0,0,294,0,4218,0,0,1920,0,1716,4736,0,506,0,0,0,0,0,23908,0,0,0,0,0,0,0,22126,0,0,0,8268,0,34632,0,6248,0,-20.139072,-19.479925,0.943965,28,6
0,0,289,0,0,2520,0,0,60375,1924,210654,0,0,924,251280,0,0,476,0,4134,0,0,1428,0,2052,6273,0,1596,0,0,0,0,0,25705,0,0,0,0,0,0,0,1284,0,0,0,8816,0,28322,0,7124,0,-20.864728,-20.144229,0.937235,29,6
0,0,160,0,0,2664,0,0,43616,1554,209250,0,0,1272,340560,0,0,442,0,3605,0,0,1887,0,1725,3872,0,1674,0,0,0,0,0,18225,0,0,0,0,0,0,0,0,0,0,0,6912,0,24087,0,5940,0,-21.568687,-20.944961,0.947022,30,6
3850,6795,456,0,10620,0,0,0,0,1904,0,10200,0,4445,5896,0,13455,6302,0,0,9100,0,5082,0,4995,0,0,10176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.78353,-1.750601,0.953788,9,26
4212,7548,480,0,9861,0,0,0,0,5439,0,13790,0,5400,5676,0,14819,6120,0,0,8944,0,15750,0,3708,0,0,11328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.834552,-1.819065,0.930244,10,26
6104,8892,286,0,13277,19008,0,0,0,6431,0,21293,0,6450,2401,0,17355,5334,0,0,14608,0,26866,0,1564,0,0,5487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41552,0,-10.574447,-3.031604,0.932583,11,26
4520,10126,210,0,14819,14136,0,0,0,4860,0,14697,23400,5500,7897,0,13968,4836,0,0,6640,0,23400,0,5733,0,0,9512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104160,0,-11.271828,-4.207981,0.946488,12,26
3364,11264,396,0,10920,8850,0,0,0,1391,0,0,15343,4165,9063,0,6685,4484,0,0,6724,0,18172,0,1376,0,0,5883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56170,0,-11.937012,-5.284433,0.950039,13,26
5405,12261,10,0,16077,14104,0,0,0,380,0,0,24852,2520,10230,0,15010,4485,0,0,8150,0,20680,0,3996,2784,0,7350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52334,0,-12.592041,-6.130406,0.938442,14,26
6042,12415,63,0,18278,10368,0,0,0,132,0,0,25530,4144,10788,0,16426,0,0,0,8364,0,16400,0,3296,3996,0,6394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40365,0,-13.406302,-6.762598,0.932922,15,26
4212,14484,0,0,23490,6837,0,0,0,77,0,0,14030,3630,12797,0,10123,8,0,8127,7498,0,10176,0,3348,2046,0,5808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30900,0,-14.090999,-7.72558,0.946807,16,26
5382,16432,12,0,26320,5733,0,0,0,0,0,0,20240,2322,14184,0,12606,0,0,14141,9020,0,10675,0,4305,14,0,5248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47908,0,0,0,31570,0,-14.925187,-8.249274,0.936758,17,26
5264,16132,0,0,39045,6480,0,0,0,819,0,0,23937,4725,16827,0,18018,15,0,11088,12337,0,2208,0,3744,0,0,4514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73143,0,0,0,32877,0,-15.907518,-8.443021,0.938335,18,26
4107,20070,0,0,13296,5106,0,0,0,2200,0,0,16951,3255,20739,0,11385,100,32340,8855,8750,0,2115,0,2730,0,0,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45864,0,0,0,21075,0,-16.953366,-8.662249,0.937448,19,26
3850,18642,0,0,0,4995,0,0,0,3492,0,0,17120,3264,22466,0,12672,240,54057,8262,11286,0,5355,0,3737,4224,0,3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35708,0,0,0,22748,0,-17.462043,-9.824454,0.938302,20,26
3480,18732,4,0,0,2296,0,0,0,2976,0,0,16790,3038,23306,0,12480,195,8004,6716,9735,0,6068,0,3135,4030,0,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26578,0,0,0,17706,0,-17.731029,-11.29347,0.94743,21,26
5084,29008,8,0,0,2117,0,0,0,2700,0,0,14756,2883,34542,0,11346,315,0,5106,9006,0,5005,0,2976,4550,0,3224,0,0,0,0,0,0,0,0,0,0,0,0,0,12826,0,0,0,21716,0,69678,0,15375,0,-17.959091,-12.75117,0.950362,22,26
7074,35631,0,0,0,3275,0,0,0,2494,0,0,15450,2670,41040,0,11484,182,0,4884,8909,0,4795,0,2610,5850,0,3030,0,0,0,0,0,99840,0,0,0,0,0,0,0,60672,0,0,0,17301,0,74228,0,12276,0,-18.197656,-14.086674,0.945478,23,26
60,36408,90,0,0,5330,0,0,78831,2075,0,0,14504,2580,52785,0,9686,36,0,4788,8760,0,4716,0,2494,6760,0,2910,0,0,0,0,0,70728,0,0,0,0,0,0,0,77860,0,0,0,14874,0,60112,0,10602,0,-18.44147,-15.384514,0.94755,24,26
2759,8624,507,0,12285,0,0,0,0,2400,0,20805,0,0,3600,0,13359,4572,0,0,9322,0,18988,0,1691,0,0,8789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.493275,-2.860088,0.941771,8,26
2700,7446,144,0,8850,0,0,0,0,1725,0,8560,0,0,4797,0,1971,4995,0,0,7155,0,31104,0,2952,0,0,14283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,-7.676278,-1.991473,0.942221,7,26
2958,4788,0,0,3750,0,0,0,0,0,0,10974,0,8775,3626,0,0,0,0,0,0,0,0,0,0,0,12416,56648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250,0,0,0,0,0,14577,-4.562876,5.273288,0.950107,6,26
4095,4407,0,0,3780,0,0,0,0,0,0,14308,0,4641,2976,0,0,0,0,0,0,0,0,0,0,0,10044,57246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5324,0,0,0,28704,0,10624,-3.512234,4.818481,0.937847,5,26
4320,4181,0,0,6370,0,0,0,0,0,0,15052,0,0,1900,0,0,378,0,0,0,11596,0,0,0,0,5104,57988,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4104,0,0,0,25168,0,1200,-2.492223,4.33394,0.944809,4,26
6156,5537,945,0,3317,0,0,0,0,0,0,20880,0,0,2784,0,0,1045,0,0,0,25197,0,0,0,0,6888,100620,0,38227,0,23124,0,0,0,0,0,0,0,0,0,0,0,0,5850,0,0,0,35763,0,0,-1.288128,3.777576,0.939407,3,26
6292,4440,0,0,8494,0,0,0,0,0,0,28620,0,0,4140,0,0,4964,0,0,0,19360,0,0,0,0,10971,90681,0,33915,0,37392,0,0,0,0,17120,0,0,0,0,0,0,0,6780,0,0,0,32379,0,0,0.668193,2.923636,0.933094,2,26
4588,5382,0,0,6837,0,0,0,0,0,0,19872,0,0,3008,0,0,2294,0,0,0,11742,0,0,0,0,10416,58819,0,18270,0,20367,0,0,0,0,19178,0,0,0,0,0,0,0,4760,0,0,0,26950,0,0,0.271231,1.976123,0.944578,1,26
0,0,72,0,0,5772,0,0,17622,1800,0,0,5811,2002,55640,0,4884,1406,0,4662,4484,0,6439,0,2002,6200,0,3135,0,0,0,0,0,12512,0,0,0,0,0,0,0,26869,0,0,0,12354,0,0,0,7150,0,-15.43037,-19.684573,0.948801,25,26
0,0,90,0,0,6525,0,0,29154,1428,0,0,9490,1950,96224,0,7482,270,0,5324,6148,0,6783,0,2175,7854,0,3128,0,0,0,0,0,33927,0,0,0,0,0,0,0,24180,0,0,0,12525,0,0,0,6576,0,-15.925897,-20.577216,0.94075,26,26
0,0,216,0,0,7755,0,0,26312,1491,0,0,7344,1606,2850,1360,6016,0,0,4176,4945,0,5670,0,1702,9060,0,2848,0,0,0,0,0,19602,0,0,0,0,0,0,0,19360,0,0,0,9145,0,0,0,5461,0,-16.4785,-21.404964,0.946334,27,26
0,0,357,0,0,5891,0,0,14025,1491,0,0,6278,1752,0,9699,5160,0,0,4181,3364,0,5412,0,1656,6027,0,2697,0,0,0,0,0,17633,0,0,0,0,0,0,0,18873,0,0,0,8550,0,0,0,5461,0,-17.082485,-22.188778,0.946597,28,26
0,0,143,0,0,3066,0,0,132860,3080,126480,0,0,2108,0,0,0,378,0,3780,0,0,4033,0,2808,4902,0,1992,0,0,0,0,0,43071,0,0,0,0,0,0,0,0,0,0,0,10920,0,25192,0,9504,0,-22.356163,-18.474976,0.928993,29,26
0,0,96,0,0,2888,0,0,104310,1638,85000,0,0,531,0,0,0,112,0,3570,0,0,3498,0,1404,4256,0,1992,0,0,0,0,0,21300,0,0,0,0,0,0,0,0,0,0,0,6536,0,20086,0,5720,0,-23.347945,-18.852314,0.947204,30,26
0,0,33,0,0,6,0,0,41832,1771,79686,0,0,670,0,0,0,187,0,2328,0,0,1470,0,1672,3924,0,1431,0,0,0,0,0,25576,0,0,0,0,0,0,0,0,0,0,0,7252,0,18240,0,7191,0,-24.408106,-19.183991,0.94255,31,26
0,0,156,0,0,6,0,0,0,2146,74202,0,0,2044,0,0,0,252,0,713,0,0,1683,0,1474,3432,0,1950,0,0,0,0,0,25839,0,0,0,0,0,1425,0,0,0,0,0,6860,0,14280,0,7398,0,-25.324856,-19.611407,0.943652,32,26
0,13950,168,0,0,1254,0,0,180404,2240,45765,0,0,1596,0,0,0,253,0,3161,0,0,2886,0,2352,2553,0,1760,0,0,0,0,0,46355,0,0,0,0,0,0,0,0,0,0,0,9234,0,15312,0,9558,0,-23.35583,-16.638341,0.95465,28,19
0,19992,66,0,0,2555,0,0,155400,1848,53186,0,0,290,0,0,0,0,0,4290,0,0,4368,0,2025,3164,0,2088,0,0,0,0,0,41697,0,0,0,0,0,0,0,0,0,0,0,9632,0,25300,0,9558,0,-22.726085,-16.291637,0.942459,27,19
0,30380,44,0,0,2516,0,0,159720,2378,49014,0,0,2139,0,0,0,98,0,4746,0,0,4715,0,2380,3390,0,1872,0,0,0,0,0,60345,0,0,0,0,0,0,0,0,0,0,0,10860,0,29896,0,11492,0,-22.104652,-15.45808,0.940504,26,19
0,37639,21,0,0,2044,0,0,221493,1909,57152,0,16590,2400,0,0,0,285,0,5831,0,0,5203,0,2728,6726,0,2697,0,0,0,0,0,87150,0,0,0,0,0,0,0,0,0,0,0,13532,0,50685,0,12810,0,-21.53878,-14.523369,0.937897,25,19
4522,39766,18,0,0,1428,0,0,0,2200,45012,0,19422,2944,0,0,1728,480,37555,4340,0,0,3780,0,2730,3276,0,2010,0,0,0,0,0,84898,0,0,0,0,0,0,0,0,0,0,0,15192,0,34080,0,13752,0,-20.960398,-13.577006,0.944038,24,19
6728,32219,0,0,0,225,0,0,0,2970,54165,0,30492,2976,2208,0,21200,527,66669,4902,0,0,5633,0,2511,6018,0,3366,0,0,0,0,0,69174,0,0,0,0,0,0,0,0,0,0,0,17168,0,66096,0,14965,0,-20.377252,-12.643015,0.937169,23,19
3944,28611,0,0,0,130,0,0,0,2604,0,0,19500,2720,23606,0,11890,558,81600,5762,9744,0,6075,0,2880,3360,0,1960,0,0,0,0,0,61744,0,0,0,0,0,0,0,0,0,0,0,20007,0,0,0,17712,0,-19.74101,-11.767016,0.949213,22,19
6954,27522,0,0,0,684,0,0,0,2976,0,0,26923,3045,36792,0,9045,594,100531,5617,14022,0,5658,0,3360,7260,0,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25899,0,0,0,20520,0,-19.033183,-11.000018,0.935121,21,19
3534,22339,0,0,0,2772,0,0,0,2910,0,0,15562,3264,17064,0,13041,561,98010,3655,10092,0,6258,0,3434,3875,0,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31080,0,0,0,23124,0,-18.339379,-10.102094,0.948857,20,19
5439,19200,0,0,0,3762,0,0,0,3822,0,0,27940,3296,24888,0,19136,425,76230,8816,14784,0,5005,0,4080,4750,0,4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37050,0,0,0,26936,0,-17.734112,-9.216678,0.939138,19,19
2912,18870,0,0,15895,5838,0,0,0,3000,0,0,16315,2590,21120,0,12915,143,35192,4141,10092,0,6966,0,3990,264,0,2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48416,0,0,0,31188,0,-16.944555,-8.568035,0.937213,18,19
3240,14559,0,0,24252,5838,0,0,0,1584,0,0,24552,3410,8784,0,14484,72,28836,0,11520,0,9180,0,3161,26,0,5208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58558,0,0,0,33384,0,-16.491716,-7.209079,0.930933,17,19
5886,14381,0,0,34222,7301,0,0,0,0,0,0,25284,4968,15471,0,22154,0,0,0,16815,0,11960,0,6384,30,0,4550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132734,0,0,0,52545,0,-15.593806,-6.70286,0.931713,16,19
3630,11020,0,0,15378,7440,0,0,0,44,0,0,20046,3104,10374,0,12540,0,0,0,9027,0,13260,0,3420,2079,0,5590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39676,0,-14.700436,-6.149123,0.94844,15,19
3885,10602,0,0,13511,7840,0,0,0,130,0,0,17537,3220,8700,0,11774,0,0,0,8600,0,15656,0,972,2100,0,7191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36672,0,-13.793682,-5.844327,0.945651,14,19
3910,12960,45,0,21111,10260,0,0,0,272,0,0,19106,4600,2370,0,9216,1068,0,0,6724,0,16796,0,5198,1092,0,7497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59784,0,-12.760943,-5.742013,0.937877,13,19
3712,9204,189,0,12768,11340,0,0,0,1176,0,0,5920,3510,4929,0,7667,4095,0,0,6966,0,19740,0,2166,0,0,7144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36340,0,-11.711776,-5.476293,0.943239,12,19
6555,11352,756,0,18396,16643,0,0,0,4747,0,4738,19565,5220,7752,0,15834,5265,0,0,11932,0,21168,0,4182,0,0,9322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75828,0,-10.829578,-5.126178,0.929412,11,19
4797,9858,874,0,17264,13332,0,0,0,4128,0,17628,15123,5808,5472,0,9487,3840,0,0,7084,0,27538,0,1080,0,0,9350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64094,0,-9.936071,-4.670729,0.937976,10,19
3960,7008,96,0,11124,16960,0,0,0,1350,0,22176,6396,0,3699,0,10797,3782,0,0,5124,0,33220,0,880,0,0,9152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.972848,-4.310236,0.939086,9,19
5640,7800,374,0,14544,9555,0,0,0,3204,0,27018,0,0,5762,0,11560,5612,0,0,8880,0,39960,0,1292,0,0,12078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,0,-7.990418,-4.039517,0.935428,8,19
6710,6750,30,4,15132,0,0,0,0,1387,0,16275,0,0,3564,0,10354,6625,0,0,2263,0,49022,0,3604,0,0,12935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13425,0,0,0,319684,0,0,-7.129702,-3.550481,0.936358,7,19
3872,5782,36,4,10285,0,0,0,0,2212,0,19422,0,0,4551,0,2958,2610,0,0,5292,0,68052,0,816,0,0,13504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10492,0,0,0,233498,0,0,-6.278326,-2.97159,0.944537,6,19
4797,6148,0,169,12395,0,0,0,0,1098,0,26880,0,20,5117,0,3444,2340,0,0,7722,0,83328,0,2116,0,0,18426,0,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7544,0,0,0,217170,0,0,-5.338297,-2.610772,0.943086,5,19
6678,4554,0,66,13962,0,0,0,0,1846,0,20636,0,0,3105,0,8904,0,0,0,6533,6820,83817,0,377,0,0,20967,0,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10098,0,0,0,116012,0,0,-4.470992,-2.211734,0.939664,4,19
4865,318,3159,414,13896,0,0,0,0,0,0,21054,0,3850,4332,0,5513,0,0,0,4092,7854,158472,0,0,0,0,23276,0,11470,0,4032,0,0,0,0,53874,0,0,0,0,0,0,0,7614,0,0,0,91700,0,0,-2.642984,-2.999512,0.946022,3,19
6732,5400,2048,0,12036,0,0,0,0,0,0,34200,0,5824,3780,0,3472,44,0,0,7049,7872,3360,0,0,0,0,29120,0,12000,0,3744,0,0,0,0,39480,0,0,0,0,0,0,0,7100,0,0,0,59940,0,0,-2.242218,-1.950094,0.946033,2,19
6426,6550,1705,0,10458,0,0,0,0,0,0,37252,0,7540,3536,0,0,128,0,0,9928,9628,0,0,0,0,10530,36698,0,14760,0,2392,0,0,0,0,16744,0,0,0,0,0,0,0,6664,0,0,0,50048,0,0,-1.874632,-0.673909,0.933965,1,19
