Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,x_position,y_position,z_position,unit_distance_from_origin,unit_id
0,34498,0,30672,0,0,0,0,0,0,0,0,-18.222645,-14.064353,0.792733,23,285
0,28480,0,37050,0,0,0,0,0,0,0,0,-18.42307,-15.410002,0.798522,24,285
0,32085,0,0,0,0,0,0,0,0,0,0,-18.660824,-16.665781,0.798001,25,285
0,28044,0,0,0,0,0,0,0,0,0,0,-18.998668,-17.786011,0.793567,26,285
0,0,0,288,0,0,0,0,2666,0,0,1705,-9.275484,25.380797,0.798224,27,285
0,0,0,0,0,0,0,0,2268,0,0,3774,-9.736565,26.256062,0.781073,28,285
0,0,3162,0,0,0,0,0,0,0,0,0,-1.480646,-8.405079,0.80211,8,369
0,0,2178,0,0,0,0,0,0,0,0,0,-1.435671,-7.826552,0.787577,7,369
0,0,3531,0,0,0,0,0,0,0,0,0,-1.314268,-6.851842,0.782642,6,369
0,0,3885,0,0,0,0,0,0,0,0,0,-1.10346,-5.878935,0.79792,5,369
0,0,3990,0,0,0,0,0,12462,0,0,0,-0.853272,-4.923731,0.782892,4,369
0,0,4760,0,0,0,0,0,26187,0,0,0,-0.518314,-3.94829,0.795176,3,369
0,0,5292,2800,0,0,0,0,23392,0,0,0,-1.015168,-2.808542,0.792398,2,369
7590,0,0,3465,0,0,0,0,0,0,0,0,-8.937683,1.255717,0.790016,9,369
8370,0,0,3552,0,0,0,0,0,0,0,0,-9.771067,2.204786,0.789644,10,369
7350,0,0,3534,0,0,0,0,0,0,0,0,-10.608075,2.933715,0.788152,11,369
6380,0,0,1520,0,0,0,0,0,0,0,0,-11.434243,3.749782,0.79822,12,369
5754,0,0,2444,0,0,0,0,0,0,0,0,-12.164642,4.619537,0.802542,13,369
8208,0,0,3604,0,0,0,0,0,0,0,0,-13.934181,1.41867,0.785379,14,369
8268,0,0,3498,0,0,0,0,0,0,0,0,-14.838561,2.266497,0.791794,15,369
6912,0,0,2800,0,0,0,0,0,0,0,0,-15.522786,3.958286,0.79407,16,369
4998,0,0,0,0,18602,0,0,0,0,0,0,-22.284993,8.615673,0.801319,23,88
5324,0,0,2592,0,26695,0,0,0,0,0,0,-21.599618,7.889698,0.792904,22,88
4875,0,0,3360,0,32472,0,0,0,0,0,0,-20.767715,7.253497,0.790448,21,88
7056,0,0,3168,0,43924,0,0,0,0,0,0,-19.83505,6.813242,0.792779,20,88
6900,0,0,2958,0,29394,0,0,0,0,0,0,-19.284575,5.2714,0.794891,19,88
8400,0,0,2002,0,0,0,0,0,0,0,0,-18.666662,3.463741,0.797349,18,88
8680,0,0,2592,0,0,0,0,0,0,0,0,-17.805391,2.54348,0.797727,17,88
9512,0,0,2472,0,0,0,0,0,0,0,0,-16.906613,1.510811,0.801045,16,88
4750,0,0,0,0,0,0,0,0,0,0,0,-14.710141,6.292544,0.792386,15,88
6204,0,0,2940,0,0,0,0,0,0,0,0,-14.356701,4.340498,0.794215,14,88
4521,0,0,2914,0,0,0,0,0,0,0,0,-13.227494,4.466312,0.792769,13,88
0,0,0,3384,0,0,0,0,0,0,0,0,-12.343444,4.058057,0.782578,12,88
4760,0,0,1504,0,0,0,0,0,0,0,0,-11.3879,3.725338,0.796016,11,88
8662,0,0,3478,0,0,0,0,0,0,0,0,-10.476066,3.349934,0.78751,10,88
4818,0,0,1598,0,0,0,0,0,0,0,0,-9.539878,2.981011,0.797248,9,88
5460,0,0,1848,0,0,0,0,1880,0,0,15444,-7.036424,5.597345,0.788975,8,88
5628,0,0,2175,0,0,0,0,14076,0,0,0,-6.544983,4.569793,0.793307,7,88
7056,0,0,0,0,0,0,0,17384,0,0,0,-6.116509,3.402109,0.794449,6,88
0,0,0,10175,0,0,0,0,0,0,0,0,-16.020168,-9.336441,0.793094,18,274
0,0,0,13668,0,0,0,0,0,0,0,0,-15.420144,-11.102874,0.793188,19,274
0,27195,561,0,0,0,0,0,0,0,0,0,-14.591081,-13.688575,0.790844,20,274
0,25098,1425,0,0,0,0,0,0,0,0,0,-15.307614,-14.392956,0.77955,21,274
0,28800,1404,0,0,0,0,0,0,0,0,0,-16.270165,-14.817982,0.797098,22,274
0,27590,0,11520,0,0,0,0,0,0,0,0,-17.432318,-15.067113,0.794926,23,274
0,37408,0,35750,0,0,0,0,0,0,0,0,-18.37627,-15.498342,0.794616,24,274
0,52125,0,40068,0,0,0,0,0,0,0,0,-19.175729,-16.050078,0.776873,25,274
0,0,0,8964,0,0,0,0,0,0,0,0,-16.466098,-7.235262,0.780907,17,274
0,0,2233,0,0,0,0,0,0,0,0,0,-13.182352,-10.704092,0.796062,16,274
29204,0,0,4947,0,0,0,0,0,0,0,0,-13.985839,-7.699707,0.793697,15,274
0,10304,0,0,0,0,0,0,0,0,0,0,-9.773708,-11.360628,0.802427,14,274
0,7003,1512,0,0,0,0,0,0,0,0,0,-9.179066,-10.547235,0.790096,13,274
25536,0,0,0,0,0,0,0,0,0,0,0,-9.057595,-9.258879,0.800736,12,274
35560,0,1550,8555,0,0,0,0,0,0,0,0,-8.74103,-8.209012,0.789056,11,274
36630,0,0,7923,0,0,0,0,0,0,0,0,-8.385477,-7.106976,0.786756,10,274
27548,0,3630,6630,0,0,0,0,0,0,0,0,-8.020139,-5.889179,0.795419,9,274
10549,0,0,0,0,0,0,0,0,0,0,0,-8.219452,3.660418,0.777929,8,274
4653,0,0,2430,0,0,0,0,0,0,0,0,-7.057755,3.765666,0.796121,7,274
4655,0,0,2088,0,0,0,0,12840,0,0,0,-5.704171,4.025172,0.794913,6,274
5852,0,4125,2856,0,0,0,0,8492,0,0,0,-4.013612,4.445958,0.784746,5,274
4170,0,4312,2106,0,0,0,0,12360,0,0,0,-3.38373,3.642628,0.790157,4,274
6512,0,5328,0,0,0,0,0,11232,0,0,0,-2.766268,2.834491,0.79454,3,274
10710,0,8268,2975,0,0,0,0,18480,0,0,0,-2.185451,2.029094,0.794196,2,274
10494,0,8892,3150,0,0,0,0,18778,0,0,0,-1.626593,1.11532,0.791547,1,274
0,0,9360,2520,0,0,0,0,17760,0,0,0,0.992191,-0.06054,0.789085,0,274
0,4118,1518,0,18542,0,0,0,0,0,0,0,-7.746398,-20.61962,0.80211,22,247
0,4371,1449,0,20493,0,0,0,0,0,0,0,-7.756583,-20.568286,0.790028,21,247
0,4371,1320,0,21320,0,0,0,0,0,0,0,-7.563522,-19.538693,0.801203,20,247
0,4224,1080,0,22968,0,0,0,0,0,0,0,-7.506019,-18.513285,0.796529,19,247
0,9152,1584,0,32200,0,0,0,0,0,0,0,-7.65991,-17.387317,0.781192,18,247
0,5215,522,0,23400,0,0,0,0,0,0,0,-7.701518,-16.227862,0.793519,17,247
0,5985,1080,0,18865,0,0,0,0,0,0,0,-5.322579,-16.137764,0.798676,16,247
0,3936,1817,0,11935,0,0,0,0,0,0,0,-3.439556,-15.596784,0.796143,15,247
0,2975,1620,0,10688,0,0,0,0,0,0,0,0.766831,-14.969249,0.794277,14,247
0,4182,2016,0,11424,0,0,0,0,688,0,0,1.937412,-13.850155,0.79643,13,247
0,5304,2635,0,15312,0,0,0,0,116,0,0,1.354778,-12.918339,0.777091,12,247
0,2808,2079,0,8869,0,0,0,0,0,0,0,0.921406,-11.961688,0.803226,11,247
0,5772,2366,0,1000,0,0,0,0,0,0,0,0.564333,-10.967067,0.796038,10,247
0,0,1560,0,0,0,0,0,0,0,0,0,0.196533,-9.951956,0.788775,9,247
30422,0,3888,5625,0,0,0,0,0,0,0,0,-6.512668,-6.177082,0.790825,8,247
26058,0,4788,4320,0,0,0,0,0,0,0,0,-6.136756,-5.11018,0.786441,7,247
2310,0,0,1794,0,0,0,0,0,0,0,28583,-12.788561,11.358144,0.790591,17,278
2144,0,0,1848,0,0,0,0,0,0,0,29694,-12.782488,11.182261,0.783488,16,278
2176,0,0,1944,0,0,0,0,0,0,0,32736,-13.108032,9.153497,0.788321,15,278
3960,0,0,2640,0,0,0,0,0,0,0,0,-13.639698,6.240971,0.771953,14,278
5016,0,0,1581,0,0,0,0,0,0,0,0,-12.912365,5.355761,0.793725,13,278
5658,0,0,2162,0,0,0,0,0,0,0,0,-12.180548,4.483015,0.795829,12,278
8880,0,0,0,0,0,0,0,0,0,0,0,-11.607082,2.988458,0.778671,11,278
6622,0,0,3136,0,0,0,0,0,0,0,0,-10.702395,2.510265,0.793062,10,278
4797,0,0,2697,0,20400,0,0,0,0,0,0,-16.599762,7.00874,0.796437,18,278
4940,0,0,2400,0,20076,0,0,0,0,0,0,-17.929376,6.361443,0.791151,19,278
11816,0,0,2185,0,0,0,0,0,0,0,0,-9.57373,-2.718917,0.798768,9,278
0,31680,0,19749,0,0,0,0,0,0,0,0,-15.634446,-12.504912,0.797084,20,278
0,11008,0,23343,0,0,0,0,0,0,0,0,-16.273216,-13.307412,0.798652,21,278
0,40964,0,25575,0,0,0,0,0,0,0,0,-16.908758,-14.112382,0.790012,22,278
0,42444,0,33936,0,0,0,0,0,0,0,0,-17.623483,-14.794509,0.793019,23,278
0,34726,0,39840,0,0,0,0,0,0,0,0,-18.453903,-15.460384,0.797342,24,278
0,46080,0,40959,0,0,0,0,0,0,0,0,-19.163073,-16.107329,0.793381,25,278
0,48789,0,51170,0,0,0,0,0,0,0,0,-19.954872,-16.740906,0.80199,26,278
0,67944,0,45374,0,0,0,0,0,0,0,0,-20.693384,-17.348027,0.785658,27,278
0,120197,0,71982,0,0,0,0,0,0,0,0,-21.669146,-17.735212,0.780315,28,278
0,91884,0,72105,0,0,0,0,0,0,0,0,-22.961112,-17.724189,0.780402,29,278
0,0,0,41327,0,0,0,0,0,0,0,0,-24.358717,-17.541231,0.788719,30,278
0,0,0,43240,0,0,0,0,0,0,0,0,-25.618997,-17.463761,0.798785,31,278
437,0,0,1728,0,2054,0,11144,0,0,0,0,-23.660528,19.808859,0.80211,30,89
594,0,0,1035,0,2590,0,12710,0,0,0,0,-23.163595,20.62785,0.802536,31,89
0,0,0,1408,0,0,0,14800,0,0,0,0,-22.129967,23.130158,0.792836,32,89
0,0,0,1037,0,0,0,13496,0,0,0,0,-21.858043,24.724541,0.798543,33,89
1536,0,0,0,0,5203,0,45582,0,0,0,0,-18.705416,23.417299,0.789289,29,89
1702,0,0,793,0,5760,0,0,0,0,0,0,-18.711094,22.135381,0.791335,28,89
2079,0,0,0,0,6664,0,0,0,0,0,0,-18.784709,20.742266,0.789473,27,89
1620,0,0,364,0,3604,0,0,0,0,0,0,-18.805454,19.358227,0.791759,26,89
976,0,0,0,0,2574,0,30199,0,0,0,0,-20.281097,27.351704,0.795859,34,89
3220,0,0,1568,0,6588,0,0,0,0,0,0,-22.096056,13.682144,0.78519,25,89
4494,0,0,2670,0,14271,0,0,0,0,0,0,-22.491162,10.893899,0.794699,24,89
4902,0,0,2944,0,22250,0,0,0,0,0,0,-22.121058,9.296969,0.784759,23,89
5355,0,0,2538,0,28116,0,0,0,0,0,0,-21.548862,8.015236,0.784015,22,89
5280,0,0,0,0,26574,0,0,0,0,0,0,-20.534808,7.744042,0.791591,21,89
5568,0,0,3069,0,36663,0,0,0,0,0,0,-19.335056,8.18377,0.791768,20,89
8906,0,0,3745,0,7553,0,0,0,0,0,0,-19.611913,3.838312,0.780459,19,89
0,0,0,2929,0,11844,0,0,0,0,0,0,-18.357126,4.842936,0.798637,18,89
5676,0,0,2375,0,16296,0,0,0,0,0,0,-17.01237,5.868307,0.790301,17,89
4340,0,0,1980,0,12276,0,0,0,0,0,0,-15.543294,6.880497,0.791806,16,89
5985,0,0,2914,0,966,0,0,0,0,0,0,-15.009824,5.455358,0.793328,15,89
0,0,0,1280,0,2304,0,10258,0,0,0,0,-24.314167,27.732128,0.846448,36,90
858,0,0,1344,0,2618,0,19350,0,0,0,0,-23.750017,27.025053,0.842134,35,90
936,0,0,1430,0,2847,0,16056,0,0,0,0,-23.324748,26.09179,0.83616,34,90
576,0,0,1105,0,1534,0,17640,0,0,0,0,-22.704312,25.298161,0.85319,33,90
1540,0,0,408,0,0,0,22072,0,0,0,0,-22.129906,24.429849,0.843423,32,90
0,0,0,1496,0,0,0,11859,0,0,0,0,-21.56873,23.631486,0.847679,31,90
750,0,0,1725,0,4218,0,13992,0,0,0,0,-23.437525,20.278596,0.851973,30,90
990,0,0,1625,0,2976,0,11304,0,0,0,0,-23.541046,18.568974,0.843462,29,90
2852,0,0,1820,0,2208,0,0,0,0,0,0,-23.236066,17.317663,0.850999,28,90
3040,0,0,2296,0,2744,0,0,0,0,0,0,-22.914912,16.06717,0.852004,27,90
3465,0,0,2635,0,3136,0,0,0,0,0,0,-22.622318,14.692357,0.85203,26,90
4902,0,0,3264,0,15096,0,0,0,0,0,0,-23.594328,10.884668,0.849549,25,90
0,0,0,4017,0,16832,0,0,0,0,0,0,-23.473609,8.576698,0.849085,24,90
0,0,0,4644,0,0,0,0,0,0,0,0,-23.848535,2.690278,0.854741,23,90
0,0,0,9976,0,0,0,0,0,0,0,0,-22.639139,-3.956188,0.853628,22,90
0,0,0,8848,0,0,0,0,0,0,0,0,-21.848559,-2.529602,0.843417,21,90
0,0,0,6721,0,0,0,0,0,0,0,0,-20.943992,-1.230585,0.850659,20,90
0,0,0,8694,0,0,0,0,0,0,0,0,-19.975637,-0.969998,0.835065,19,90
0,0,0,6816,0,0,0,0,0,0,0,0,-18.896618,-1.916398,0.850636,18,90
7942,0,0,7128,0,0,0,0,0,0,0,0,-17.80058,-2.631065,0.842719,17,90
27965,0,0,11060,0,0,0,0,0,0,0,0,-16.693187,-3.213812,0.829487,16,90
2914,0,0,1562,0,0,0,0,5750,0,0,3876,-6.914511,15.628067,0.848396,17,203
2492,0,0,1323,0,0,0,0,5382,0,0,6480,-6.986448,16.63544,0.832488,18,203
2492,0,0,1062,0,0,0,0,4797,0,0,5980,-7.000848,17.705333,0.851584,19,203
2380,0,0,0,0,0,0,0,4144,0,0,2484,-7.067487,18.719697,0.84511,20,203
1890,0,0,0,0,0,0,0,3888,0,0,0,-7.090925,19.780272,0.844836,21,203
1850,0,0,384,0,0,0,0,3876,0,0,0,-7.111595,20.826368,0.84766,22,203
1925,0,0,0,0,0,0,0,3648,0,0,0,-7.079721,21.906851,0.845912,23,203
1748,0,0,0,0,0,0,0,3348,0,0,0,-7.184449,22.951838,0.853022,24,203
1702,0,0,0,0,0,0,0,2584,0,0,0,-7.173259,23.962516,0.837698,25,203
1296,0,0,0,0,0,0,0,1081,0,0,0,-6.844966,25.091834,0.846895,26,203
1782,0,0,0,0,0,0,0,3132,22590,0,0,-2.02578,16.858035,0.848481,16,203
0,0,0,1311,0,0,0,0,0,0,0,6624,-8.63077,13.468315,0.839427,15,203
3432,0,0,1725,0,0,0,0,0,0,0,13255,-8.918611,12.05095,0.847699,14,203
3996,0,0,0,0,0,0,0,0,0,0,13511,-9.038026,10.675026,0.847456,13,203
4560,0,0,0,0,0,0,0,0,0,0,26187,-9.168865,9.188805,0.849217,12,203
0,0,0,0,0,0,0,0,3367,0,0,0,-9.263101,25.366802,0.841568,27,203
0,0,0,0,0,0,0,0,0,0,0,8184,-10.899061,25.793196,0.834544,28,203
1104,0,0,0,0,0,0,0,0,0,0,0,-14.200902,25.310839,0.851673,29,203
0,0,0,867,0,0,0,64792,0,0,0,0,-15.478992,25.718995,0.84857,30,203
682,0,0,806,0,3689,0,73280,0,0,0,0,-17.085945,25.867199,0.844651,31,203
0,0,0,780,0,2548,0,61490,0,0,0,0,-16.826006,27.222244,0.849775,32,203
1900,0,0,494,0,0,65250,0,2852,41181,34874,0,-1.253102,22.349052,0.846104,22,0
1575,0,0,0,0,0,34056,0,0,31584,45408,0,0.364357,23.01488,0.840524,23,0
782,0,0,0,0,0,24360,0,1232,29575,31752,2106,1.759129,23.953677,0.852598,24,0
1176,0,0,228,0,0,24236,0,1846,33026,28365,2590,2.937513,24.831471,0.854614,25,0
441,0,0,0,0,0,14300,0,1280,0,25024,1950,3.141353,25.830159,0.845196,26,0
550,0,0,0,0,0,21983,0,1281,0,21414,2059,3.379044,26.824074,0.84952,27,0
800,0,0,0,0,0,16720,0,1134,0,16380,0,3.921552,27.786888,0.848793,28,0
580,0,0,0,0,0,11799,0,848,0,18758,1080,4.483388,28.671992,0.835802,29,0
2241,0,0,0,0,0,0,0,3815,0,0,0,-8.889272,20.091972,0.847516,21,0
0,0,0,520,0,0,0,0,0,0,0,1925,-8.94269,28.636322,0.836717,30,0
0,0,0,198,0,0,0,0,2268,0,0,1440,-8.878008,29.702191,0.85131,31,0
0,0,0,22355,0,0,0,0,0,0,0,0,-23.091135,-10.117398,0.857523,25,264
0,0,0,32448,0,0,0,0,0,0,0,0,-23.177413,-11.792192,0.846466,26,264
0,80064,0,45815,0,0,0,0,0,0,0,0,-23.224272,-13.780161,0.8452,27,264
0,0,0,13107,0,0,0,0,0,0,0,0,-22.876793,-9.960021,0.837822,24,264
0,0,0,19520,0,0,0,0,0,0,0,0,-22.011142,-9.516693,0.847377,23,264
0,0,0,15525,0,0,0,0,0,0,0,0,-21.137768,-9.058189,0.852587,22,264
0,0,0,16692,0,0,0,0,0,0,0,0,-20.27142,-8.540574,0.844294,21,264
0,0,0,11760,0,0,0,0,0,0,0,0,-19.383909,-7.929814,0.849222,20,264
9802,0,0,4560,0,0,0,0,0,0,0,0,-18.383204,2.30305,0.848245,18,258
9676,0,0,5635,0,0,0,0,0,0,0,0,-18.823185,2.818756,0.833485,19,258
8909,0,0,4180,0,32574,0,0,0,0,0,0,-19.560775,4.257671,0.850416,20,258
8008,0,0,3706,0,43364,0,0,0,0,0,0,-20.29729,5.52773,0.854139,21,258
0,0,0,4560,0,16008,0,0,0,0,0,0,-21.526837,4.579589,0.852982,22,258
0,0,0,5670,0,0,0,0,0,0,0,0,-22.807461,2.996429,0.8538,23,258
0,0,0,15624,0,0,0,0,0,0,0,0,-22.563112,-8.249295,0.837926,24,258
0,0,0,19110,0,0,0,0,0,0,0,0,-23.302309,-9.226909,0.853505,25,258
0,0,0,25756,0,0,0,0,0,0,0,0,-23.97822,-10.084118,0.840085,26,258
0,0,0,26789,0,0,0,0,0,0,0,0,-24.625694,-11.080914,0.851262,27,258
5376,0,4180,1230,0,0,0,0,9918,0,0,0,-2.328221,7.024526,0.857523,7,202
6144,0,3808,2490,0,0,0,0,10034,1053,0,0,-2.147558,6.601828,0.845608,6,202
8442,0,22374,3612,0,0,0,0,13213,2090,0,0,-1.897043,5.681306,0.835546,5,202
4403,0,11655,2175,0,0,0,0,11058,4278,0,0,-1.526013,4.732708,0.853283,4,202
7301,0,13600,2759,0,0,0,0,14145,7370,0,0,-1.09736,3.84606,0.847633,3,202
9048,0,11655,2275,0,0,0,0,14980,6477,0,0,-0.765274,2.886326,0.85578,2,202
7546,0,9780,3822,0,0,0,0,16798,5612,0,0,-0.42807,1.945525,0.835861,1,202
0,0,3420,0,0,0,0,0,0,0,0,0,-0.479596,-7.989795,0.852925,8,202
0,0,3710,0,0,0,0,0,0,2624,0,0,3.052584,-8.515254,0.848338,9,202
5375,0,0,3948,0,0,0,0,14760,0,0,49192,-6.603268,7.530919,0.827074,10,202
4114,0,0,1848,0,0,0,0,4356,0,0,17051,-7.366937,8.233776,0.846176,11,202
4719,0,0,1344,0,0,0,0,0,0,0,24518,-8.09058,8.895586,0.834992,12,202
4332,0,0,0,0,0,0,0,0,0,0,24924,-8.128285,10.204467,0.846658,13,202
3597,0,0,1738,0,0,0,0,0,0,0,18720,-8.0625,11.474148,0.853785,14,202
3536,0,0,1776,0,0,0,0,0,0,0,12352,-8.043598,12.674754,0.854159,15,202
2574,0,0,1554,0,0,0,0,5896,0,0,8584,-7.689215,14.041849,0.848306,16,202
2976,0,0,1564,0,0,0,0,6272,0,0,0,-7.02883,15.482193,0.838058,17,202
2639,0,0,0,0,0,0,0,5687,0,0,5226,-6.967096,16.621104,0.851878,18,202
1176,0,0,322,0,0,0,0,4218,0,0,5616,-6.943121,17.718363,0.846862,19,202
1265,0,0,1083,0,0,0,0,4704,0,0,5246,-6.873135,18.783297,0.851153,20,202
660,0,0,0,0,0,0,0,2145,0,0,0,-6.905303,19.834188,0.844893,21,202
540,0,0,0,0,0,0,0,3108,0,0,0,-7.047925,20.843092,0.836552,22,202
1200,0,0,0,0,0,0,0,2277,0,0,0,-7.179353,21.88511,0.853075,23,202
1200,0,0,588,0,0,0,0,1652,0,0,0,-6.983202,22.966156,0.838189,24,202
1176,0,0,0,0,0,0,0,0,0,0,0,-6.990708,24.024879,0.853119,25,202
1218,0,0,0,0,0,0,0,1632,0,0,0,-6.873429,25.100023,0.84431,26,202
1704,0,0,0,0,0,0,0,0,0,0,0,-7.580464,25.924415,0.851499,27,202
0,6942,0,0,35931,0,0,0,0,0,0,0,-8.345993,-12.779183,0.857523,15,248
0,7866,0,0,61056,0,0,0,0,0,0,0,-7.906099,-12.730856,0.827758,14,248
0,4876,2668,0,35861,0,0,0,0,0,0,0,-5.803744,-12.715094,0.846545,13,248
0,7991,2100,0,20025,0,0,0,0,0,0,0,-3.464679,-15.622077,0.837639,16,248
0,3276,1825,0,12934,0,0,0,0,0,0,0,-3.406852,-16.678099,0.851727,17,248
0,4464,1309,0,15900,0,0,0,0,0,0,0,-3.11669,-17.735155,0.840805,18,248
0,3978,2541,0,11718,0,0,0,0,0,0,0,-1.604316,-18.935656,0.839541,19,248
0,3300,1650,0,8632,0,0,0,0,0,0,0,-0.318873,-20.00546,0.850947,20,248
0,2808,0,0,5134,0,0,0,0,0,0,0,0.810532,-20.992509,0.840654,21,248
0,4216,2548,0,18260,0,0,0,0,0,0,0,-1.626365,-12.873757,0.844519,12,248
0,1320,2914,0,16650,0,0,0,0,0,0,0,-1.124079,-11.936747,0.84741,11,248
0,0,3007,0,464,0,0,0,0,0,0,0,-0.745671,-10.960223,0.846687,10,248
0,6396,3290,0,0,0,0,0,0,0,0,0,-0.450542,-9.973793,0.837866,9,248
0,4428,3162,0,0,0,0,0,0,0,0,0,0.001338,-8.995779,0.853809,8,248
0,0,2728,0,0,0,0,0,0,104,0,0,0.413387,-7.982943,0.832127,7,248
0,0,3182,0,0,0,0,0,0,2208,0,0,0.622133,-6.943574,0.845595,6,248
0,0,3230,0,0,0,0,0,0,3705,0,0,1.055023,-5.892525,0.855089,5,248
0,0,4712,0,0,0,0,0,19760,3626,0,0,0.944455,-4.851469,0.851672,4,248
0,0,4608,0,0,0,0,0,29120,3663,0,0,0.640858,-3.912713,0.847877,3,248
0,0,4760,0,0,0,0,0,27492,2520,0,0,0.28694,-2.971869,0.851067,2,248
0,0,4032,0,0,0,0,0,33384,2665,0,0,-0.08767,-1.993503,0.846264,1,248
0,0,6912,3100,0,0,0,0,25608,4840,0,0,-0.199684,-0.979086,0.837683,0,248
1500,0,0,0,0,0,0,0,2781,0,0,0,-7.473804,20.694102,0.827218,22,248
1560,0,0,350,0,0,0,0,3135,0,0,0,-7.950815,21.604894,0.84441,23,248
1600,0,0,0,0,0,0,0,3600,0,0,0,-8.398907,22.496822,0.842254,24,248
1275,0,0,0,0,0,0,0,2178,0,0,1064,-7.750483,23.796092,0.85454,25,248
812,0,0,0,0,0,0,0,0,0,0,0,-6.877307,25.104014,0.849394,26,248
901,0,0,0,0,0,21746,0,1875,0,21338,0,-0.670783,26.999585,0.832801,27,248
693,0,0,0,0,0,0,0,4407,13969,0,2479,-3.768637,17.026087,0.858564,17,27
2552,0,0,0,0,0,0,0,3999,32292,0,3375,-2.937443,17.799499,0.842544,18,27
1460,0,0,0,0,0,1650,0,3708,29664,0,3526,-2.501409,18.872443,0.848169,19,27
1562,0,0,703,0,0,56274,0,3366,40432,0,0,-2.25292,19.901635,0.848378,20,27
1525,0,0,666,0,0,72930,0,2976,34402,0,0,-1.898477,20.964636,0.852991,21,27
1575,0,0,0,0,0,54960,0,2136,33957,15525,0,-1.023597,21.989464,0.836773,22,27
1425,0,0,0,0,0,18032,0,1520,23987,53874,0,2.458936,22.878954,0.837566,23,27
2136,0,0,741,0,0,0,0,2604,7735,0,3675,1.320154,16.941035,0.844647,16,27
1840,0,0,341,0,0,0,0,2775,6344,0,4879,0.983842,15.959216,0.843695,15,27
0,0,0,616,0,0,61910,0,2880,68736,11802,3132,-3.83026,23.700199,0.854143,24,27
486,0,0,0,0,0,42008,0,2752,52437,19866,2782,-3.999747,24.708503,0.847074,25,27
1235,0,0,0,0,0,37089,0,2838,1892,22368,0,-4.574726,25.599438,0.838998,26,27
1062,0,0,0,0,0,28737,0,380,0,12144,0,-5.234128,26.518161,0.851729,27,27
3434,0,0,851,0,0,0,0,0,0,0,13746,-8.902119,12.033273,0.852439,14,27
4181,0,0,1775,0,0,0,0,0,0,0,22160,-9.315565,10.420664,0.846255,13,27
4840,0,0,2380,0,0,0,0,0,0,0,31916,-9.321065,9.055076,0.848862,12,27
3225,0,0,2040,0,0,0,0,0,0,0,35425,-9.273755,7.603945,0.839844,11,27
5984,0,0,2576,0,0,0,0,0,0,0,29264,-9.115211,6.146034,0.838193,10,27
1554,0,0,0,0,0,0,0,0,0,0,6713,-13.374083,24.622611,0.840256,28,27
1704,0,0,0,0,0,0,0,0,0,0,0,-13.911263,25.490059,0.845664,29,27
936,0,0,950,0,0,0,70532,0,0,0,0,-15.058134,25.950223,0.843678,30,27
1302,0,0,0,0,0,0,61122,0,0,0,0,-15.612254,26.786306,0.832953,31,27
240,0,0,720,0,0,0,61608,0,0,0,0,-16.464714,27.481034,0.854093,32,27
527,0,0,1160,0,3774,0,83082,0,0,0,0,-17.318247,28.122836,0.843733,33,27
900,0,0,0,0,4922,0,71649,0,0,0,0,-17.970751,28.899362,0.843788,34,27
1518,0,0,1240,0,0,0,16281,0,0,0,0,-22.809616,26.580408,0.850419,35,27
697,0,0,1472,0,2184,0,18095,0,0,0,0,-23.647719,27.171082,0.851308,36,27
1105,0,0,0,0,1368,0,14472,0,0,0,0,-24.603509,27.692265,0.852676,37,27
1357,0,0,0,0,2250,0,12992,0,0,0,0,-25.505009,28.177808,0.844773,38,27
0,0,0,1628,0,1587,0,17199,0,0,0,0,-22.555351,24.914255,0.937488,33,91
560,0,0,1022,0,0,0,23585,0,0,0,0,-22.6825,25.381135,0.924606,34,91
704,0,0,1584,0,2059,0,27132,0,0,0,0,-22.95591,26.474372,0.928602,35,91
920,0,0,1449,0,888,0,23229,0,0,0,0,-23.126863,27.627276,0.94413,36,91
210,0,0,1340,0,572,0,36696,0,0,0,0,-23.163003,28.858655,0.923039,37,91
1000,0,0,1520,0,2310,0,19388,0,0,0,0,-22.561105,24.030429,0.937626,32,91
666,0,0,1748,0,2201,0,23085,0,0,0,0,-22.133591,23.078058,0.923435,31,91
665,0,0,1950,0,1809,0,28050,0,0,0,0,-21.844614,21.923341,0.943023,30,91
2444,0,0,1968,0,4774,0,0,0,0,0,0,-21.814716,20.55274,0.938298,29,91
476,0,0,1633,0,6407,0,0,0,0,0,0,-17.069248,23.441211,0.926133,28,91
0,0,0,1184,0,7750,0,0,0,0,0,0,-17.200648,22.073689,0.939519,27,91
1320,0,0,1587,0,7896,0,0,0,0,0,0,-17.641766,20.431058,0.936877,26,91
2910,0,0,1008,0,10679,0,0,0,0,0,0,-18.195743,18.534733,0.940068,25,91
2884,0,0,1548,0,10746,0,0,0,0,0,0,-18.68426,16.609898,0.941639,24,91
4888,0,0,3456,0,26208,0,0,0,0,0,0,-22.014829,9.55371,0.920083,23,91
6432,0,0,5661,0,32352,0,0,0,0,0,0,-21.445068,8.269292,0.920393,22,91
11316,0,0,7260,0,61944,0,0,0,0,0,0,-20.579429,7.74561,0.906531,21,91
6578,0,0,4107,0,39483,0,0,0,0,0,0,-19.36444,8.061201,0.932597,20,91
