Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,x_position,y_position,z_position,unit_distance_from_origin,unit_id
2576,0,0,2040,0,0,0,0,0,7261,-7.177754,14.334719,0.931283,16,348
0,0,0,1782,0,0,0,0,0,2457,-7.214015,15.434602,0.939477,17,348
0,0,0,1056,0,0,0,0,0,4142,-7.398879,16.420778,0.940329,18,348
9088,0,0,646,4293,0,0,0,0,0,-7.363709,17.538574,0.928931,19,348
9792,0,0,475,14520,0,0,2945,0,2470,-7.306874,18.6651,0.943478,20,348
11160,0,0,722,15066,0,0,0,0,3168,-7.284392,19.696353,0.939428,21,348
16700,0,0,1121,24750,0,0,0,0,0,-7.194629,20.793044,0.94008,22,348
21109,0,0,1102,20740,0,0,468,0,0,-7.032069,21.945063,0.940528,23,348
0,0,0,572,25578,0,0,9454,0,0,-6.986332,22.964887,0.938369,24,348
0,0,0,0,16244,0,0,7680,0,0,-7.045729,23.992575,0.939304,25,348
0,0,0,0,15900,0,0,7301,0,0,-7.021067,25.067511,0.932352,26,348
0,0,0,0,134316,0,0,0,0,1352,-0.900551,26.997015,0.927704,27,348
0,0,0,600,78489,0,0,0,0,1909,-1.527258,27.971649,0.921557,28,348
0,0,0,0,19199,0,0,3456,0,855,-7.750774,27.945593,0.941164,29,348
0,0,0,0,17908,0,0,2200,0,496,-8.736938,28.729171,0.934699,30,348
0,0,0,651,2737,0,0,0,11045,0,-23.173235,28.307965,0.948889,36,283
0,0,0,1407,4080,0,0,0,17324,0,-22.351284,28.170883,0.925598,35,283
0,0,0,0,4092,0,0,0,20596,0,-21.129871,27.900314,0.927702,34,283
0,0,0,0,4620,0,0,0,25116,1602,-19.996003,27.496364,0.937722,33,283
0,0,0,1700,5460,0,0,0,33465,3240,-18.84687,27.084222,0.938574,32,283
0,0,0,1035,5358,0,0,0,35308,1692,-18.250253,26.284057,0.942041,31,283
0,0,0,1449,6072,0,0,0,59452,2350,-17.89437,25.266544,0.913855,30,283
0,0,0,1440,0,0,0,0,0,2800,-17.680742,24.216311,0.937471,29,283
0,0,0,1606,2716,0,0,0,44070,2987,-17.605873,23.004097,0.941533,28,283
0,0,0,1748,0,0,0,0,57226,3240,-17.401928,21.906191,0.941938,27,283
0,0,0,0,15510,0,0,3744,0,0,-7.88773,25.80492,0.924485,26,283
0,0,0,0,18894,0,0,7852,0,0,-6.619124,25.134442,0.942573,25,283
0,0,0,0,16571,0,0,3400,0,480,-8.660143,23.450385,0.918756,24,283
0,0,0,1944,0,0,0,0,0,5160,-12.01924,15.801328,0.902471,19,32
0,0,0,2125,0,0,0,0,0,6486,-13.127196,13.712701,0.88648,18,32
0,0,0,2275,0,0,0,0,0,7850,-13.834709,11.464272,0.889789,17,32
2310,0,0,2184,0,0,0,0,0,8372,-13.207164,10.673019,0.890944,16,32
0,0,0,2592,0,0,0,0,0,10089,-12.933639,9.402055,0.890495,15,32
0,0,0,3298,0,0,0,0,0,11968,-12.552648,8.167587,0.888245,14,32
0,0,0,2828,0,0,0,0,0,10706,-12.043863,7.069142,0.899132,13,32
3535,0,0,5822,0,0,0,0,0,0,-12.786239,-2.081753,0.897572,12,32
3434,0,0,7784,0,0,0,0,0,0,-11.852245,-1.860863,0.87357,11,32
0,0,0,4800,0,0,0,0,0,19039,-19.606378,4.037537,0.898675,20,32
0,0,0,3861,0,0,0,0,0,18954,-20.328565,5.290581,0.895277,21,32
0,0,0,3815,0,0,0,0,0,13325,-20.941169,6.792124,0.891429,22,32
0,0,0,3456,0,0,0,0,0,11773,-21.59755,7.959415,0.890078,23,32
0,0,0,3816,0,0,0,0,0,11466,-22.243811,9.076827,0.894157,24,32
0,0,0,7552,0,0,0,0,0,0,-10.997867,-0.195794,0.875906,10,32
1148,0,0,5148,0,0,0,0,0,0,-9.79593,-1.998314,0.880328,9,32
2784,0,0,6570,0,0,0,0,0,0,-6.639949,-4.041301,0.902471,7,357
2548,0,0,7844,0,0,0,0,0,0,-6.678833,-4.432633,0.884479,8,357
1794,0,0,7314,0,0,0,0,0,0,-6.550179,-6.186189,0.895164,9,357
2288,0,22568,9126,0,0,0,0,0,0,-6.352244,-7.766758,0.894098,10,357
884,0,21476,10458,0,0,0,0,0,0,-6.059943,-9.199641,0.880204,11,357
1872,0,18375,1079,0,0,0,0,0,0,-6.404221,-10.168999,0.893243,12,357
1920,0,19656,0,0,0,0,0,0,0,-6.660643,-11.195751,0.879438,13,357
1794,0,17000,0,0,0,0,0,0,0,-6.964798,-12.200104,0.898392,14,357
1694,0,24735,0,0,0,0,0,0,0,-7.359705,-13.109739,0.892575,15,357
0,0,49612,23465,0,0,0,0,0,0,-9.921429,-12.567739,0.882675,16,357
2726,0,0,7844,0,0,0,0,0,0,-4.923255,-4.938568,0.899771,6,357
4982,0,0,7381,0,0,0,0,0,0,-5.977138,-0.410016,0.882046,5,357
3328,0,0,2240,0,0,0,0,0,0,-4.651329,-1.811799,0.89487,4,357
4070,0,0,5109,0,0,0,0,0,13248,-12.589811,0.0747,0.902471,12,15
0,0,0,5544,0,0,0,0,0,0,-11.968109,-0.560062,0.89021,11,15
1495,0,0,5168,0,0,0,0,0,0,-10.851509,-1.570159,0.890495,10,15
738,0,0,4760,0,0,0,0,0,0,-9.736961,-2.164945,0.896114,9,15
0,0,0,4865,0,0,0,0,0,0,-8.554438,-2.74399,0.883551,8,15
0,0,0,5544,0,0,0,0,0,0,-7.76441,-1.842236,0.875219,7,15
0,0,0,4758,0,0,0,0,0,0,-6.974648,0.49923,0.89534,6,15
2975,0,0,3663,0,0,0,0,0,0,-5.401944,2.598583,0.884426,5,15
7021,0,0,4368,0,0,0,0,0,0,-3.797256,3.23625,0.874927,4,15
5929,0,0,3774,0,0,0,0,0,0,-2.150929,3.358796,0.893896,3,15
4104,0,0,4080,0,0,0,0,0,0,-1.921699,2.272675,0.898345,2,15
3534,0,0,4551,0,0,0,0,0,0,-1.284892,1.499281,0.896135,1,15
3520,0,0,4370,0,0,0,0,0,0,-0.947368,0.312023,0.895569,0,15
975,6407,11820,0,0,0,0,0,0,0,-4.051965,-21.300124,0.902063,21,389
792,9660,17596,0,0,0,0,0,0,0,-5.49609,-20.263393,0.897624,20,389
1292,9412,18240,0,0,0,0,0,0,0,-6.88659,-18.769874,0.887986,19,389
756,10314,0,0,0,0,0,0,0,0,-9.5301,-19.893119,0.892938,22,389
0,14134,0,0,0,0,0,0,0,0,-10.122239,-20.658276,0.891004,23,389
338,17298,0,0,0,0,0,0,0,0,-10.707208,-21.492474,0.888723,24,389
1260,0,16166,33915,0,0,0,0,0,0,-13.776638,-13.056197,0.885101,18,389
0,0,504,21156,0,0,0,0,0,0,-14.288362,-10.927397,0.880544,17,389
1449,0,0,13585,0,0,0,0,0,0,-14.704625,-8.518585,0.877265,16,389
0,0,0,10752,0,0,0,0,0,0,-14.187194,-7.360751,0.880194,15,389
0,0,0,9744,0,0,0,0,0,0,-13.552835,-6.348507,0.888544,14,389
0,0,0,8100,0,0,0,0,0,0,-13.111887,-4.887219,0.894498,13,389
4371,0,0,3616,0,0,0,0,0,12580,-12.394797,3.803842,0.885926,12,389
0,0,0,1824,0,0,0,0,0,21060,-11.551269,3.241726,0.890592,11,389
0,0,0,1924,1729,0,0,0,11799,2100,-22.661043,21.708703,0.88599,31,22
0,0,0,1800,0,0,0,0,12276,2025,-22.89836,22.361984,0.875187,32,22
0,0,0,1050,2700,0,0,0,0,2432,-23.237851,23.482281,0.893861,33,22
0,0,0,1056,4494,0,0,0,20482,2280,-23.500832,24.595438,0.887714,34,22
0,0,0,1725,2889,0,0,0,12331,2130,-23.839899,25.642325,0.890133,35,22
0,0,0,1239,4192,0,0,0,31872,2275,-18.435333,24.887339,0.875293,30,22
0,0,0,1311,0,0,0,0,28782,2470,-17.975178,23.939995,0.892484,29,22
0,0,0,1725,0,0,0,0,65156,3072,-17.715155,22.93256,0.880799,28,22
0,0,0,1704,0,0,0,0,47872,3200,-17.342988,21.913993,0.891296,27,22
0,0,0,1752,2175,0,0,0,0,3080,-17.469435,20.556385,0.885536,26,22
0,0,0,1976,0,0,0,0,0,4256,-17.759966,18.984921,0.873367,25,22
0,0,0,3234,0,0,0,0,0,7567,-22.535074,10.812325,0.874273,24,22
0,0,0,3737,0,0,0,0,0,10553,-22.004221,9.568122,0.888892,23,22
0,0,0,3328,0,0,0,0,0,10672,-21.390952,8.316941,0.879859,22,22
0,0,0,5304,0,0,0,0,0,15521,-20.591797,7.716761,0.87564,21,22
0,0,0,3536,0,0,0,0,0,9576,-19.71012,7.134472,0.88897,20,22
0,0,0,2754,0,0,0,0,0,11070,-18.755723,6.939102,0.875276,19,22
0,0,0,969,9180,0,0,3690,0,1976,-10.549977,27.174452,0.897307,29,30
0,0,0,520,9849,0,0,3526,0,1820,-10.379192,27.052777,0.878338,28,30
0,0,0,247,13293,0,0,4272,0,483,-9.769727,26.175607,0.887295,27,30
0,0,0,0,16692,0,0,2600,0,418,-9.157116,25.379369,0.88383,26,30
0,0,0,0,9680,0,0,0,0,0,-8.410647,24.592939,0.889519,25,30
0,0,0,0,6104,0,0,0,0,391,-8.523918,23.454499,0.8874,24,30
0,0,0,1704,0,0,0,0,0,3952,-12.915649,20.203557,0.870307,23,30
0,0,0,1800,0,0,0,0,0,3360,-13.304623,18.759075,0.8899,22,30
0,0,0,1976,0,0,0,0,0,4592,-13.784233,17.137731,0.869382,21,30
0,0,0,2187,0,0,0,0,0,5280,-14.067012,15.59082,0.883952,20,30
0,0,0,1728,12600,0,0,0,0,3354,-7.566209,18.512443,0.876673,19,30
5616,0,0,1584,0,0,0,3111,0,4551,-6.712325,17.763455,0.885959,18,30
3596,0,0,1500,0,0,0,0,0,4576,-7.247053,16.439281,0.889759,17,30
0,0,0,1482,0,0,0,0,0,5031,-7.560017,15.174086,0.886239,16,30
0,0,0,2000,0,0,0,0,0,6256,-7.813926,13.923668,0.879734,15,30
0,0,0,2158,0,0,0,0,0,6670,-7.988214,12.656442,0.891503,14,30
0,0,0,2322,0,0,0,0,0,8316,-8.193973,11.344989,0.890366,13,30
0,0,0,2403,0,0,0,0,0,9185,-8.328976,9.954315,0.891307,12,30
2312,0,0,0,0,8344,0,0,0,0,4.887393,-0.969247,0.897307,4,206
3744,0,0,4158,0,7638,0,0,0,0,4.434783,2.33207,0.887711,5,206
2728,0,0,2976,0,6600,0,0,0,0,4.461099,4.013243,0.890836,6,206
1406,0,0,0,0,10731,0,0,0,0,3.905218,-0.836876,0.876741,3,206
0,0,0,0,0,10419,0,0,0,0,2.986832,-0.280638,0.880573,2,206
0,0,0,3888,0,7950,0,0,0,0,1.761287,0.921653,0.892117,1,206
2170,0,0,2760,0,0,0,0,0,0,-0.407258,7.030467,0.887745,7,206
1664,0,0,4950,0,0,0,0,0,0,0.362837,0.924205,0.878879,0,206
6345,0,0,2790,0,0,0,0,0,0,-3.824483,7.069213,0.888442,8,206
7056,0,0,2548,0,0,0,0,0,0,-4.629229,7.73494,0.87925,9,206
0,0,0,4230,0,0,0,0,0,0,-6.174567,7.869133,0.859254,10,206
1708,0,0,2232,0,0,0,0,0,0,-7.05848,8.468654,0.889602,11,206
3420,0,0,3293,0,0,0,0,0,13552,-7.632067,9.312434,0.881993,12,206
3042,0,0,2884,0,0,0,0,0,9164,-11.712795,5.673332,0.883254,13,206
0,0,0,3876,0,0,0,0,0,14210,-12.61702,6.141822,0.880296,14,206
0,0,0,2496,0,0,0,0,0,11286,-13.628916,6.356772,0.887349,15,206
322,30536,0,0,0,0,23852,0,0,0,-18.276394,-18.718819,0.88603,26,0
0,41416,0,0,0,0,19840,0,0,0,-18.859959,-19.387678,0.88953,27,0
0,26442,0,0,0,0,10519,0,0,0,-19.509138,-20.095074,0.891509,28,0
0,51460,0,0,0,0,21470,0,0,0,-20.153332,-20.860013,0.885267,29,0
0,24568,0,0,0,0,12960,0,0,0,-20.748377,-21.698046,0.890214,30,0
0,57850,0,0,0,0,18018,0,0,0,-21.509422,-22.339708,0.863965,31,0
0,190299,0,38376,0,0,44770,0,0,0,-21.0512,-15.220662,0.891411,25,0
0,0,0,56448,0,0,83346,0,0,0,-20.609974,-14.144234,0.880435,24,0
0,0,0,45816,0,0,53444,0,0,0,-20.152006,-13.01931,0.888091,23,0
0,0,0,33712,0,0,0,0,0,0,-19.607242,-12.020023,0.871277,22,0
0,0,0,26532,0,0,0,0,0,0,-19.094953,-10.924967,0.886071,21,0
0,0,0,20400,0,0,0,0,0,0,-18.55513,-9.705657,0.888702,20,0
0,0,0,14981,0,0,0,0,0,0,-18.031258,-8.593096,0.886274,19,0
0,0,0,26544,0,0,0,0,0,0,-15.457979,-11.034494,0.870498,18,0
0,0,0,12456,0,0,0,0,0,0,-14.586469,-10.456163,0.880189,17,0
840,0,0,17316,0,0,0,0,0,0,-13.90156,-9.769018,0.882523,16,0
2030,0,0,13869,0,0,0,0,0,0,-13.268039,-8.883206,0.89056,15,0
0,0,0,1656,0,0,0,0,13065,0,-22.406125,22.881087,0.889812,32,0
0,0,0,1518,0,0,0,0,22041,1250,-21.931375,24.674606,0.87837,33,0
0,0,0,300,0,0,0,6342,0,0,2.342381,24.264871,0.903666,24,215
0,0,0,0,60368,0,0,5538,0,0,1.284619,24.970602,0.887622,25,215
0,0,0,0,84847,0,0,4521,0,0,-0.314704,26.02712,0.890834,26,215
0,0,0,264,77376,0,0,0,0,0,-1.187358,26.974392,0.892772,27,215
37037,0,0,256,35340,0,0,0,0,756,-2.629485,23.851223,0.894171,23,215
47625,0,0,0,44400,0,0,0,0,2175,-2.934059,22.78425,0.892106,22,215
0,0,0,928,57531,0,0,0,0,0,-3.082808,27.847901,0.893641,28,215
0,0,0,580,40215,0,0,888,0,0,-3.343302,28.81289,0.898429,29,215
0,0,0,952,69715,0,0,1320,0,0,-3.720344,29.783549,0.87136,30,215
0,0,0,0,12749,0,0,0,0,0,-8.879122,20.09609,0.889185,21,215
0,0,0,0,19082,0,0,0,0,0,-8.824126,19.045522,0.87739,20,215
5248,0,0,624,12834,0,0,0,0,0,-8.664339,17.946396,0.892967,19,215
0,0,0,1425,12540,0,0,0,0,3600,-8.486571,16.992132,0.894376,18,215
0,0,0,1368,0,0,0,0,0,1925,-8.361427,15.927405,0.897971,17,215
684,0,4588,0,0,9955,0,0,0,0,2.95415,-4.972744,0.903054,5,212
0,0,7344,0,0,10679,0,0,0,0,2.924755,-5.246597,0.872251,6,212
688,0,6278,0,0,11781,0,0,0,0,2.702604,-6.478659,0.892437,7,212
0,0,8085,0,0,8694,0,0,0,0,2.331801,-7.679867,0.893865,8,212
0,0,8906,0,0,16401,0,0,0,0,1.991978,-8.777993,0.874951,9,212
0,0,9715,0,0,8160,0,0,0,0,2.699906,-4.195177,0.888059,4,212
624,0,2226,0,0,10260,0,0,0,0,2.715961,-2.932552,0.885914,3,212
1584,0,0,2552,0,9480,0,0,0,0,2.903635,-0.730914,0.880159,2,212
741,0,4587,0,0,8800,0,0,0,0,3.410025,-9.406344,0.889744,10,212
2700,0,0,4366,0,0,0,0,0,0,-1.945101,-0.374248,0.897962,1,212
2592,0,0,4366,0,0,0,0,0,0,-0.66931,-0.69175,0.891763,0,212
1900,0,0,3683,0,0,0,0,0,0,-11.007936,0.152646,0.883333,11,212
0,0,0,4932,0,0,0,0,0,0,-11.957212,-1.173345,0.898391,12,212
2619,0,0,5840,0,0,0,0,0,0,-12.791441,-2.475558,0.895981,13,212
3534,0,0,7238,0,0,0,0,0,0,-13.587122,-3.484526,0.87624,14,212
2632,0,0,8800,0,0,0,0,0,0,-14.436106,-4.09419,0.885986,15,212
1323,0,0,7802,0,0,0,0,0,0,-15.369688,-4.59152,0.892704,16,212
1235,0,0,8477,0,0,0,0,0,0,-16.274584,-5.155346,0.896558,17,212
0,0,0,8008,0,0,0,0,0,0,-17.084409,-5.787485,0.888096,18,212
0,0,0,9690,0,0,0,0,0,0,-17.897825,-6.426403,0.896375,19,212
1475,0,0,12060,0,0,0,0,0,0,-18.724517,-7.052881,0.89512,20,212
0,0,0,13482,0,0,0,0,0,0,-19.540928,-7.726444,0.895877,21,212
0,0,0,19694,0,0,0,0,0,0,-20.308774,-8.55783,0.898821,22,212
0,0,0,20169,0,0,0,0,0,0,-21.025007,-9.432927,0.89012,23,212
5200,0,0,3842,0,0,0,0,0,0,-5.170287,2.969445,0.963471,5,349
5120,0,0,4485,0,0,0,0,0,0,-5.274688,2.872149,0.93182,6,349
0,0,0,5166,0,0,0,0,0,0,-6.992945,0.556526,0.937902,7,349
0,0,0,6120,0,0,0,0,0,0,-8.001896,-0.708257,0.943171,8,349
0,0,0,7600,0,0,0,0,0,0,-8.414199,-3.26467,0.9581,9,349
0,0,0,8798,0,0,0,0,0,0,-8.701547,-4.945446,0.945607,10,349
0,0,0,10860,0,0,0,0,0,0,-8.459846,-7.040308,0.952998,11,349
0,0,40610,14800,0,0,0,0,0,0,-8.157191,-8.818174,0.946221,12,349
1036,0,0,9840,0,0,0,0,0,0,-10.356939,-7.910007,0.951636,13,349
1120,0,52197,14697,0,0,0,0,0,0,-10.593457,-9.161504,0.956944,14,349
2688,0,21329,19383,0,0,0,0,0,0,-11.741794,-9.362714,0.94329,15,349
208,0,29500,0,0,0,0,0,0,0,-8.428037,-13.631882,0.940558,16,349
0,0,28644,0,0,0,0,0,0,0,-9.539564,-14.077864,0.950992,17,349
0,0,47260,0,0,0,0,0,0,0,-9.837633,-15.104697,0.939594,18,349
378,0,29798,0,0,0,0,0,0,0,-9.240569,-16.616688,0.953746,19,349
960,9996,30800,0,0,0,0,0,0,0,-8.316612,-18.189025,0.933968,20,349
918,0,30135,0,0,0,0,0,0,0,-8.354578,-19.270749,0.928265,21,349
0,0,0,41516,0,0,0,0,0,0,-15.557595,-15.606392,0.95926,22,349
672,0,0,41910,0,0,0,0,0,0,-17.564409,-14.866246,0.955959,23,349
0,0,0,73968,0,0,71916,0,0,0,-19.353428,-14.19757,0.934397,24,349
0,0,0,71511,0,0,95836,0,0,0,-20.886681,-13.76116,0.933116,25,349
0,0,0,0,0,0,3276,0,0,0,-23.837557,-10.482869,0.960824,26,349
0,0,0,0,0,0,42593,0,0,0,-24.512167,-11.325182,0.946601,27,349
0,0,0,0,0,0,95708,0,0,0,-25.206194,-12.298831,0.952856,28,349
0,389950,0,0,0,0,66900,0,0,0,-24.642659,-15.295741,0.944977,29,349
0,50112,0,0,0,0,55913,0,0,0,-25.044279,-16.572161,0.949778,30,349
0,39483,0,0,0,0,14885,0,0,0,-21.677147,-22.234678,0.947428,31,349
0,0,0,700,20332,0,0,1856,0,0,-4.645223,29.402119,0.791793,29,214
0,0,0,0,38556,0,0,728,0,1458,-3.895626,28.735082,0.782098,28,214
0,0,0,459,49660,0,0,0,0,969,-2.440453,27.880393,0.795648,27,214
0,0,0,0,75831,0,0,0,0,0,-0.622607,26.982575,0.792017,26,214
0,0,0,0,57354,0,0,4760,0,0,0.565815,25.98612,0.771778,25,214
0,0,0,0,54416,0,0,4480,0,0,1.200778,24.952862,0.788481,24,214
0,0,0,168,0,0,0,3735,0,0,1.61508,23.923093,0.788885,23,214
0,0,0,216,0,0,0,4760,0,0,1.614094,22.919796,0.79348,22,214
35520,0,0,0,34440,0,0,0,0,1496,-2.503183,21.81773,0.797857,21,214
28060,0,0,0,0,0,0,0,0,0,-2.222326,20.878905,0.777804,20,214
20145,0,0,0,0,0,0,0,0,0,-1.8996,19.871958,0.793808,19,214
0,0,0,0,9160,0,0,3955,0,506,-7.238893,27.857327,0.791548,28,9
0,0,0,0,22184,0,0,4140,0,0,-6.549916,27.21827,0.779225,27,9
0,0,0,0,23751,0,0,0,0,0,-5.072772,26.504985,0.794243,26,9
0,0,0,756,35941,0,0,0,0,0,-4.504575,25.588572,0.78878,25,9
6231,0,0,672,19803,0,0,0,0,0,-4.201313,24.609914,0.795739,24,9
0,0,0,0,7700,0,0,0,0,0,-7.322338,22.841117,0.791044,23,9
0,0,0,0,13869,0,0,0,0,0,-7.683776,21.661066,0.790127,22,9
0,0,0,195,0,0,0,7200,0,0,2.289281,21.85131,0.785303,21,9
0,0,0,459,26505,0,0,0,0,0,-5.102413,28.551269,0.792116,29,9
0,0,0,686,22496,0,0,1632,0,0,-4.906938,29.596868,0.793524,30,9
0,0,0,11966,0,0,0,0,0,0,-18.255307,-8.456745,0.799632,20,347
0,0,0,11774,0,0,0,0,0,0,-18.803938,-9.392596,0.795003,21,347
0,0,0,15114,0,0,0,0,0,0,-19.403548,-10.385044,0.798098,22,347
0,0,0,21414,0,0,0,0,0,0,-20.030905,-11.308397,0.78569,23,347
0,0,0,30360,0,0,8449,0,0,0,-20.630161,-12.268229,0.781559,24,347
0,35187,0,7300,0,0,23736,0,0,0,-17.803899,-17.57686,0.78919,25,347
0,18936,0,0,0,0,15984,0,0,0,-17.223791,-19.517397,0.795903,26,347
0,11376,0,0,0,0,11426,0,0,0,-17.038458,-20.965784,0.793453,27,347
0,0,0,14278,0,0,0,0,0,0,-15.899291,-12.129007,0.795142,19,347
0,0,0,14718,0,0,0,0,0,0,-15.190889,-11.3674,0.790151,18,347
1045,0,0,12036,0,0,0,0,0,0,-14.403019,-10.736626,0.789368,17,347
0,0,0,12805,0,0,0,0,0,0,-13.734006,-10.010592,0.786385,16,347
994,0,0,6954,0,0,0,0,0,0,-12.776597,-9.546001,0.796937,15,347
1320,0,4428,6438,0,0,0,0,0,0,-11.765631,-9.302477,0.781368,14,347
0,185906,0,0,0,0,40833,0,0,0,-24.477399,-16.061809,0.791022,29,5
0,28080,0,0,0,0,11220,0,0,0,-21.210102,-19.769724,0.786779,28,5
0,81576,0,0,0,0,23250,0,0,0,-21.146076,-18.343984,0.774602,27,5
0,85225,0,0,0,0,26910,0,0,0,-21.034533,-16.895978,0.788699,26,5
0,142032,0,30464,0,0,47538,0,0,0,-20.718811,-15.675708,0.786728,25,5
0,0,0,42752,0,0,48750,0,0,0,-20.431671,-14.382577,0.789773,24,5
0,0,0,27846,0,0,16748,0,0,0,-20.630777,-12.242524,0.794293,23,5
0,135880,0,0,0,0,24360,0,0,0,-24.312128,-17.606524,0.790192,30,5
0,0,0,0,0,0,19760,0,0,0,-24.771522,-18.674544,0.794547,31,5
0,0,0,18592,0,0,0,0,0,0,-20.831323,-9.644607,0.786766,22,5
0,0,0,9947,0,0,0,0,0,0,-20.301845,-8.386985,0.789661,21,5
0,0,0,10797,0,0,0,0,0,0,-19.809725,-6.944926,0.781258,20,5
0,0,0,9880,0,0,0,0,0,0,-18.261298,-8.095129,0.784049,19,5
0,0,0,8120,0,0,0,0,0,0,-17.813644,-6.598602,0.778723,18,5
1408,0,0,6674,0,0,0,0,0,0,-17.504577,-4.132213,0.784466,17,5
0,0,0,5966,0,0,0,0,0,0,-15.889444,-6.023815,0.795949,16,5
1794,0,0,6396,0,0,0,0,0,0,-14.376945,-7.017215,0.783039,15,5
882,0,0,6946,0,0,0,0,0,0,-13.859241,-5.73075,0.781052,14,5
0,0,0,6204,0,0,0,0,0,0,-13.233622,-4.564853,0.77843,13,5
0,0,0,0,7667,0,0,0,0,0,-8.826694,19.184843,0.799632,21,312
0,0,0,0,12558,0,0,0,0,0,-8.818785,19.045371,0.782672,20,312
3472,0,0,0,10788,0,0,0,0,0,-8.765491,17.907166,0.797679,19,312
0,0,0,0,13962,0,0,0,0,3760,-8.668145,16.900738,0.781474,18,312
0,0,0,1224,0,0,0,0,0,3472,-8.525415,15.823534,0.796025,17,312
0,0,0,1320,0,0,0,0,0,4046,-8.341234,14.801356,0.790109,16,312
0,0,0,1533,0,0,0,0,0,4750,-8.267671,13.694203,0.79503,15,312
0,0,0,1628,0,0,0,0,0,5016,-8.202381,12.555575,0.78185,14,312
0,0,0,1748,0,0,0,0,0,6486,-7.912496,11.515589,0.793343,13,312
1550,0,0,1596,0,0,0,0,0,7579,-7.566678,10.519324,0.796308,12,312
3354,0,0,2156,0,0,0,0,0,6862,-7.198993,9.594993,0.778345,11,312
2142,0,0,2324,0,0,0,0,0,0,-7.539581,7.97859,0.791357,10,312
0,0,0,2268,0,0,0,0,0,0,-7.262175,6.826234,0.78963,9,312
0,0,0,3219,0,0,0,0,0,0,-6.72272,5.938821,0.787346,8,312
0,0,0,3115,0,0,0,0,0,0,-6.246451,4.956796,0.783294,7,312
0,0,0,2444,0,0,0,0,0,0,-5.764697,3.965723,0.794101,6,312
2996,0,0,2660,0,0,0,0,0,0,-5.298113,2.758273,0.786131,5,312
2871,0,0,3399,0,0,0,0,0,0,-4.894561,1.011061,0.779327,4,312
928,3213,6556,0,0,0,0,0,0,0,-1.366837,-21.436375,0.790517,21,390
736,5125,8835,0,0,0,0,0,0,0,-2.354431,-20.850448,0.788943,20,390
637,5440,9744,0,0,0,0,0,0,0,-3.672274,-19.652891,0.791292,19,390
702,0,12834,0,0,0,0,0,0,0,-5.216429,-18.268635,0.785647,18,390
840,0,6478,0,0,0,0,0,0,0,-2.825907,-21.845751,0.793723,22,390
784,0,8684,0,0,0,0,0,0,0,-3.729556,-22.717092,0.802068,23,390
0,3456,0,0,0,0,0,0,0,0,-13.352887,-20.157119,0.795418,24,390
0,0,0,0,0,0,7749,0,0,0,-14.003035,-20.769392,0.79417,25,390
1421,0,5439,0,0,10812,0,0,0,0,3.693094,-7.288868,0.923422,8,209
0,0,9792,0,0,17820,0,0,0,0,2.177918,-8.76045,0.922884,9,209
0,0,10626,0,0,21586,0,0,0,0,1.026304,-9.964332,0.913561,10,209
1056,0,5292,0,0,7128,0,0,0,0,3.271305,-7.223735,0.921146,7,209
0,0,9486,0,0,19695,0,0,0,0,2.587695,-6.486927,0.910168,6,209
0,0,8586,0,0,13199,0,0,0,0,1.759029,-5.676187,0.929604,5,209
620,0,7803,0,0,13468,0,0,0,0,2.594832,-4.264329,0.90284,4,209
810,0,3164,0,0,12180,0,0,0,0,2.70788,-2.935488,0.910042,3,209
0,0,0,3564,0,9333,0,0,0,0,2.382206,1.801163,0.924137,2,209
2464,0,0,2945,0,0,0,0,0,0,-7.103247,8.402719,0.910318,11,209
3564,0,0,2883,0,0,0,0,0,7482,-7.232585,9.577637,0.929471,12,209
3440,0,0,3185,0,0,0,0,0,13260,-7.369544,10.725969,0.918623,13,209
3124,0,0,2349,0,0,0,0,0,7800,-7.367364,11.913641,0.924432,14,209
0,0,0,2322,0,0,0,0,0,7701,-7.721954,12.907572,0.920482,15,209
0,0,0,1848,0,0,0,0,0,7506,-8.349632,13.652933,0.903445,16,209
5688,0,0,1971,0,0,0,0,0,7208,-8.701825,14.608207,0.928432,17,209
4950,0,0,1800,0,0,0,0,0,5280,-8.631398,15.80853,0.916386,18,209
5472,0,0,1580,13608,0,0,0,0,5625,-8.496905,17.00672,0.920735,19,209
25389,0,0,0,17094,0,0,0,0,2400,-8.330313,18.217536,0.924301,20,209
26100,0,0,0,21185,0,0,0,0,0,-8.15661,19.381439,0.914631,21,209
0,0,0,1216,18620,0,0,4898,0,0,-7.50472,20.698493,0.922264,22,209
1776,0,0,0,18375,0,0,0,0,0,-7.616554,21.72648,0.920954,23,209
0,0,0,936,26964,0,0,11880,0,0,-6.738002,23.045952,0.902409,24,209
0,0,0,0,19926,0,0,8305,0,0,-7.118905,23.993889,0.912297,25,209
0,0,0,0,15163,0,0,7791,0,0,-7.130308,25.045219,0.926314,26,209
0,0,0,1045,36380,0,0,0,0,1464,-4.637844,26.614452,0.92489,27,209
0,0,0,720,53055,0,0,957,0,0,-3.352378,27.815692,0.920112,28,209
2668,0,14430,0,0,0,0,0,0,0,-3.87798,-7.841043,0.932749,8,391
2790,0,10800,0,0,0,0,0,0,0,-3.228465,-7.298328,0.920135,7,391
